Temperature,Humidity,Light,CO2,PIR,Microphone,noise_mean,noise_min,co2_mean,co2_delta,co2_delta_mean,co2_variance,light_mean,light_variance,light_std,light_delta,temp_mean,humidity_mean,temp_delta,pir_sum,pir_max,pir_rolling_mean,hour
21.3,45.3,105,400,0,0.004538751,0.006641591420000002,0.0028633534,400.0,0.0,0.0,0.0,101.6,12.299999999999596,3.507135583349979,7.0,21.3,45.3,0.0,0.0,0.0,0.0,1
21.3,45.5,103,400,0,0.0015205863,0.00592469746,0.0015205863,400.0,0.0,0.0,0.0,101.0,8.499999999999611,2.9154759474225833,2.0,21.3,45.480000000000004,0.0,0.0,0.0,0.0,1
21.1,45.9,812,400,0,0.0014925061,0.0010857416519999999,0.00087987346,400.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.3,45.2,101,400,0,0.0017605489,0.003154892340000002,0.0017605489,400.0,0.0,0.0,0.0,101.6,11.799999999999647,3.4351128074634825,1.0,21.3,45.260000000000005,0.0,0.0,0.0,0.0,1
21.1,44.9,103,400,0,0.012396719,0.012311880600000002,0.0112198,400.0,0.0,0.0,0.0,102.8,4.6999999999995845,2.167948338867784,-3.0,21.16,45.06,-0.09999999999999787,3.0,1.0,0.6,12
21.1,45.4,101,400,0,0.0278,0.024560000000000002,0.0196,400.0,0.0,0.0,0.0,100.0,3.9999999999996056,1.9999999999999014,-1.0,21.04,45.4,0.0,0.0,0.0,0.0,14
21.3,45.4,96,400,0,0.0241,0.027500000000000004,0.0209,400.0,0.0,0.0,0.0,100.8,12.199999999999605,3.4928498393145397,-5.0,21.22,45.4,0.10000000000000142,0.0,0.0,0.0,14
21.1,45.9,812,400,0,0.0010923033,0.0012556343000000001,0.0010923033,400.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.6,45.5,98,400,0,0.0336,0.032340400000000005,0.0249,400.0,0.0,0.0,0.0,99.6,2.7999999999995318,1.6733200530680112,-4.0,21.64,45.5,0.0,0.0,0.0,0.0,14
21.3,45.2,102,400,1,0.017074002,0.017762512,0.016679997,400.0,0.0,0.0,0.0,103.4,4.29999999999953,2.0736441353326587,-3.0,21.2,45.08,0.0,2.0,1.0,0.4,12
21.3,45.4,100,400,0,0.00154086,0.0018759739000000018,0.0014719727,400.0,0.0,0.0,0.0,100.4,8.299999999999578,2.8809720581775133,2.0,21.3,45.36,0.0,2.0,1.0,0.4,1
21.3,44.9,107,400,0,0.021040747,0.0198922358,0.016359491,400.0,0.0,0.0,0.0,103.2,9.199999999999406,3.0331501776205223,5.0,21.3,44.959999999999994,-0.09999999999999787,2.0,1.0,0.4,12
21.1,45.9,811,400,0,0.0013675124,0.00121909714,0.0010245393,400.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,21.1,45.86,0.0,0.0,0.0,0.0,0
21.3,45.2,98,400,0,0.0015215795,0.0015559455400000022,0.0013374386,400.0,0.0,0.0,0.0,101.4,14.799999999999642,3.8470768123342225,-4.0,21.3,45.28,0.0,0.0,0.0,0.0,1
21.1,45.3,100,400,0,0.011077235,0.012254266800000004,0.011077235,400.0,0.0,0.0,0.0,100.2,6.69999999999957,2.588435821108874,-4.0,21.02,45.06,0.20000000000000284,2.0,1.0,0.4,12
21.1,45.6,103,400,0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,98.8,8.700000000000017,2.949576240750528,7.0,21.1,45.64,0.0,1.0,1.0,0.2,0
21.1,44.9,96,400,0,0.015584834,0.0160406555,0.015041497,400.0,0.0,0.0,0.0,102.0,16.4999999999995,4.062019202317918,-7.0,21.06,44.92,0.10000000000000142,3.0,1.0,0.6,12
21.3,45.3,100,400,0,0.0024864706,0.0023022940399999993,0.0018258716,400.0,0.0,0.0,0.0,100.2,14.699999999999605,3.8340579025361112,-3.0,21.3,45.3,0.0,0.0,0.0,0.0,1
21.1,45.4,95,400,0,0.017944032,0.0206383592,0.017944032,400.0,0.0,0.0,0.0,99.8,15.699999999999408,3.9623225512317153,-5.0,21.06,45.22,0.10000000000000142,2.0,1.0,0.4,12
21.3,45.4,100,400,0,0.001686761,0.0026201133799999997,0.001686761,400.0,0.0,0.0,0.0,100.4,6.299999999999619,2.5099800796021507,-1.0,21.32,45.38,0.0,0.0,0.0,0.0,1
21.3,45.2,104,400,0,0.0014712021,0.002196329440000002,0.0014712021,400.0,0.0,0.0,0.0,101.8,6.69999999999965,2.5884358211088894,4.0,21.3,45.260000000000005,0.0,0.0,0.0,0.0,1
21.4,44.9,112,400,1,0.013091418,0.013605462700000005,0.012310464,400.0,0.0,0.0,0.0,106.0,30.499999999999595,5.522680508593594,9.0,21.18,44.98,0.1999999999999993,3.0,1.0,0.6,12
21.2,45.5,104,400,1,0.0295,0.02842,0.0231,400.0,0.0,0.0,0.0,102.2,5.199999999999544,2.2803508501981757,4.0,21.119999999999997,45.5,0.09999999999999787,1.0,1.0,0.2,14
20.9,45.3,105,400,0,0.010829814,0.011308028400000003,0.010241047,400.0,0.0,0.0,0.0,100.8,11.699999999999594,3.4205262752973544,7.0,21.04,44.9,-0.3000000000000007,1.0,1.0,0.2,12
21.2,45.3,102,400,0,0.0227,0.02742,0.0227,400.0,0.0,0.0,0.0,99.6,9.299999999999576,3.0495901363953117,5.0,21.24,45.3,0.0,0.0,0.0,0.0,14
21.3,45.9,106,400,0,0.0033246083,0.0067571550800000005,0.0021805367,400.0,0.0,0.0,0.0,101.2,8.699999999999548,2.9495762407504484,7.0,21.3,45.9,0.0,0.0,0.0,0.0,1
21.3,45.3,101,400,0,0.009509268,0.007863521000000002,0.002068002,400.0,0.0,0.0,0.0,101.6,9.299999999999583,3.049590136395313,1.0,21.3,45.3,0.0,0.0,0.0,0.0,1
21.5,45.3,102,400,0,0.0296,0.027000000000000003,0.0209,400.0,0.0,0.0,0.0,99.4,12.799999999999573,3.577708763999604,6.0,21.459999999999997,45.3,0.0,0.0,0.0,0.0,14
21.1,45.6,103,400,0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,99.2,12.199999999999973,3.492849839314592,6.0,21.119999999999997,45.6,-0.09999999999999787,1.0,1.0,0.2,0
21.3,45.5,103,400,0,0.005936741,0.00611474274,0.0029756944,400.0,0.0,0.0,0.0,100.4,14.799999999999606,3.8470768123342176,7.0,21.3,45.48,0.0,0.0,0.0,0.0,1
21.0,44.9,103,400,0,0.014725178,0.013212040800000002,0.010593634,400.0,0.0,0.0,0.0,100.8,13.199999999999605,3.6331804249169357,1.0,21.1,45.0,-0.1999999999999993,2.0,1.0,0.4,12
21.3,45.3,102,400,0,0.0028633534,0.003861657220000002,0.0022243923,400.0,0.0,0.0,0.0,100.8,10.699999999999605,3.271085446759165,4.0,21.3,45.32,0.0,0.0,0.0,0.0,1
21.1,45.7,97,400,0,1.8169294e-05,1.8167656999999978e-05,1.8132061e-05,400.0,0.0,0.0,0.0,98.6,10.300000000000008,3.209361307176244,-5.0,21.1,45.7,0.0,0.0,0.0,0.0,0
21.1,45.9,813,400,0,0.0011618647,0.00117955936,0.0010051335,400.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.3,45.0,108,400,1,0.017133566,0.017866392600000003,0.016549744,400.0,0.0,0.0,0.0,101.2,19.699999999999488,4.438468204234372,12.0,21.08,44.839999999999996,0.3000000000000007,1.0,1.0,0.2,12
21.2,45.5,97,400,0,0.0347,0.02902,0.0224,400.0,0.0,0.0,0.0,100.2,15.699999999999507,3.9623225512317277,-1.0,21.2,45.5,0.0,1.0,1.0,0.2,14
21.3,45.3,107,400,0,0.003827281,0.005962762140000003,0.003316634,400.0,0.0,0.0,0.0,102.2,16.699999999999598,4.08656334834046,9.0,21.3,45.36,0.0,2.0,1.0,0.4,1
21.3,45.5,102,400,0,0.0213,0.02826,0.0213,400.0,0.0,0.0,0.0,98.4,10.799999999999493,3.2863353450309196,0.0,21.160000000000004,45.5,0.10000000000000142,1.0,1.0,0.2,14
21.2,45.2,104,400,0,0.01695111,0.016766873600000003,0.015083809,400.0,0.0,0.0,0.0,102.6,21.7999999999995,4.669047011971447,-1.0,21.080000000000002,45.04,0.1999999999999993,1.0,1.0,0.2,12
21.4,45.4,104,400,0,0.0015505519,0.0021583803199999993,0.0015505519,400.0,0.0,0.0,0.0,101.2,7.199999999999598,2.6832815729996726,3.0,21.4,45.38,0.0,0.0,0.0,0.0,1
21.4,45.2,107,400,0,0.0133375125,0.014427979700000001,0.013297123,400.0,0.0,0.0,0.0,109.6,6.799999999999536,2.6076809620809707,-4.0,21.5,44.88,-0.3000000000000007,3.0,1.0,0.6,12
21.1,45.8,811,400,0,0.0016665698,0.00152758038,0.0012688563,400.0,0.0,0.0,0.0,810.8,0.1999999999992781,0.4472135954991508,1.0,21.1,45.779999999999994,0.0,0.0,0.0,0.0,0
21.1,45.9,811,400,0,0.0013188354,0.00127234612,0.0012036664,400.0,0.0,0.0,0.0,811.6,0.29999999999970584,0.5477225575048976,-1.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.1,44.7,100,400,0,0.019371495,0.019936271600000003,0.017023336,400.0,0.0,0.0,0.0,98.4,2.299999999999505,1.516575088810147,1.0,21.060000000000002,44.88,0.10000000000000142,1.0,1.0,0.2,12
21.3,45.4,98,400,0,0.004032234,0.013130026020000001,0.0015965619,400.0,0.0,0.0,0.0,100.8,11.199999999999575,3.3466401061362387,-7.0,21.3,45.4,0.0,0.0,0.0,0.0,1
21.3,45.4,104,400,0,0.0020038874,0.0037659294400000007,0.0020038874,400.0,0.0,0.0,0.0,101.6,11.299999999999585,3.3615472627942604,7.0,21.3,45.4,0.0,0.0,0.0,0.0,1
21.1,45.7,97,400,0,1.8161156e-05,1.8175335e-05,1.8161156e-05,400.0,0.0,0.0,0.0,98.6,2.799999999999983,1.673320053068146,-2.0,21.1,45.68000000000001,0.0,1.0,1.0,0.2,0
21.3,45.4,105,400,0,0.006366031,0.00664034372,0.0019882382,400.0,0.0,0.0,0.0,101.0,12.499999999999604,3.535533905932682,7.0,21.3,45.440000000000005,0.0,0.0,0.0,0.0,1
21.1,45.8,811,400,0,0.0014464603,0.0014974491800000002,0.0011459542,400.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,21.1,45.76,0.0,0.0,0.0,0.0,0
21.5,45.1,104,400,0,0.020488895,0.020662384,0.018030962,400.0,0.0,0.0,0.0,106.8,11.199999999999402,3.346640106136213,-3.0,21.44,44.88,0.0,3.0,1.0,0.6,12
21.3,45.5,100,400,0,0.005833544,0.008253872420000002,0.0015965619,400.0,0.0,0.0,0.0,100.6,11.299999999999573,3.3615472627942586,2.0,21.3,45.42,0.0,0.0,0.0,0.0,1
21.3,45.9,98,400,1,0.0020182144,0.0032441772200000004,0.0015492361,400.0,0.0,0.0,0.0,102.0,12.999999999999545,3.605551275463926,-5.0,21.3,45.8,0.0,3.0,1.0,0.6,1
21.0,45.4,101,400,0,0.0231,0.027080000000000003,0.0216,400.0,0.0,0.0,0.0,101.4,14.299999999999564,3.7815340802377495,1.0,21.02,45.4,0.10000000000000142,1.0,1.0,0.2,14
21.3,45.3,99,400,0,0.0029479854,0.005680094860000003,0.0029479854,400.0,0.0,0.0,0.0,101.6,16.299999999999564,4.037325847637216,-7.0,21.3,45.3,0.0,0.0,0.0,0.0,1
21.3,45.5,98,400,0,0.011602853,0.0123115267,0.0025214825,400.0,0.0,0.0,0.0,100.4,10.79999999999957,3.286335345030931,-2.0,21.3,45.52,0.0,0.0,0.0,0.0,1
21.2,45.5,105,400,0,0.0276,0.027420000000000007,0.0237,400.0,0.0,0.0,0.0,103.0,8.499999999999494,2.9154759474225633,1.0,21.24,45.5,0.0,1.0,1.0,0.2,14
21.3,45.3,104,400,0,0.0037445668,0.0037012128000000017,0.0025315068,400.0,0.0,0.0,0.0,101.4,3.799999999999616,1.9493588689616943,4.0,21.3,45.260000000000005,0.0,0.0,0.0,0.0,1
21.1,45.9,811,400,0,0.0012152565,0.0013141309200000002,0.0011565964,400.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.3,45.3,98,400,0,0.00394504,0.003189779200000003,0.001381177,400.0,0.0,0.0,0.0,101.2,11.699999999999585,3.4205262752973535,-8.0,21.3,45.26,0.0,0.0,0.0,0.0,1
21.1,45.9,812,400,0,0.0010500285,0.00122284196,0.0010500285,400.0,0.0,0.0,0.0,811.6,0.29999999999970584,0.5477225575048976,1.0,21.1,45.879999999999995,0.0,0.0,0.0,0.0,0
21.3,45.4,96,400,0,0.0019385995,0.00976764806,0.0019385995,400.0,0.0,0.0,0.0,100.0,16.499999999999616,4.062019202317933,-7.0,21.3,45.419999999999995,0.0,0.0,0.0,0.0,1
21.5,45.5,97,400,0,0.0318,0.030560400000000005,0.0228,400.0,0.0,0.0,0.0,100.2,12.69999999999953,3.563705936241026,-6.0,21.54,45.5,-0.10000000000000142,0.0,0.0,0.0,14
21.0,45.4,99,400,0,0.0289,0.028560000000000002,0.0208,400.0,0.0,0.0,0.0,99.4,6.299999999999591,2.5099800796021454,0.0,21.080000000000002,45.4,-0.10000000000000142,0.0,0.0,0.0,14
21.3,45.0,107,400,0,0.014622549,0.015654748800000003,0.014133043,400.0,0.0,0.0,0.0,110.2,6.699999999999537,2.5884358211088676,-3.0,21.44,44.82000000000001,0.0,2.0,1.0,0.4,12
21.1,45.4,102,400,0,0.0223,0.026220000000000004,0.0196,400.0,0.0,0.0,0.0,99.6,3.7999999999996046,1.9493588689616914,5.0,21.04,45.4,0.10000000000000142,0.0,0.0,0.0,14
21.4,45.4,96,400,0,0.001721232,0.0020433154999999993,0.0015505519,400.0,0.0,0.0,0.0,99.8,11.199999999999608,3.3466401061362436,-6.0,21.4,45.4,0.0,0.0,0.0,0.0,1
21.4,45.2,104,400,0,0.0031195425,0.0029778741999999993,0.002068992,400.0,0.0,0.0,0.0,100.2,15.199999999999623,3.8987177379235374,8.0,21.4,45.279999999999994,0.0,0.0,0.0,0.0,1
21.2,45.0,104,400,0,0.019731319,0.0182740597,0.015584834,400.0,0.0,0.0,0.0,104.0,29.49999999999949,5.431390245600061,-7.0,21.160000000000004,44.88,-0.3000000000000007,3.0,1.0,0.6,12
21.2,44.8,104,400,0,0.016121563,0.018687407000000003,0.016121563,400.0,0.0,0.0,0.0,102.2,4.699999999999387,2.1679483388677387,5.0,21.08,44.92,0.09999999999999787,3.0,1.0,0.6,12
21.1,45.9,812,400,0,0.0013481333,0.00135807572,0.0009964289,400.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.3,45.3,103,400,0,0.0065532,0.009883513360000002,0.0039725564,400.0,0.0,0.0,0.0,101.6,4.299999999999618,2.07364413533268,1.0,21.3,45.3,0.0,2.0,1.0,0.4,1
21.2,45.5,97,400,0,0.0273,0.027480000000000004,0.0219,400.0,0.0,0.0,0.0,99.6,7.29999999999953,2.701851217221172,-1.0,21.18,45.5,0.0,1.0,1.0,0.2,14
21.1,45.7,101,400,0,0.0,5.3799291999999996e-05,0.0,400.0,0.0,0.0,0.0,98.4,9.299999999999965,3.0495901363953757,3.0,21.1,45.72,0.0,0.0,0.0,0.0,0
21.6,45.2,106,400,1,0.015737899,0.018365112800000003,0.015737899,400.0,0.0,0.0,0.0,111.2,18.6999999999994,4.324349662087861,-9.0,21.560000000000002,45.12,-0.09999999999999787,4.0,1.0,0.8,12
21.3,45.3,97,400,0,0.0018258716,0.0025510741799999992,0.0014153069,400.0,0.0,0.0,0.0,100.2,11.199999999999612,3.346640106136244,-4.0,21.32,45.3,0.0,0.0,0.0,0.0,1
21.3,45.5,102,400,0,0.0327,0.027240000000000004,0.0219,400.0,0.0,0.0,0.0,100.0,8.49999999999953,2.9154759474225695,5.0,21.22,45.5,0.10000000000000142,1.0,1.0,0.2,14
21.3,45.3,106,400,0,0.015175314,0.015895819000000002,0.012997815,400.0,0.0,0.0,0.0,108.6,13.299999999999455,3.646916505762019,-7.0,21.26,45.1,-0.09999999999999787,4.0,1.0,0.8,12
21.1,45.7,102,400,0,1.8176846e-05,1.81869508e-05,1.8176846e-05,400.0,0.0,0.0,0.0,98.8,9.69999999999998,3.114482300479484,7.0,21.1,45.720000000000006,0.0,1.0,1.0,0.2,0
21.3,45.4,97,400,0,0.0024286162,0.010992746440000003,0.0024286162,400.0,0.0,0.0,0.0,100.8,15.199999999999584,3.898717737923532,-4.0,21.3,45.36,0.0,1.0,1.0,0.2,1
21.3,45.4,105,400,0,0.02799026,0.00981015058,0.0034883232,400.0,0.0,0.0,0.0,100.6,17.299999999999642,4.1593268686170415,6.0,21.32,45.419999999999995,0.0,0.0,0.0,0.0,1
21.0,45.0,106,400,1,0.019339876,0.021175247,0.01922999,400.0,0.0,0.0,0.0,102.0,10.499999999999428,3.240370349203842,7.0,21.060000000000002,45.0,-0.1999999999999993,3.0,1.0,0.6,12
21.5,44.7,111,400,1,0.021800108,0.0173360953,0.015041497,400.0,0.0,0.0,0.0,103.2,32.69999999999949,5.718391382198274,15.0,21.1,44.86,0.3999999999999986,3.0,1.0,0.6,12
21.5,45.6,99,400,0,0.0264,0.0328808,0.0264,400.0,0.0,0.0,0.0,101.8,3.1999999999995286,1.7888543819997,-4.0,21.520000000000003,45.519999999999996,0.0,0.0,0.0,0.0,14
21.1,45.8,811,400,0,0.0012591456,0.00110979426,0.0009884897,400.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,21.1,45.8,0.0,0.0,0.0,0.0,0
21.3,45.3,106,400,0,0.012793572,0.004682745300000002,0.0018867374,400.0,0.0,0.0,0.0,101.8,14.699999999999633,3.834057902536115,9.0,21.3,45.239999999999995,0.0,0.0,0.0,0.0,1
21.5,45.5,99,400,0,0.0272,0.0314404,0.0272,400.0,0.0,0.0,0.0,99.0,5.499999999999535,2.3452078799116154,2.0,21.54,45.5,0.0,0.0,0.0,0.0,14
20.9,45.2,98,400,0,0.027223889,0.0210333052,0.016435243,400.0,0.0,0.0,0.0,100.4,3.799999999999426,1.9493588689616457,-5.0,21.04,44.839999999999996,-0.20000000000000284,2.0,1.0,0.4,12
21.4,45.5,103,400,0,0.0037751389,0.004305269499999999,0.0021198809,400.0,0.0,0.0,0.0,100.4,14.799999999999622,3.84707681233422,7.0,21.34,45.46,0.09999999999999787,0.0,0.0,0.0,1
21.4,45.4,98,400,0,0.0033977127,0.009690252299999999,0.0020580401,400.0,0.0,0.0,0.0,99.8,9.199999999999612,3.033150177620556,0.0,21.380000000000003,45.42,0.0,0.0,0.0,0.0,1
21.2,45.2,103,400,1,0.012458318,0.011148426400000003,0.008961048,400.0,0.0,0.0,0.0,101.8,5.699999999999583,2.387467277262577,3.0,21.12,45.04,0.0,3.0,1.0,0.6,12
21.3,45.4,105,400,0,0.002315669,0.0017929729600000021,0.00154086,400.0,0.0,0.0,0.0,102.0,10.499999999999567,3.240370349203863,5.0,21.3,45.4,0.0,0.0,0.0,0.0,1
21.1,44.7,104,400,0,0.01601799,0.015815322200000002,0.015060988,400.0,0.0,0.0,0.0,102.2,10.699999999999527,3.271085446759153,3.0,21.1,44.82,0.0,1.0,1.0,0.2,12
21.1,45.9,812,400,0,0.0012986874,0.00124465834,0.0011380988,400.0,0.0,0.0,0.0,812.6,0.29999999999970584,0.5477225575048976,-1.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.0,45.5,96,400,0,0.0302,0.02876,0.0235,400.0,0.0,0.0,0.0,99.8,6.199999999999489,2.4899799195976438,-6.0,21.119999999999997,45.5,-0.10000000000000142,0.0,0.0,0.0,14
21.1,45.9,813,400,0,0.0010051335,0.00114867084,0.0010051335,400.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.3,45.3,97,400,0,0.0013840202,0.0014502465000000022,0.00128581,400.0,0.0,0.0,0.0,101.4,14.799999999999642,3.8470768123342225,-9.0,21.3,45.28,0.0,0.0,0.0,0.0,1
21.4,45.3,99,400,0,0.0046951924,0.0086504102,0.0018049633,400.0,0.0,0.0,0.0,101.0,13.999999999999634,3.7416573867738925,-6.0,21.4,45.3,0.0,0.0,0.0,0.0,1
21.8,44.8,118,400,1,0.01610991,0.016108206800000004,0.0144282635,400.0,0.0,0.0,0.0,112.0,37.999999999999474,6.164414002968933,10.0,21.66,45.0,0.0,4.0,1.0,0.8,12
21.2,45.5,98,400,0,0.0293,0.027780000000000006,0.0224,400.0,0.0,0.0,0.0,101.4,13.299999999999502,3.6469165057620256,1.0,21.2,45.5,0.0,1.0,1.0,0.2,14
21.3,45.4,101,400,0,0.003876637,0.00665003262,0.0020148251,400.0,0.0,0.0,0.0,101.4,8.299999999999589,2.880972058177515,-3.0,21.3,45.459999999999994,0.0,0.0,0.0,0.0,1
21.1,45.8,811,400,0,0.0013152506,0.0011988078600000001,0.00101526,400.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,21.1,45.81999999999999,0.0,0.0,0.0,0.0,0
21.0,45.2,103,400,1,0.015524171,0.014777213600000005,0.012860898,400.0,0.0,0.0,0.0,100.0,12.499999999999432,3.5355339059326574,7.0,21.04,45.10000000000001,-0.1999999999999993,3.0,1.0,0.6,12
21.4,45.3,103,400,0,0.0025798527,0.003513390419999999,0.0023083102,400.0,0.0,0.0,0.0,100.2,8.699999999999616,2.94957624075046,7.0,21.4,45.24,0.0,0.0,0.0,0.0,1
21.9,45.3,116,400,1,0.016690478,0.016292972400000005,0.014531758,400.0,0.0,0.0,0.0,115.0,18.999999999999538,4.358898943540621,-4.0,21.740000000000002,44.94,0.29999999999999716,4.0,1.0,0.8,12
21.3,45.3,100,400,0,0.002384381,0.002050782320000002,0.001528446,400.0,0.0,0.0,0.0,101.6,13.299999999999635,3.646916505762044,-5.0,21.3,45.26,0.0,2.0,1.0,0.4,1
21.0,44.8,105,400,1,0.008961048,0.010591000600000003,0.008961048,400.0,0.0,0.0,0.0,102.0,10.999999999999591,3.316624790355338,6.0,21.06,45.04,-0.10000000000000142,3.0,1.0,0.6,12
21.7,45.2,115,400,1,0.017477157,0.018228546400000004,0.015055067,400.0,0.0,0.0,0.0,113.6,16.299999999999404,4.037325847637196,4.0,21.58,45.040000000000006,0.3000000000000007,3.0,1.0,0.6,12
21.3,45.3,98,400,1,0.024212074,0.006530601520000003,0.0018376888,400.0,0.0,0.0,0.0,101.4,14.799999999999622,3.84707681233422,-8.0,21.3,45.3,0.0,1.0,1.0,0.2,1
21.1,45.6,102,400,1,0.0,0.0,0.0,400.0,0.0,0.0,0.0,99.2,9.699999999999966,3.114482300479482,4.0,21.1,45.6,0.0,1.0,1.0,0.2,0
21.3,44.7,112,400,1,0.012310464,0.013363496000000002,0.012310464,400.0,0.0,0.0,0.0,102.8,28.699999999999598,5.357238094391512,10.0,21.14,44.940000000000005,0.3000000000000007,2.0,1.0,0.4,12
21.1,45.8,812,400,0,0.0013440402,0.00145693212,0.0013440402,400.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,21.1,45.86,0.0,0.0,0.0,0.0,0
21.2,45.0,95,400,0,0.013058044,0.015247798800000004,0.013058044,400.0,0.0,0.0,0.0,99.4,9.299999999999422,3.0495901363952864,-8.0,21.119999999999997,45.0,0.0,2.0,1.0,0.4,12
21.3,45.5,98,400,0,0.0022226456,0.00222341202,0.001661006,400.0,0.0,0.0,0.0,100.8,13.699999999999582,3.701351104664293,-7.0,21.3,45.5,0.0,0.0,0.0,0.0,1
21.3,45.3,105,400,0,0.0026159605,0.0027912048999999993,0.0018258716,400.0,0.0,0.0,0.0,100.2,11.199999999999612,3.346640106136244,8.0,21.32,45.3,0.0,0.0,0.0,0.0,1
21.3,45.4,99,400,0,0.007116395,0.007734417100000002,0.0045240005,400.0,0.0,0.0,0.0,101.8,12.69999999999957,3.563705936241032,-7.0,21.3,45.4,0.0,2.0,1.0,0.4,1
21.1,45.7,95,400,0,0.00026899646,0.000300828812,0.00023822775,400.0,0.0,0.0,0.0,98.4,7.299999999999969,2.7018512172212534,-5.0,21.1,45.7,0.0,0.0,0.0,0.0,0
21.4,45.3,104,400,0,0.004481048,0.00884665766,0.002520355,400.0,0.0,0.0,0.0,100.8,9.699999999999605,3.1144823004794238,4.0,21.4,45.3,0.0,0.0,0.0,0.0,1
21.3,45.3,98,400,1,0.0037359463,0.005431190340000003,0.0037359463,400.0,0.0,0.0,0.0,101.0,8.999999999999552,2.9999999999999254,-4.0,21.3,45.3,0.0,1.0,1.0,0.2,1
21.1,45.3,104,400,0,0.0275,0.026720000000000004,0.0219,400.0,0.0,0.0,0.0,102.4,7.299999999999552,2.701851217221176,0.0,21.2,45.3,-0.09999999999999787,0.0,0.0,0.0,14
21.4,45.4,98,400,0,0.0114169195,0.00950880688,0.0020580401,400.0,0.0,0.0,0.0,101.2,12.699999999999608,3.5637059362410373,-7.0,21.38,45.44,0.0,0.0,0.0,0.0,1
20.9,45.1,101,400,1,0.011270308,0.011711031800000004,0.008844403,400.0,0.0,0.0,0.0,99.2,10.19999999999958,3.1937438845341966,4.0,20.98,44.959999999999994,-0.10000000000000142,3.0,1.0,0.6,12
21.0,45.1,105,400,0,0.023185201,0.0207961732,0.01922999,400.0,0.0,0.0,0.0,99.6,12.299999999999423,3.507135583349954,5.0,21.0,45.0,-0.10000000000000142,2.0,1.0,0.4,12
21.8,44.8,112,400,1,0.01655619,0.016697340000000005,0.012232446,400.0,0.0,0.0,0.0,112.6,5.79999999999939,2.4083189157583322,2.0,21.720000000000002,45.040000000000006,0.40000000000000213,1.0,1.0,0.2,12
21.2,45.1,97,400,0,0.014666998,0.011345388800000003,0.008844403,400.0,0.0,0.0,0.0,99.2,10.19999999999958,3.1937438845341966,-7.0,21.04,44.96,0.09999999999999787,2.0,1.0,0.4,12
21.1,45.9,808,400,0,0.0010721389,0.00114335162,0.0009129851,400.0,0.0,0.0,0.0,809.8,4.699999999999932,2.1679483388678644,0.0,21.04,45.9,0.10000000000000142,0.0,0.0,0.0,0
21.4,45.3,100,400,0,0.00037167838,0.00022185391199999998,0.0,400.0,0.0,0.0,0.0,106.8,237.69999999999968,15.417522498767422,-4.0,21.36,45.36,0.0,2.0,1.0,0.4,1
21.1,45.9,812,400,0,0.001238076,0.00115729792,0.0010430107,400.0,0.0,0.0,0.0,806.8,8.69999999999996,2.9495762407505186,7.0,21.1,45.9,0.0,0.0,0.0,0.0,0
21.1,45.7,95,400,0,0.0050835763,0.00203343052,0.0,400.0,0.0,0.0,0.0,97.6,8.300000000000058,2.880972058177597,-3.0,21.1,45.7,0.0,2.0,1.0,0.4,0
21.6,44.9,105,400,0,0.017116854,0.0157775294,0.013098269,400.0,0.0,0.0,0.0,106.4,6.29999999999945,2.509980079602117,0.0,21.300000000000004,44.980000000000004,0.3000000000000007,3.0,1.0,0.6,12
21.4,45.4,100,400,0,0.0032035762,0.004955468659999999,0.0020733427,400.0,0.0,0.0,0.0,99.8,10.699999999999612,3.271085446759166,3.0,21.32,45.339999999999996,0.09999999999999787,0.0,0.0,0.0,1
21.3,45.5,104,400,0,0.0022575764,0.0028263572799999996,0.001935747,400.0,0.0,0.0,0.0,101.2,12.699999999999621,3.563705936241039,3.0,21.3,45.44,0.0,0.0,0.0,0.0,1
21.1,45.1,97,400,0,0.013360133,0.012248534800000002,0.010871703,400.0,0.0,0.0,0.0,99.2,10.19999999999958,3.1937438845341966,0.0,21.06,45.019999999999996,-0.09999999999999787,2.0,1.0,0.4,12
21.3,45.4,97,400,0,0.019255541,0.0062903160799999995,0.0022575764,400.0,0.0,0.0,0.0,100.6,16.299999999999613,4.037325847637222,-7.0,21.3,45.44,0.0,0.0,0.0,0.0,1
