"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.747881219E1,-3.541377544E0,-8.295916557E0,-5.503492057E-2,9.020344521E0
1.748121714E1,-3.546163082E0,-8.243273735E0,-5.742774159E-2,8.973858280E0
1.748362204E1,-3.550948858E0,-8.202595711E0,-5.024927482E-2,8.938363339E0
1.748602693E1,-3.558127165E0,-8.159524918E0,-5.503492057E-2,8.901749527E0
1.748843183E1,-3.567698479E0,-8.118846893E0,-7.178468257E-2,8.868444077E0
1.749083672E1,-3.546163082E0,-8.085348129E0,-8.853443712E-2,8.829267542E0
1.749324162E1,-3.538984776E0,-8.070990562E0,-1.076770201E-1,8.813449736E0
1.749564652E1,-3.503092289E0,-8.073383331E0,-1.339980662E-1,8.801654929E0
1.749805141E1,-3.476771355E0,-8.054241180E0,-1.531406492E-1,8.773949630E0
1.750045631E1,-3.416950703E0,-8.054241180E0,-1.651047617E-1,8.750634987E0
1.750286120E1,-3.378665686E0,-8.030312538E0,-1.962114573E-1,8.714344508E0
1.750526610E1,-3.330809116E0,-8.006384850E0,-2.464607358E-1,8.675092543E0
1.750767100E1,-3.249453068E0,-8.006384850E0,-2.775674164E-1,8.645125058E0
1.751007594E1,-3.187239647E0,-7.987242222E0,-3.158525825E-1,8.605480680E0
1.751248084E1,-3.127419233E0,-7.980063438E0,-3.493520916E-1,8.578123946E0
1.751488574E1,-3.062813044E0,-7.970492363E0,-3.780659735E-1,8.547075882E0
1.751729063E1,-3.005385160E0,-7.980063438E0,-4.235295951E-1,8.537747347E0
1.751969553E1,-2.940778971E0,-7.972885132E0,-4.402793646E-1,8.509343347E0
1.752210042E1,-2.880958557E0,-7.975277901E0,-4.498506486E-1,8.491604407E0
1.752450532E1,-2.830709219E0,-7.984848976E0,-4.713860750E-1,8.484864919E0
1.752691021E1,-2.763710260E0,-7.994420528E0,-5.120640397E-1,8.474140875E0
1.752931511E1,-2.706282377E0,-8.013563156E0,-5.312066078E-1,8.474865145E0
1.753172001E1,-2.658426046E0,-8.023134232E0,-5.479564071E-1,8.469838733E0
1.753412490E1,-2.612962246E0,-8.025527000E0,-5.718846321E-1,8.459533519E0
1.753652980E1,-2.584248543E0,-8.020741463E0,-6.029912829E-1,8.448327209E0
1.753893469E1,-2.555534601E0,-8.023134232E0,-6.029912829E-1,8.441862264E0
1.754133959E1,-2.545963287E0,-8.030312538E0,-6.269195080E-1,8.447536717E0
1.754374454E1,-2.557927370E0,-8.059026718E0,-6.245267391E-1,8.478262659E0
1.754614943E1,-2.557927370E0,-8.082955360E0,-6.508477330E-1,8.502985509E0
1.754855433E1,-2.584248543E0,-8.087740898E0,-6.723831892E-1,8.517158712E0
1.755095922E1,-2.617748022E0,-8.121239662E0,-6.843472719E-1,8.560109202E0
1.755336412E1,-2.658426046E0,-8.149953842E0,-6.987041831E-1,8.600997861E0
1.755576902E1,-2.708675146E0,-8.159524918E0,-7.202396393E-1,8.627485906E0
1.755817391E1,-2.754138947E0,-8.161917686E0,-7.345965505E-1,8.645334797E0
1.756057881E1,-2.799602509E0,-8.195417404E0,-7.298108935E-1,8.691102610E0
1.756298370E1,-2.833101988E0,-8.202595711E0,-7.417750359E-1,8.709722927E0
1.756538860E1,-2.861815929E0,-8.214560509E0,-7.657032609E-1,8.732427855E0
1.756779350E1,-2.931207657E0,-8.219346046E0,-7.872386575E-1,8.761813309E0
1.757019839E1,-2.962314367E0,-8.240880966E0,-7.944171429E-1,8.793095252E0
1.757260329E1,-2.974278450E0,-8.252845764E0,-8.087740541E-1,8.809648743E0
1.757500824E1,-2.998206854E0,-8.291130066E0,-8.255237937E-1,8.855143796E0
1.757741313E1,-3.012563705E0,-8.324629784E0,-8.590233326E-1,8.894544519E0
1.757981803E1,-3.031706333E0,-8.360522270E0,-8.805587292E-1,8.936719734E0
1.758222292E1,-3.046063185E0,-8.391629219E0,-8.949156404E-1,8.972113234E0
1.758462782E1,-3.065205812E0,-8.420342445E0,-9.068797827E-1,9.006668891E0
1.758703271E1,-3.055634499E0,-8.437092781E0,-9.284151793E-1,9.021274385E0
1.758943761E1,-3.077169895E0,-8.451449394E0,-9.595218897E-1,9.045255866E0
1.759184251E1,-3.062813044E0,-8.475378036E0,-9.906286001E-1,9.066101788E0
1.759424740E1,-3.069991350E0,-8.480163574E0,-1.009771109E0,9.075112056E0
1.759665230E1,-3.077169895E0,-8.501698494E0,-1.033699393E0,9.100350888E0
1.759905719E1,-3.067598581E0,-8.516056061E0,-1.052842021E0,9.112730008E0
1.760146209E1,-3.060420275E0,-8.539983749E0,-1.064806104E0,9.134073940E0
1.760386698E1,-3.053241730E0,-8.544769287E0,-1.079162955E0,9.137831248E0
1.760627193E1,-3.053241730E0,-8.549555779E0,-1.086341500E0,9.143157383E0
1.760867683E1,-3.034099102E0,-8.571090698E0,-1.105484009E0,9.159227479E0
1.761108172E1,-3.036491871E0,-8.580661774E0,-1.103091240E0,9.168688545E0
1.761348662E1,-3.031706333E0,-8.587840080E0,-1.098305583E0,9.173250007E0
1.761589152E1,-3.034099102E0,-8.585447311E0,-1.093519926E0,9.171229401E0
1.761829641E1,-3.043670416E0,-8.590232849E0,-1.079162955E0,9.177179452E0
1.762070131E1,-3.048455954E0,-8.580661774E0,-1.057627559E0,9.167301469E0
1.762310620E1,-3.065205812E0,-8.563912392E0,-1.048056364E0,9.156118406E0
1.762551110E1,-3.065205812E0,-8.549555779E0,-1.009771109E0,9.138382153E0
1.762791600E1,-3.060420275E0,-8.539983749E0,-9.714859724E-1,9.123665913E0
1.763032089E1,-3.069991350E0,-8.520841599E0,-9.355936646E-1,9.105214107E0
1.763272579E1,-3.048455954E0,-8.489734650E0,-9.044869542E-1,9.065692184E0
1.763513068E1,-3.058027267E0,-8.472985268E0,-8.685946465E-1,9.049721917E0
1.763753558E1,-3.077169895E0,-8.437092781E0,-8.111668825E-1,9.017288998E0
1.763994047E1,-3.089133978E0,-8.403593063E0,-7.776673436E-1,8.987095838E0
1.764234542E1,-3.108276606E0,-8.379665375E0,-7.082754970E-1,8.965591415E0
1.764475032E1,-3.127419233E0,-8.343772888E0,-6.580262184E-1,8.934892029E0
1.764715521E1,-3.158525944E0,-8.298309326E0,-6.149554253E-1,8.900359205E0
1.764956011E1,-3.156133175E0,-8.286344528E0,-5.694918036E-1,8.885325158E0
1.765196501E1,-3.199203968E0,-8.264809608E0,-5.264210105E-1,8.878012332E0
1.765436990E1,-3.232703447E0,-8.233702660E0,-4.857429862E-1,8.858903844E0
1.765677480E1,-3.270988464E0,-8.216953278E0,-4.450650215E-1,8.855267900E0
1.765917969E1,-3.304488182E0,-8.212167740E0,-4.163511395E-1,8.861867151E0
1.766158459E1,-3.335594654E0,-8.183453560E0,-3.972085714E-1,8.846065708E0
1.766398949E1,-3.395415306E0,-8.171489716E0,-3.732803464E-1,8.856716519E0
1.766639438E1,-3.440878868E0,-8.171489716E0,-3.637090325E-1,8.873847859E0
1.766879928E1,-3.483949661E0,-8.171489716E0,-3.565305769E-1,8.890346645E0
1.767120417E1,-3.503092289E0,-8.176275253E0,-3.493520916E-1,8.901976156E0
1.767360912E1,-3.548556089E0,-8.178668022E0,-3.613162339E-1,8.922634721E0
1.767601402E1,-3.582055569E0,-8.197810173E0,-3.565305769E-1,8.953341710E0
1.767841891E1,-3.605983734E0,-8.224131584E0,-3.613162339E-1,8.987213607E0
1.768082381E1,-3.649054527E0,-8.260024071E0,-3.924229145E-1,9.038672045E0
1.768322870E1,-3.658625841E0,-8.279166222E0,-4.187439680E-1,9.061207584E0
1.768563360E1,-3.680161238E0,-8.319844246E0,-4.642075896E-1,9.109274598E0
1.768803850E1,-3.696911097E0,-8.360522270E0,-4.881358147E-1,9.154439407E0
1.769044339E1,-3.720839262E0,-8.391629219E0,-5.335994363E-1,9.195042910E0
1.769284829E1,-3.739981890E0,-8.446663857E0,-5.982056856E-1,9.256967370E0
1.769525318E1,-3.754338741E0,-8.494520187E0,-6.556333899E-1,9.310305459E0
1.769765808E1,-3.775874138E0,-8.523234367E0,-6.963114142E-1,9.348133459E0
1.770006297E1,-3.797409534E0,-8.571090698E0,-7.657032609E-1,9.405860748E0
1.770246787E1,-3.816552162E0,-8.621339798E0,-8.159525394E-1,9.463580129E0
1.770487277E1,-3.799802303E0,-8.683553696E0,-8.709874153E-1,9.518467388E0
1.770727771E1,-3.766302824E0,-8.731410027E0,-9.427721500E-1,9.555698684E0
1.770968261E1,-3.749552965E0,-8.781659126E0,-1.004985452E0,9.601389494E0
1.771208751E1,-3.732803345E0,-8.851051331E0,-1.083948612E0,9.666947557E0
1.771449240E1,-3.720839262E0,-8.922835350E0,-1.150947690E0,9.735826420E0
1.771689730E1,-3.718446493E0,-9.004191399E0,-1.229910851E0,9.819113390E0
1.771930219E1,-3.737588882E0,-9.107083321E0,-1.289731383E0,9.928340461E0
1.772170709E1,-3.744767427E0,-9.195617676E0,-1.349551916E0,1.002017754E1
1.772411198E1,-3.737588882E0,-9.284152031E0,-1.414158225E0,1.010766507E1
1.772651688E1,-3.751945972E0,-9.358329773E0,-1.493121386E0,1.019239158E1
1.772892178E1,-3.773481369E0,-9.444471359E0,-1.543370605E0,1.028684566E1
1.773132667E1,-3.806980848E0,-9.511469841E0,-1.600798368E0,1.036936436E1
1.773373157E1,-3.823730469E0,-9.595218658E0,-1.648654819E0,1.045978960E1
1.773613646E1,-3.823730469E0,-9.655039787E0,-1.701296926E0,1.052307556E1
1.773854141E1,-3.838087559E0,-9.702896118E0,-1.746760488E0,1.057961632E1
1.774094631E1,-3.871587038E0,-9.757930756E0,-1.773081541E0,1.064660589E1
1.774335120E1,-3.871587038E0,-9.801001549E0,-1.801795483E0,1.069089727E1
1.774575610E1,-3.888336897E0,-9.832108498E0,-1.818545222E0,1.072830966E1
1.774816100E1,-3.902693748E0,-9.846465111E0,-1.820937991E0,1.074707908E1
1.775056589E1,-3.900300980E0,-9.851250648E0,-1.818545222E0,1.075019041E1
1.775297079E1,-3.895515203E0,-9.858428955E0,-1.811366796E0,1.075382303E1
1.775537568E1,-3.912265062E0,-9.865608215E0,-1.816152334E0,1.076728623E1
1.775778058E1,-3.933800459E0,-9.870393753E0,-1.823330879E0,1.078072328E1
1.776018547E1,-3.967299938E0,-9.844072342E0,-1.832902193E0,1.077055057E1
1.776259037E1,-3.979264021E0,-9.815358162E0,-1.828116536E0,1.074792110E1
1.776499527E1,-4.012763500E0,-9.815358162E0,-1.813759565E0,1.075793895E1
1.776740016E1,-4.074976921E0,-9.812965393E0,-1.825723648E0,1.078114064E1
1.776980506E1,-4.115654945E0,-9.798608780E0,-1.825723648E0,1.078353451E1
1.777220995E1,-4.149154663E0,-9.762716293E0,-1.818545222E0,1.076258429E1
1.777461485E1,-4.197010994E0,-9.734002113E0,-1.813759565E0,1.075432109E1
1.777701980E1,-4.252045631E0,-9.731609344E0,-1.808973908E0,1.077295220E1
1.777942469E1,-4.285545349E0,-9.738788605E0,-1.797009826E0,1.079069723E1
1.778182959E1,-4.321437836E0,-9.707681656E0,-1.775474429E0,1.077340325E1
1.778423449E1,-4.335794449E0,-9.678967476E0,-1.758724689E0,1.075056452E1
1.778663938E1,-4.364508629E0,-9.669396400E0,-1.732403636E0,1.074929694E1
1.778904428E1,-4.395615101E0,-9.652647018E0,-1.706082582E0,1.074270657E1
1.779144917E1,-4.412364960E0,-9.647860527E0,-1.646261930E0,1.073593758E1
1.779385407E1,-4.419543266E0,-9.633503914E0,-1.600798368E0,1.071910984E1
1.779625896E1,-4.419543266E0,-9.597611427E0,-1.555334687E0,1.068014858E1
1.779866386E1,-4.393222332E0,-9.547362328E0,-1.478764415E0,1.061316513E1
1.780106876E1,-4.362115860E0,-9.516255379E0,-1.421336651E0,1.056443889E1
1.780347365E1,-4.331008911E0,-9.461220741E0,-1.361516118E0,1.049409654E1
1.780587855E1,-4.333401680E0,-9.427721024E0,-1.287338614E0,1.045550260E1
1.780828344E1,-4.323830605E0,-9.401400566E0,-1.217946768E0,1.041946438E1
1.781068839E1,-4.321437836E0,-9.387042999E0,-1.141376376E0,1.039683323E1
1.781309329E1,-4.331008911E0,-9.389435768E0,-1.083948612E0,1.039683061E1
1.781549818E1,-4.347758770E0,-9.394221306E0,-1.033699393E0,1.040302527E1
1.781790308E1,-4.371686935E0,-9.408578873E0,-9.714859724E-1,1.042001862E1
1.782030797E1,-4.374079704E0,-9.458827972E0,-9.523434043E-1,1.046465278E1
1.782271287E1,-4.412364960E0,-9.506684303E0,-9.164510965E-1,1.052073636E1
1.782511777E1,-4.496113777E0,-9.592825890E0,-9.068797827E-1,1.063295719E1
1.782752266E1,-4.570291042E0,-9.710074425E0,-9.116654396E-1,1.077052642E1
1.782992756E1,-4.656432629E0,-9.848857880E0,-9.332008362E-1,1.093403997E1
1.783233245E1,-4.780859470E0,-1.002114105E1,-9.595218897E-1,1.114453083E1
1.783473735E1,-4.912465096E0,-1.023888779E1,-1.031306505E0,1.140310175E1
1.783714225E1,-5.036891460E0,-1.046381378E1,-1.136590719E0,1.166848374E1
1.783954719E1,-5.146961689E0,-1.072463131E1,-1.253839016E0,1.196164887E1
1.784195209E1,-5.237888813E0,-1.097587776E1,-1.385444283E0,1.224029525E1
1.784435698E1,-5.297709465E0,-1.123190975E1,-1.519442320E0,1.251120407E1
1.784676188E1,-5.335994720E0,-1.147358418E1,-1.655833244E0,1.276157346E1
1.784916678E1,-5.335994720E0,-1.167458153E1,-1.792224169E0,1.296073921E1
1.785157167E1,-5.285745144E0,-1.185643578E1,-1.923829436E0,1.312308236E1
1.785397657E1,-5.201996326E0,-1.200479126E1,-2.014756680E0,1.323763663E1
1.785638146E1,-5.123033047E0,-1.212921810E1,-2.122433662E0,1.333672089E1
1.785878636E1,-5.005784988E0,-1.222493076E1,-2.208575249E0,1.339345438E1
1.786119126E1,-4.864608288E0,-1.229910851E1,-2.261217356E0,1.341810671E1
1.786359615E1,-4.742574692E0,-1.232064342E1,-2.294716835E0,1.339985054E1
1.786600105E1,-4.599005222E0,-1.234217930E1,-2.289931297E0,1.336877048E1
1.786840594E1,-4.455435753E0,-1.237328625E1,-2.251646042E0,1.334237723E1
1.787081084E1,-4.297509670E0,-1.238525009E1,-2.249253273E0,1.330120857E1
1.787321574E1,-4.177868366E0,-1.235892868E1,-2.266003132E0,1.324131687E1
1.787562063E1,-4.029513359E0,-1.231346512E1,-2.222932339E0,1.314533489E1
1.787802558E1,-3.878765583E0,-1.223450184E1,-2.189432621E0,1.302004120E1
1.788043047E1,-3.737588882E0,-1.214836025E1,-2.124826431E0,1.288670302E1
1.788283537E1,-3.574877024E0,-1.206221867E1,-2.041077614E0,1.274530748E1
1.788524027E1,-3.448057413E0,-1.193779182E1,-1.962114573E0,1.257974035E1
1.788764516E1,-3.361915827E0,-1.182054424E1,-1.861616015E0,1.242953573E1
1.789005006E1,-3.287738323E0,-1.166261768E1,-1.744367719E0,1.224208696E1
1.789245495E1,-3.223132133E0,-1.150229836E1,-1.603191137E0,1.205245494E1
1.789485985E1,-3.182454109E0,-1.136590767E1,-1.469193101E0,1.189413299E1
1.789726474E1,-3.170490026E0,-1.118644619E1,-1.313659668E0,1.170103786E1
1.789966964E1,-3.201596737E0,-1.101177025E1,-1.146162033E0,1.152488582E1
1.790207454E1,-3.235096216E0,-1.081555843E1,-9.858429432E-1,1.133199180E1
1.790447943E1,-3.278167009E0,-1.060977554E1,-8.255237937E-1,1.113531345E1
1.790688433E1,-3.321237803E0,-1.040159988E1,-6.460621357E-1,1.093806642E1
1.790928922E1,-3.371487141E0,-1.019342422E1,-4.809573591E-1,1.074728538E1
1.791169412E1,-3.414557934E0,-9.946963310E0,-3.326023519E-1,1.052197269E1
1.791409907E1,-3.438486099E0,-9.710074425E0,-1.818545163E-1,1.030251440E1
1.791650396E1,-3.460021496E0,-9.475577354E0,-3.589234129E-2,1.008759650E1
1.791890886E1,-3.467200041E0,-9.241081238E0,8.853443712E-2,9.870506416E0
1.792131376E1,-3.457628727E0,-9.016156197E0,1.674975902E-1,9.657863346E0
1.792371865E1,-3.455235958E0,-8.791230202E0,2.464607358E-1,9.449080743E0
1.792612355E1,-3.431307554E0,-8.575876236E0,3.158525825E-1,9.242255547E0
1.792852844E1,-3.414557934E0,-8.382058144E0,3.708875179E-1,9.058458045E0
1.793093334E1,-3.409772158E0,-8.166703224E0,4.091726840E-1,8.859402350E0
1.793333824E1,-3.369094372E0,-7.989634991E0,4.474578202E-1,8.682469849E0
1.793574313E1,-3.354737282E0,-7.829315662E0,4.833501875E-1,8.531475451E0
1.793814803E1,-3.335594654E0,-7.695317745E0,4.881358147E-1,8.401332244E0
1.794055292E1,-3.321237803E0,-7.568498135E0,4.977070987E-1,8.280126624E0
1.794295782E1,-3.299702406E0,-7.465606689E0,4.953143001E-1,8.177325692E0
1.794536271E1,-3.282952785E0,-7.403393269E0,4.570291340E-1,8.111528001E0
1.794776761E1,-3.273381472E0,-7.350750923E0,4.307080805E-1,8.058168206E0
1.795017256E1,-3.280559778E0,-7.314858913E0,3.756731451E-1,8.025606749E0
1.795257745E1,-3.287738323E0,-7.312466145E0,3.110669553E-1,8.023599382E0
1.795498235E1,-3.280559778E0,-7.314858913E0,2.273181528E-1,8.020031604E0
1.795738724E1,-3.278167009E0,-7.326822758E0,1.124626622E-1,8.027537513E0
1.795979214E1,-3.270988464E0,-7.353144169E0,7.178467698E-3,8.047865943E0
1.796219704E1,-3.247060299E0,-7.386643410E0,-1.244267747E-1,8.069782120E0
1.796460193E1,-3.225524902E0,-7.432106972E0,-2.560320199E-1,8.105910025E0
1.796700683E1,-3.208775282E0,-7.487142086E0,-3.996013701E-1,8.155563542E0
1.796941172E1,-3.175275564E0,-7.556533813E0,-5.312066078E-1,8.213754236E0
1.797181662E1,-3.168097258E0,-7.630711555E0,-6.652047038E-1,8.288974386E0
1.797422152E1,-3.127419233E0,-7.683353424E0,-8.063812256E-1,8.334561871E0
1.797662641E1,-3.084348440E0,-7.731209755E0,-9.619147182E-1,8.379146108E0
1.797903131E1,-3.036491871E0,-7.793423176E0,-1.122233868E0,8.439024620E0
1.798143620E1,-3.019742250E0,-7.860422611E0,-1.251446247E0,8.513002091E0
1.798384115E1,-3.002992392E0,-7.905886173E0,-1.387837172E0,8.570127858E0
1.798624605E1,-2.976671457E0,-7.948956966E0,-1.540977836E0,8.626766631E0
1.798865094E1,-2.950350285E0,-8.020741463E0,-1.698904037E0,8.713388281E0
1.799105584E1,-2.935993433E0,-8.082955360E0,-1.837687731E0,8.793822888E0
1.799346074E1,-2.943171740E0,-8.130811691E0,-1.988435626E0,8.872780561E0
1.799586563E1,-2.952743053E0,-8.193024635E0,-2.120040894E0,8.963197956E0
1.799827053E1,-2.979064226E0,-8.255238533E0,-2.254039049E0,9.061152186E0
1.800067542E1,-2.998206854E0,-8.327022552E0,-2.383251429E0,9.165611616E0
1.800308032E1,-3.031706333E0,-8.396414757E0,-2.519642353E0,9.275754505E0
1.800548521E1,-3.060420275E0,-8.444271088E0,-2.648854733E0,9.364204069E0
1.800789011E1,-3.117847919E0,-8.530412674E0,-2.766103029E0,9.494221506E0
1.801029501E1,-3.182454109E0,-8.606983185E0,-2.895315409E0,9.622423033E0
1.801269990E1,-3.223132133E0,-8.700303078E0,-3.014956474E0,9.755706891E0
1.801510480E1,-3.278167009E0,-8.772088051E0,-3.103491068E0,9.865473355E0
1.801750969E1,-3.318845034E0,-8.841479301E0,-3.170490026E0,9.961852017E0
1.801991459E1,-3.390629768E0,-8.920442581E0,-3.247060299E0,1.008038028E1
1.802231954E1,-3.450450182E0,-9.004191399E0,-3.309273720E0,1.019472225E1
1.802472443E1,-3.505485058E0,-9.083154678E0,-3.366701365E0,1.030178637E1
1.802712933E1,-3.548556089E0,-9.140582085E0,-3.409772158E0,1.038118670E1
1.802953422E1,-3.594019651E0,-9.212367058E0,-3.450450182E0,1.047331325E1
1.803193912E1,-3.639483213E0,-9.269794464E0,-3.452843189E0,1.054025870E1
1.803434402E1,-3.692125320E0,-9.329615593E0,-3.440878868E0,1.060722225E1
1.803674891E1,-3.720839262E0,-9.363115311E0,-3.436093330E0,1.064515432E1
1.803915381E1,-3.737588882E0,-9.415757179E0,-3.416950703E0,1.069119292E1
1.804155870E1,-3.751945972E0,-9.442078590E0,-3.378665686E0,1.070725588E1
1.804396360E1,-3.747160196E0,-9.461220741E0,-3.316452265E0,1.070302588E1
1.804636850E1,-3.744767427E0,-9.477970123E0,-3.230310678E0,1.069065516E1
1.804877339E1,-3.730410576E0,-9.489934921E0,-3.160918713E0,1.067549694E1
1.805117829E1,-3.694518089E0,-9.499505997E0,-3.053241730E0,1.064012985E1
1.805358318E1,-3.675375462E0,-9.504291534E0,-2.955136061E0,1.061003164E1
1.805598808E1,-3.653840065E0,-9.494720459E0,-2.837887764E0,1.056190659E1
1.805839303E1,-3.644268990E0,-9.456435204E0,-2.725425005E0,1.049441779E1
1.806079792E1,-3.639483213E0,-9.437292099E0,-2.584248543E0,1.043966766E1
1.806320282E1,-3.629911900E0,-9.418149948E0,-2.445464849E0,1.038547578E1
1.806560771E1,-3.622733593E0,-9.406186104E0,-2.299502611E0,1.033867728E1
1.806801261E1,-3.634697676E0,-9.363115311E0,-2.155933142E0,1.027263370E1
1.807041751E1,-3.639483213E0,-9.339186668E0,-2.000399828E0,1.022095128E1
1.807282240E1,-3.639483213E0,-9.308079720E0,-1.842473388E0,1.016272081E1
1.807522730E1,-3.649054527E0,-9.291330338E0,-1.682154298E0,1.012294727E1
1.807763219E1,-3.634697676E0,-9.269794464E0,-1.533799291E0,1.007435640E1
1.808003709E1,-3.634697676E0,-9.265008926E0,-1.368694544E0,1.004613072E1
1.808244199E1,-3.613162279E0,-9.241081238E0,-1.215553880E0,9.996504156E0
1.808484688E1,-3.591626883E0,-9.205188751E0,-1.062413216E0,9.938008123E0
1.808725178E1,-3.538984776E0,-9.174081802E0,-9.020941257E-1,9.874308278E0
1.808965667E1,-3.522234917E0,-9.128618240E0,-7.537391186E-1,9.813558603E0
1.809206157E1,-3.481556892E0,-9.092725754E0,-6.053841114E-1,9.755274981E0
1.809446652E1,-3.445664644E0,-9.035298347E0,-4.594219327E-1,9.680924004E0
1.809687141E1,-3.409772158E0,-8.997013092E0,-3.158525825E-1,9.626658486E0
1.809927631E1,-3.376272678E0,-8.941978455E0,-1.794617027E-1,9.559832759E0
1.810168120E1,-3.333201885E0,-8.886942863E0,-5.264209956E-2,9.491615219E0
1.810408610E1,-3.299702406E0,-8.839086533E0,6.939185411E-2,9.435163058E0
1.810649100E1,-3.278167009E0,-8.779266357E0,1.842473447E-1,9.373144819E0
1.810889589E1,-3.263810158E0,-8.709874153E0,3.110669553E-1,9.306509934E0
1.811130079E1,-3.242274761E0,-8.645268440E0,4.187439680E-1,9.242746266E0
1.811370568E1,-3.242274761E0,-8.606983185E0,5.000999570E-1,9.211004567E0
1.811611058E1,-3.223132133E0,-8.542376518E0,5.766702294E-1,9.148405647E0
1.811851547E1,-3.215953588E0,-8.475378036E0,6.221339107E-1,9.086332646E0
1.812092037E1,-3.203989506E0,-8.410771370E0,6.580262184E-1,9.024390411E0
1.812332527E1,-3.211168051E0,-8.338987350E0,6.867401004E-1,8.962249843E0
1.812573016E1,-3.208775282E0,-8.286344528E0,7.082754970E-1,8.914112330E0
1.812813506E1,-3.225524902E0,-8.219346046E0,7.178468108E-1,8.858722502E0
1.813054001E1,-3.232703447E0,-8.176275253E0,7.058826685E-1,8.820437571E0
1.813294490E1,-3.247060299E0,-8.126026154E0,6.867401004E-1,8.777659916E0
1.813534980E1,-3.263810158E0,-8.085348129E0,6.652047038E-1,8.744587378E0
1.813775469E1,-3.275774240E0,-8.027919769E0,6.317051649E-1,8.693517361E0
1.814015959E1,-3.294916868E0,-7.975277901E0,5.934200287E-1,8.649490279E0
1.814256448E1,-3.311666489E0,-7.944170952E0,5.359922647E-1,8.623472314E0
1.814496938E1,-3.330809116E0,-7.908278942E0,4.713860750E-1,8.594031070E0
1.814737428E1,-3.335594654E0,-7.877171993E0,4.043870270E-1,8.563851889E0
1.814977917E1,-3.323630571E0,-7.858029366E0,3.206382394E-1,8.538029900E0
1.815218407E1,-3.330809116E0,-7.841279984E0,2.368894368E-1,8.522680198E0
1.815458896E1,-3.318845034E0,-7.812565804E0,1.459621787E-1,8.489536015E0
1.815699386E1,-3.287738323E0,-7.802994728E0,4.067798331E-2,8.467443812E0
1.815939876E1,-3.280559778E0,-7.795815945E0,-5.024927482E-2,8.458093384E0
1.816180365E1,-3.261417150E0,-7.776673794E0,-1.531406492E-1,8.434272297E0
1.816420855E1,-3.232703447E0,-7.745566845E0,-2.679961324E-1,8.397380500E0
1.816661344E1,-3.220739365E0,-7.745566845E0,-3.780659735E-1,8.397017428E0
1.816901839E1,-3.184846878E0,-7.747959614E0,-4.881358147E-1,8.391209948E0
1.817142329E1,-3.151347399E0,-7.719245911E0,-6.029912829E-1,8.359506346E0
1.817382818E1,-3.129812002E0,-7.712067604E0,-7.322037220E-1,8.355108149E0
1.817623308E1,-3.093919754E0,-7.690532207E0,-8.327022791E-1,8.331267500E0
1.817863797E1,-3.048455954E0,-7.697710514E0,-9.499505758E-1,8.333680877E0
1.818104287E1,-3.024527788E0,-7.692924976E0,-1.064806104E0,8.334427099E0
1.818344777E1,-3.012563705E0,-7.690532207E0,-1.158126116E0,8.340328639E0
1.818585266E1,-2.971885681E0,-7.680960655E0,-1.261017561E0,8.331832114E0
1.818825756E1,-2.947957516E0,-7.671389580E0,-1.356730461E0,8.329549156E0
1.819066245E1,-2.940778971E0,-7.664210796E0,-1.452443361E0,8.336540038E0
1.819306735E1,-2.935993433E0,-7.657032490E0,-1.533799291E0,8.342825915E0
1.819547224E1,-2.921636343E0,-7.659425259E0,-1.619940877E0,8.356252908E0
1.819787714E1,-2.933600664E0,-7.657032490E0,-1.696511269E0,8.373428801E0
1.820028204E1,-2.947957516E0,-7.668996811E0,-1.777867198E0,8.406234435E0
1.820268693E1,-2.962314367E0,-7.692924976E0,-1.842473388E0,8.446958582E0
1.820509183E1,-2.959921598E0,-7.683353424E0,-1.899901152E0,8.450128999E0
1.820749678E1,-2.950350285E0,-7.692924976E0,-1.981257200E0,8.474139578E0
1.820990167E1,-2.945564747E0,-7.719245911E0,-2.048256159E0,8.512253662E0
1.821230657E1,-2.935993433E0,-7.745566845E0,-2.088934183E0,8.542687470E0
1.821471146E1,-2.950350285E0,-7.776673794E0,-2.122433662E0,8.584051884E0
1.821711636E1,-2.955136061E0,-7.819744587E0,-2.172683001E0,8.637232541E0
1.821952126E1,-2.962314367E0,-7.853243828E0,-2.208575249E0,8.679086914E0
1.822192615E1,-2.976671457E0,-7.867600918E0,-2.251646042E0,8.708020847E0
1.822433105E1,-2.991028309E0,-7.879564762E0,-2.292324066E0,8.734331160E0
1.822673594E1,-3.012563705E0,-7.896314621E0,-2.316252232E0,8.763124390E0
1.822914084E1,-3.043670416E0,-7.910671711E0,-2.335394859E0,8.791855644E0
1.823154574E1,-3.098705292E0,-7.932207108E0,-2.340180635E0,8.831666292E0
1.823395063E1,-3.136990547E0,-7.956135273E0,-2.342573404E0,8.867268369E0
1.823635553E1,-3.194418192E0,-7.972885132E0,-2.323430777E0,8.897726422E0
1.823876042E1,-3.254238844E0,-8.008777618E0,-2.330609322E0,8.953341790E0
1.824116532E1,-3.294916868E0,-8.039883614E0,-2.328216314E0,8.995376418E0
1.824357021E1,-3.354737282E0,-8.059026718E0,-2.306680918E0,9.029006077E0
1.824597511E1,-3.388236761E0,-8.078168869E0,-2.258824587E0,9.046504802E0
1.824838001E1,-3.436093330E0,-8.090133667E0,-2.208575249E0,9.062825429E0
