"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.230576054E1,-1.801795483E0,-9.997213364E0,6.029912829E-1,1.017616531E1
1.230816559E1,-1.785045743E0,-9.982855797E0,6.460621357E-1,1.016175154E1
1.231057059E1,-1.792224169E0,-9.944570541E0,7.010970116E-1,1.012907142E1
1.231297564E1,-1.816152334E0,-9.889535904E0,7.585247755E-1,1.008348598E1
1.231538064E1,-1.837687731E0,-9.851250648E0,8.159525394E-1,1.005435299E1
1.231778569E1,-1.837687731E0,-9.801001549E0,8.566305041E-1,1.000852354E1
1.232019069E1,-1.849651933E0,-9.743574142E0,9.068797827E-1,9.958959799E0
1.232259569E1,-1.849651933E0,-9.717252731E0,9.643075466E-1,9.938616703E0
1.232500074E1,-1.844866276E0,-9.669396400E0,9.954141974E-1,9.894018787E0
1.232740574E1,-1.859223247E0,-9.643074989E0,1.043270707E0,9.875931353E0
1.232981080E1,-1.842473388E0,-9.626325607E0,1.062413216E0,9.858477302E0
1.233221580E1,-1.840080619E0,-9.590433121E0,1.088734269E0,9.825866193E0
1.233462085E1,-1.856830359E0,-9.533005714E0,1.098305583E0,9.774062210E0
1.233702585E1,-1.844866276E0,-9.506684303E0,1.122233868E0,9.748845412E0
1.233943090E1,-1.854437590E0,-9.494720459E0,1.141376376E0,9.741221453E0
1.234183590E1,-1.844866276E0,-9.463613510E0,1.155733347E0,9.710779156E0
1.234424090E1,-1.849651933E0,-9.439684868E0,1.160519004E0,9.688945610E0
1.234664595E1,-1.840080619E0,-9.434899330E0,1.174875975E0,9.684191015E0
1.234905095E1,-1.825723648E0,-9.430113792E0,1.165304661E0,9.675652326E0
1.235145600E1,-1.806581140E0,-9.401400566E0,1.165304661E0,9.644065687E0
1.235386100E1,-1.782652855E0,-9.391828537E0,1.160519004E0,9.629698792E0
1.235626606E1,-1.751546144E0,-9.384650230E0,1.158126116E0,9.616695375E0
1.235867106E1,-1.715653777E0,-9.372686386E0,1.146162033E0,9.597104010E0
1.236107611E1,-1.677368641E0,-9.363115311E0,1.122233868E0,9.578147145E0
1.236348111E1,-1.643869162E0,-9.348757744E0,1.112662554E0,9.557175060E0
1.236588611E1,-1.610369682E0,-9.329615593E0,1.107876897E0,9.532177550E0
1.236829116E1,-1.581655741E0,-9.317651749E0,1.079162955E0,9.512353109E0
1.237069616E1,-1.529013634E0,-9.303294182E0,1.057627559E0,9.487240978E0
1.237310121E1,-1.495514154E0,-9.286544800E0,1.052842021E0,9.464932817E0
1.237550621E1,-1.495514154E0,-9.269794464E0,1.012163997E0,9.444052517E0
1.237791126E1,-1.462014675E0,-9.248259544E0,9.834501147E-1,9.414614471E0
1.238031626E1,-1.442872047E0,-9.236295700E0,9.595218897E-1,9.397431578E0
1.238272132E1,-1.423729420E0,-9.219545364E0,9.332008362E-1,9.375387245E0
1.238512632E1,-1.416550994E0,-9.190832138E0,9.116654396E-1,9.343936322E0
1.238753137E1,-1.397408366E0,-9.181260109E0,8.614161611E-1,9.326860411E0
1.238993637E1,-1.399801254E0,-9.190832138E0,7.992027402E-1,9.331107328E0
1.239234137E1,-1.368694544E0,-9.176474571E0,7.561319470E-1,9.308745664E0
1.239474642E1,-1.335195065E0,-9.169296265E0,7.226324677E-1,9.294134577E0
1.239715142E1,-1.342373490E0,-9.138189316E0,6.699903607E-1,9.260526856E0
1.239955647E1,-1.306481123E0,-9.109476089E0,6.077769399E-1,9.222734972E0
1.240196147E1,-1.294517040E0,-9.111868858E0,5.503492355E-1,9.219805461E0
1.240436652E1,-1.268195987E0,-9.102297783E0,5.144568682E-1,9.204608186E0
1.240677152E1,-1.256231904E0,-9.075976372E0,4.642075896E-1,9.174254977E0
1.240917658E1,-1.246660590E0,-9.059226990E0,4.235295951E-1,9.154405147E0
1.241158158E1,-1.217946768E0,-9.037691116E0,3.756731451E-1,9.127123608E0
1.241398663E1,-1.227517962E0,-9.028120041E0,3.421736360E-1,9.117611234E0
1.241639163E1,-1.222732425E0,-9.013762474E0,2.943171859E-1,9.101077471E0
1.241879663E1,-1.229910851E0,-9.006584167E0,2.536391914E-1,9.093710569E0
1.242120168E1,-1.251446247E0,-8.994620323E0,2.057827413E-1,9.083592847E0
1.242360668E1,-1.284945726E0,-8.992227554E0,1.722832322E-1,9.085203543E0
1.242601173E1,-1.299302697E0,-8.989834785E0,1.292124242E-1,9.084162747E0
1.242841673E1,-1.320838094E0,-8.992227554E0,1.148554832E-1,9.089442306E0
1.243082179E1,-1.320838094E0,-8.975478172E0,7.657032460E-2,9.072468501E0
1.243322678E1,-1.316052437E0,-8.977870941E0,4.307080805E-2,9.073919536E0
1.243563184E1,-1.323230863E0,-8.965906143E0,-1.435693540E-2,9.063035860E0
1.243803684E1,-1.325623751E0,-8.961120605E0,-4.307080805E-2,9.058742514E0
1.244044189E1,-1.316052437E0,-8.937192917E0,-7.178468257E-2,9.033856557E0
1.244284689E1,-1.330409408E0,-8.937192917E0,-1.004985496E-1,9.036232975E0
1.244525189E1,-1.325623751E0,-8.934800148E0,-1.363908947E-1,9.033633515E0
1.244765694E1,-1.347159147E0,-8.915657043E0,-1.531406492E-1,9.018161140E0
1.245006194E1,-1.366301775E0,-8.898907661E0,-1.842473447E-1,9.005069971E0
1.245246699E1,-1.380658627E0,-8.882157326E0,-2.033899277E-1,8.991123649E0
1.245487199E1,-1.387837172E0,-8.886942863E0,-2.225325108E-1,8.997408860E0
1.245727705E1,-1.399801254E0,-8.889336586E0,-2.273181528E-1,9.001745499E0
1.245968205E1,-1.409372568E0,-8.886942863E0,-2.464607358E-1,9.001379194E0
1.246208710E1,-1.435693622E0,-8.908478737E0,-2.656033039E-1,9.027333753E0
1.246449210E1,-1.454836130E0,-8.913264275E0,-2.727817893E-1,9.035332761E0
1.246689715E1,-1.450050473E0,-8.901300430E0,-2.536391914E-1,9.022201980E0
1.246930215E1,-1.473978758E0,-8.915657043E0,-2.392822653E-1,9.039845679E0
1.247170715E1,-1.493121386E0,-8.937192917E0,-2.416750938E-1,9.064283510E0
1.247411220E1,-1.519442320E0,-8.961120605E0,-2.273181528E-1,9.091867851E0
1.247651720E1,-1.533799291E0,-8.980263710E0,-2.009970993E-1,9.112523053E0
1.247892225E1,-1.531406522E0,-9.018548965E0,-1.722832322E-1,9.149268435E0
1.248132725E1,-1.524227977E0,-9.064012527E0,-1.627119333E-1,9.192718270E0
1.248373231E1,-1.543370605E0,-9.087940216E0,-1.292124242E-1,9.218966647E0
1.248613731E1,-1.576870084E0,-9.116654396E0,-8.374879509E-2,9.252400796E0
1.248854236E1,-1.596012712E0,-9.140582085E0,-4.785645381E-2,9.278997126E0
1.249094736E1,-1.591227055E0,-9.159725189E0,7.178467698E-3,9.296914575E0
1.249335236E1,-1.617548108E0,-9.176474571E0,4.307080805E-2,9.318047142E0
1.249575741E1,-1.636690736E0,-9.188439369E0,9.092725813E-2,9.333511792E0
1.249816241E1,-1.660618901E0,-9.207581520E0,1.339980662E-1,9.357091859E0
1.250056746E1,-1.651047587E0,-9.226723671E0,1.818545163E-1,9.375044475E0
1.250297246E1,-1.672582984E0,-9.233902931E0,2.464607358E-1,9.387397940E0
1.250537751E1,-1.708475351E0,-9.245866776E0,2.895315289E-1,9.406846919E0
1.250778251E1,-1.734796405E0,-9.260223389E0,3.278166950E-1,9.427020715E0
1.251018757E1,-1.746760488E0,-9.233902931E0,3.852444589E-1,9.405559464E0
1.251259257E1,-1.768295884E0,-9.241081238E0,4.235295951E-1,9.418271078E0
1.251499762E1,-1.782652855E0,-9.226723671E0,4.546363056E-1,9.408346033E0
1.251740262E1,-1.816152334E0,-9.226723671E0,4.881358147E-1,9.416427963E0
1.251980762E1,-1.856830359E0,-9.224330902E0,5.383850932E-1,9.424752415E0
1.252221267E1,-1.892722726E0,-9.214759827E0,5.766702294E-1,9.424794244E0
1.252461767E1,-1.919043779E0,-9.200403214E0,6.149554253E-1,9.418509356E0
1.252702272E1,-1.954936147E0,-9.190832138E0,6.436693072E-1,9.418464891E0
1.252942772E1,-1.971685886E0,-9.159725189E0,6.628118753E-1,9.392945776E0
1.253183278E1,-2.009970903E0,-9.138189316E0,6.867401004E-1,9.381796148E0
1.253423778E1,-2.043470621E0,-9.121439934E0,7.082754970E-1,9.374331593E0
1.253664283E1,-2.060220242E0,-9.080761909E0,7.226324677E-1,9.339536497E0
1.253904783E1,-2.053041935E0,-9.042476654E0,7.393822074E-1,9.302045542E0
1.254145283E1,-2.021935225E0,-9.023334503E0,7.513462901E-1,9.277570202E0
1.254385788E1,-2.038684845E0,-9.001798630E0,7.298108935E-1,9.258576478E0
1.254626288E1,-2.057827473E0,-8.953942299E0,7.322037220E-1,9.216499275E0
1.254866793E1,-2.103291035E0,-8.903693199E0,7.633104324E-1,9.180535310E0
1.255107293E1,-2.134397745E0,-8.877371788E0,7.393822074E-1,9.160243973E0
1.255347798E1,-2.163111687E0,-8.841479301E0,7.082754970E-1,9.129756984E0
1.255588298E1,-2.189432621E0,-8.800801277E0,7.082754970E-1,9.096668209E0
1.255828804E1,-2.206182480E0,-8.772088051E0,6.771687865E-1,9.070574815E0
1.256069304E1,-2.222932339E0,-8.781659126E0,6.293123364E-1,9.080473512E0
1.256309809E1,-2.266003132E0,-8.774480820E0,6.221339107E-1,9.083685070E0
1.256550309E1,-2.311466694E0,-8.767302513E0,5.814558864E-1,9.085513886E0
1.256790814E1,-2.349751949E0,-8.776873589E0,5.216353536E-1,9.100931142E0
1.257031314E1,-2.402393818E0,-8.796015739E0,4.833501875E-1,9.130992079E0
1.257271814E1,-2.426322222E0,-8.817551613E0,4.450650215E-1,9.156109373E0
1.257512319E1,-2.467000246E0,-8.839086533E0,3.828516304E-1,9.184885210E0
1.257752819E1,-2.483749866E0,-8.867800713E0,3.158525825E-1,9.214481306E0
1.257993324E1,-2.510071039E0,-8.886942863E0,2.608176768E-1,9.238302655E0
1.258233824E1,-2.533999205E0,-8.901300430E0,2.033899277E-1,9.257195514E0
1.258474330E1,-2.538784742E0,-8.927620888E0,1.555334777E-1,9.282889278E0
1.258714830E1,-2.553141832E0,-8.958727837E0,8.853443712E-2,9.315856161E0
1.258955335E1,-2.555534601E0,-8.968298912E0,4.785645381E-2,9.325418635E0
1.259195835E1,-2.579462767E0,-8.982656479E0,7.178467698E-3,9.345683341E0
1.259436335E1,-2.584248543E0,-9.008976936E0,-5.264209956E-2,9.372447768E0
1.259676840E1,-2.593819857E0,-9.044869423E0,-9.571290761E-2,9.409926954E0
1.259917340E1,-2.617748022E0,-9.071190834E0,-1.411765367E-1,9.442406402E0
1.260157845E1,-2.648854733E0,-9.123832703E0,-1.818545163E-1,9.502306333E0
1.260398345E1,-2.660818815E0,-9.166903496E0,-2.249253243E-1,9.547914320E0
1.260638850E1,-2.694318295E0,-9.198010445E0,-2.943171859E-1,9.589023403E0
1.260879350E1,-2.711068153E0,-9.224330902E0,-3.254238665E-1,9.619982943E0
1.261119856E1,-2.737389088E0,-9.269794464E0,-3.637090325E-1,9.672366447E0
1.261360356E1,-2.780459881E0,-9.312865257E0,-4.019941986E-1,9.727384838E0
1.261600861E1,-2.821137905E0,-9.365508080E0,-4.378865361E-1,9.790980813E0
1.261841361E1,-2.859423161E0,-9.420542717E0,-4.594219327E-1,9.855657989E0
1.262081861E1,-2.883351326E0,-9.487542152E0,-4.809573591E-1,9.927662915E0
1.262322366E1,-2.907279491E0,-9.544969559E0,-5.024927258E-1,9.990556384E0
1.262562866E1,-2.931207657E0,-9.568898201E0,-5.264210105E-1,1.002162213E1
1.262803371E1,-2.947957516E0,-9.600004196E0,-5.479564071E-1,1.005737492E1
1.263043871E1,-2.926422119E0,-9.619147301E0,-5.599204898E-1,1.007002742E1
1.263284376E1,-2.921636343E0,-9.643074989E0,-5.718846321E-1,1.009217054E1
1.263524876E1,-2.933600664E0,-9.690931320E0,-5.742774606E-1,1.014149680E1
1.263765382E1,-2.962314367E0,-9.726823807E0,-5.742774606E-1,1.018411520E1
1.264005882E1,-2.969492912E0,-9.760323524E0,-5.623133183E-1,1.021753394E1
1.264246387E1,-2.962314367E0,-9.803394318E0,-5.599204898E-1,1.025647881E1
1.264486887E1,-2.933600664E0,-9.860821724E0,-5.479564071E-1,1.030252756E1
1.264727387E1,-2.912065268E0,-9.896714211E0,-5.407779217E-1,1.033041708E1
1.264967892E1,-2.904886723E0,-9.927821159E0,-5.312066078E-1,1.035771115E1
1.265208392E1,-2.888136864E0,-9.973284721E0,-4.977070987E-1,1.039497258E1
1.265448897E1,-2.859423161E0,-1.001396275E1,-4.259224236E-1,1.042291517E1
1.265689397E1,-2.813959360E0,-1.002831936E1,-3.661018610E-1,1.042207211E1
1.265929903E1,-2.782852650E0,-1.004267693E1,-3.182454109E-1,1.042597280E1
1.266170402E1,-2.766103029E0,-1.006181908E1,-2.632105052E-1,1.043842943E1
1.266410908E1,-2.725425005E0,-1.007139015E1,-2.057827413E-1,1.043566901E1
1.266651408E1,-2.694318295E0,-1.007617569E1,-1.196411327E-1,1.043086677E1
1.266891913E1,-2.687139750E0,-1.008096218E1,-5.264209956E-2,1.043308630E1
1.267132413E1,-2.675175667E0,-1.007139015E1,2.871387079E-2,1.042066643E1
1.267372918E1,-2.672782898E0,-1.006181908E1,9.810572863E-2,1.041122453E1
1.267613418E1,-2.663211584E0,-1.008335495E1,1.698904037E-1,1.043051321E1
1.267853918E1,-2.679961443E0,-1.007378292E1,2.416750938E-1,1.042696996E1
1.268094423E1,-2.703889608E0,-1.006660461E1,3.110669553E-1,1.042805400E1
1.268334923E1,-2.737389088E0,-1.004506969E1,3.780659735E-1,1.041823680E1
1.268575429E1,-2.744567633E0,-1.003789139E1,4.402793646E-1,1.041564981E1
1.268815929E1,-2.785245657E0,-1.004506969E1,4.737788737E-1,1.043482079E1
1.269056434E1,-2.806781054E0,-1.001874828E1,5.240281820E-1,1.041767453E1
1.269296934E1,-2.833101988E0,-1.001156998E1,5.766702294E-1,1.042067890E1
1.269537439E1,-2.830709219E0,-1.000439167E1,6.149554253E-1,1.041532225E1
1.269777939E1,-2.830709219E0,-9.994820595E0,6.556333899E-1,1.040861223E1
1.270018439E1,-2.809173822E0,-9.978070259E0,7.010970116E-1,1.038965258E1
1.270258944E1,-2.804388046E0,-9.944570541E0,7.274180651E-1,1.035800235E1
1.270499444E1,-2.782852650E0,-9.899106979E0,7.489534616E-1,1.031006882E1
1.270739949E1,-2.758924484E0,-9.901499748E0,7.680960894E-1,1.030734365E1
1.270980449E1,-2.749353170E0,-9.884750366E0,7.728816867E-1,1.028905140E1
1.271220954E1,-2.727817774E0,-9.860821724E0,7.537391186E-1,1.025889456E1
1.271461455E1,-2.720639229E0,-9.868000984E0,7.537391186E-1,1.026389029E1
1.271701960E1,-2.691925526E0,-9.856036186E0,7.441678643E-1,1.024410553E1
1.271942460E1,-2.672782898E0,-9.858428955E0,7.082754970E-1,1.023884974E1
1.272182965E1,-2.641676188E0,-9.853643417E0,6.795616150E-1,1.022421369E1
1.272423465E1,-2.593819857E0,-9.884750366E0,6.412764788E-1,1.023950325E1
1.272663965E1,-2.589034081E0,-9.891928673E0,6.029912829E-1,1.024289748E1
1.272904470E1,-2.548356056E0,-9.901499748E0,5.407779217E-1,1.023846945E1
1.273144970E1,-2.522035122E0,-9.923035622E0,5.024927258E-1,1.025084367E1
1.273385475E1,-2.500499725E0,-9.923035622E0,4.354937077E-1,1.024249919E1
1.273625975E1,-2.478964329E0,-9.937392235E0,3.684946895E-1,1.024855194E1
1.273866481E1,-2.481357098E0,-9.963713646E0,3.014956415E-1,1.027246914E1
1.274106981E1,-2.500499725E0,-9.994820595E0,2.201396823E-1,1.030521223E1
1.274347486E1,-2.548356056E0,-1.004985523E1,1.483550072E-1,1.036897864E1
1.274587986E1,-2.632104874E0,-1.015992451E1,5.503492057E-2,1.049547859E1
1.274828491E1,-2.737389088E0,-1.028435135E1,-5.982056633E-2,1.064259180E1
1.275068991E1,-2.849851847E0,-1.043509960E1,-1.722832322E-1,1.081862472E1
1.275309491E1,-2.986242771E0,-1.061934662E1,-3.206382394E-1,1.103589495E1
1.275549996E1,-3.141776085E0,-1.082273674E1,-4.689932466E-1,1.127928819E1
1.275790496E1,-3.261417150E0,-1.102373409E1,-6.340979934E-1,1.151354139E1
1.276031001E1,-3.409772158E0,-1.123190975E1,-8.111668825E-1,1.176606708E1
1.276271501E1,-3.505485058E0,-1.142812061E1,-9.451649189E-1,1.199098424E1
1.276512007E1,-3.574877024E0,-1.163868904E1,-1.071984529E0,1.222243753E1
1.276752507E1,-3.605983734E0,-1.179422283E1,-1.191625714E0,1.239059251E1
1.276993012E1,-3.608376503E0,-1.195454216E1,-1.287338614E0,1.255343379E1
1.277233512E1,-3.591626883E0,-1.208614731E1,-1.335195065E0,1.267901756E1
1.277474017E1,-3.560520172E0,-1.221535969E1,-1.395015597E0,1.279993690E1
1.277714517E1,-3.517449379E0,-1.232782269E1,-1.452443361E0,1.290183142E1
1.277955022E1,-3.452843189E0,-1.241157150E1,-1.481157184E0,1.296777004E1
1.278195522E1,-3.347558975E0,-1.245224857E1,-1.485942841E0,1.297970230E1
1.278436022E1,-3.220739365E0,-1.245703506E1,-1.447657704E0,1.294784142E1
1.278676528E1,-3.091526747E0,-1.245224857E1,-1.395015597E0,1.290589403E1
1.278917028E1,-2.962314367E0,-1.241157150E1,-1.323230863E0,1.282861464E1
1.279157533E1,-2.840280533E0,-1.237807178E1,-1.225125194E0,1.275871413E1
1.279398033E1,-2.730210543E0,-1.231825066E1,-1.119840980E0,1.266678304E1
1.279638538E1,-2.615355253E0,-1.226082325E1,-9.930213690E-1,1.257592785E1
1.279879038E1,-2.522035122E0,-1.218664551E1,-8.566305041E-1,1.247432586E1
1.280119543E1,-2.447857618E0,-1.213878918E1,-7.034898400E-1,1.240310879E1
1.280360043E1,-2.414358139E0,-1.207179070E1,-5.599204898E-1,1.232358579E1
1.280600548E1,-2.397608280E0,-1.201436234E1,-4.259224236E-1,1.225866378E1
1.280841048E1,-2.409572363E0,-1.197368431E1,-2.608176768E-1,1.221651263E1
1.281081548E1,-2.438286304E0,-1.187079334E1,-1.052841991E-1,1.211907833E1
1.281322054E1,-2.498106956E0,-1.176790142E1,5.742774159E-2,1.203026767E1
1.281562554E1,-2.555534601E0,-1.166261768E1,1.842473447E-1,1.194074350E1
1.281803059E1,-2.598605394E0,-1.154536915E1,3.278166950E-1,1.183873991E1
1.282043559E1,-2.627319336E0,-1.142094231E1,4.761717021E-1,1.172891596E1
1.282284064E1,-2.679961443E0,-1.130369377E1,6.053841114E-1,1.163280603E1
1.282524564E1,-2.713460922E0,-1.114816093E1,7.274180651E-1,1.149667341E1
1.282765069E1,-2.706282377E0,-1.100219822E1,8.446664214E-1,1.136159282E1
1.283005569E1,-2.675175667E0,-1.085623646E1,9.571290612E-1,1.122187733E1
1.283246074E1,-2.641676188E0,-1.068873882E1,1.060020447E0,1.106124921E1
1.283486574E1,-2.603390932E0,-1.051406288E1,1.148554921E0,1.089230651E1
1.283727080E1,-2.567498684E0,-1.034177971E1,1.232303619E0,1.072674365E1
1.283967580E1,-2.526820660E0,-1.018863869E1,1.316052437E0,1.057946950E1
1.284208080E1,-2.490928411E0,-1.001156998E1,1.378265858E0,1.040845207E1
1.284448585E1,-2.462214470E0,-9.841679573E0,1.423729420E0,1.024442104E1
1.284689085E1,-2.423929453E0,-9.650253296E0,1.445264935E0,1.005443253E1
1.284929590E1,-2.380858421E0,-9.480362892E0,1.466800332E0,9.884192967E0
1.285170090E1,-2.344966173E0,-9.310472488E0,1.478764415E0,9.714448441E0
1.285410595E1,-2.352144718E0,-9.164510727E0,1.459621787E0,9.573470499E0
1.285651095E1,-2.330609322E0,-9.006584167E0,1.426122308E0,9.411913887E0
1.285891600E1,-2.328216314E0,-8.870193481E0,1.375872970E0,9.273292297E0
1.286132100E1,-2.306680918E0,-8.757730484E0,1.318445325E0,9.151880581E0
1.286372606E1,-2.304288149E0,-8.638090134E0,1.239482164E0,9.025666793E0
1.286613106E1,-2.282752752E0,-8.547162056E0,1.155733347E0,8.921920136E0
1.286853606E1,-2.256431818E0,-8.489734650E0,1.069591761E0,8.849356220E0
1.287094111E1,-2.268395901E0,-8.434700012E0,9.427721500E-1,8.785135377E0
1.287334611E1,-2.270788670E0,-8.382058144E0,7.872386575E-1,8.719812189E0
1.287575116E1,-2.242074728E0,-8.334200859E0,6.580262184E-1,8.655564774E0
1.287815616E1,-2.230110645E0,-8.291130066E0,5.216353536E-1,8.601647209E0
1.288056121E1,-2.215753794E0,-8.276773453E0,3.708875179E-1,8.576252166E0
1.288296621E1,-2.196611166E0,-8.255238533E0,2.273181528E-1,8.545509780E0
1.288537126E1,-2.179861546E0,-8.248059273E0,6.939185411E-2,8.531535228E0
1.288777626E1,-2.139183521E0,-8.207381248E0,-8.374879509E-2,8.481994279E0
1.289018126E1,-2.098505497E0,-8.190631866E0,-2.153540403E-1,8.457928414E0
1.289258632E1,-2.072184324E0,-8.195417404E0,-3.397808075E-1,8.460157522E0
1.289499137E1,-2.026720762E0,-8.171489716E0,-4.642075896E-1,8.431863964E0
1.289739637E1,-1.990828395E0,-8.161917686E0,-6.029912829E-1,8.422819985E0
1.289980137E1,-1.947757602E0,-8.157132149E0,-7.561319470E-1,8.420469113E0
1.290220642E1,-1.923829436E0,-8.166703224E0,-8.901300430E-1,8.437327346E0
1.290461142E1,-1.890329838E0,-8.178668022E0,-1.014556766E0,8.455370065E0
1.290701647E1,-1.847259045E0,-8.193024635E0,-1.117448211E0,8.472703769E0
1.290942147E1,-1.818545222E0,-8.216953278E0,-1.237089276E0,8.506222297E0
1.291182652E1,-1.801795483E0,-8.221738815E0,-1.337587833E0,8.522476009E0
1.291423152E1,-1.792224169E0,-8.255238533E0,-1.447657704E0,8.570690960E0
1.291663658E1,-1.785045743E0,-8.310273170E0,-1.557727575E0,8.641385518E0
1.291904158E1,-1.794616938E0,-8.348558426E0,-1.660618901E0,8.699237488E0
1.292144663E1,-1.818545222E0,-8.403593063E0,-1.763510346E0,8.777098145E0
1.292385163E1,-1.835294962E0,-8.468199730E0,-1.859223247E0,8.862021516E0
1.292625663E1,-1.811366796E0,-8.499305725E0,-1.945364833E0,8.905262029E0
1.292866168E1,-1.847259045E0,-8.544769287E0,-2.017149448E0,8.971863800E0
1.293106668E1,-1.871187329E0,-8.618947029E0,-2.103291035E0,9.067051510E0
1.293347173E1,-1.902294040E0,-8.702695847E0,-2.184647083E0,9.172149175E0
1.293587673E1,-1.919043779E0,-8.762516975E0,-2.256431818E0,9.249644173E0
1.293828179E1,-1.945364833E0,-8.827122688E0,-2.321038008E0,9.332189278E0
1.294068678E1,-1.954936147E0,-8.891729355E0,-2.376072884E0,9.409056733E0
1.294309184E1,-2.000399828E0,-8.958727837E0,-2.433500528E0,9.496437687E0
1.294549684E1,-2.043470621E0,-9.037691116E0,-2.478964329E0,9.591709808E0
1.294790184E1,-2.069791555E0,-9.131011009E0,-2.514856577E0,9.694529526E0
1.295030689E1,-2.110469580E0,-9.205188751E0,-2.550748825E0,9.782428194E0
1.295271189E1,-2.143969059E0,-9.274580956E0,-2.569891453E0,9.859959295E0
1.295511694E1,-2.155933142E0,-9.353543282E0,-2.574677229E0,9.938097527E0
1.295752194E1,-2.189432621E0,-9.425328255E0,-2.591426849E0,1.001728112E1
1.295992699E1,-2.184647083E0,-9.487542152E0,-2.596212626E0,1.007603389E1
1.296233199E1,-2.196611166E0,-9.571290970E0,-2.596212626E0,1.015751108E1
1.296473705E1,-2.167897224E0,-9.655039787E0,-2.591426849E0,1.022912825E1
1.296714205E1,-2.139183521E0,-9.734002113E0,-2.572284460E0,1.029288835E1
1.296954710E1,-2.115255117E0,-9.822537422E0,-2.550748825E0,1.036642972E1
1.297195210E1,-2.084148407E0,-9.872786522E0,-2.517249346E0,1.039962175E1
1.297435715E1,-2.024327993E0,-9.932606697E0,-2.474178553E0,1.043437296E1
1.297676215E1,-1.971685886E0,-9.978070259E0,-2.428714991E0,1.045696360E1
1.297916720E1,-1.899901152E0,-1.001396275E1,-2.368894339E0,1.046425987E1
1.298157220E1,-1.840080619E0,-1.005703354E1,-2.292324066E0,1.047781322E1
1.298397725E1,-1.775474429E0,-1.009292603E1,-2.203789711E0,1.048218271E1
1.298638225E1,-1.744367719E0,-1.008814049E1,-2.103291035E0,1.045166161E1
1.298878725E1,-1.679761529E0,-1.011446095E1,-1.993221283E0,1.044494376E1
1.299119231E1,-1.619940877E0,-1.011924744E1,-1.890329838E0,1.042097520E1
1.299359731E1,-1.557727575E0,-1.014796066E1,-1.775474429E0,1.041920968E1
1.299600236E1,-1.485942841E0,-1.016471100E1,-1.655833244E0,1.040534284E1
1.299840736E1,-1.423729420E0,-1.018624592E1,-1.517049551E0,1.039654032E1
1.300081241E1,-1.339980721E0,-1.020299530E1,-1.378265858E0,1.038249865E1
1.300321741E1,-1.280160069E0,-1.022213840E1,-1.265803218E0,1.037945958E1
1.300562246E1,-1.227517962E0,-1.022931671E1,-1.143769264E0,1.036599869E1
1.300802746E1,-1.174875975E0,-1.025085258E1,-1.021735311E0,1.036842588E1
1.301043246E1,-1.115055323E0,-1.028435135E1,-9.044869542E-1,1.038409012E1
1.301283751E1,-1.052842021E0,-1.029153061E1,-7.800601721E-1,1.037461192E1
1.301524251E1,-9.643075466E-1,-1.028913784E1,-6.388836503E-1,1.035395668E1
1.301764757E1,-9.044869542E-1,-1.029153061E1,-4.833501875E-1,1.034250097E1
1.302005257E1,-8.350951076E-1,-1.027478027E1,-3.565305769E-1,1.031482465E1
1.302245762E1,-7.848458290E-1,-1.026999474E1,-1.914258152E-1,1.030171921E1
1.302486262E1,-7.250252366E-1,-1.024845982E1,-4.307080805E-2,1.027416397E1
1.302726767E1,-6.580262184E-1,-1.023888779E1,8.374879509E-2,1.026035260E1
1.302967267E1,-6.173482537E-1,-1.019581699E1,2.153540403E-1,1.021675978E1
1.303207772E1,-5.599204898E-1,-1.015753174E1,3.421736360E-1,1.017870546E1
1.303448272E1,-5.144568682E-1,-1.012642574E1,4.689932466E-1,1.015032605E1
1.303688778E1,-4.666004181E-1,-1.010967541E1,5.766702294E-1,1.013685362E1
1.303929278E1,-4.474578202E-1,-1.007617569E1,6.987041831E-1,1.011027807E1
1.304169783E1,-3.780659735E-1,-1.004267693E1,7.968099117E-1,1.008132926E1
1.304410283E1,-3.541377485E-1,-9.999606133E0,8.901300430E-1,1.004539038E1
1.304650783E1,-3.110669553E-1,-9.951749802E0,9.810572863E-1,1.000482684E1
1.304891288E1,-2.919243574E-1,-9.901499748E0,1.071984529E0,9.963637284E0
1.305131788E1,-2.703889608E-1,-9.839286804E0,1.129412293E0,9.907585333E0
1.305372293E1,-2.799602449E-1,-9.789037704E0,1.186840057E0,9.864695953E0
1.305612793E1,-2.727817893E-1,-9.743574142E0,1.256231904E0,9.828009237E0
1.305853298E1,-2.943171859E-1,-9.690931320E0,1.289731383E0,9.780806690E0
1.306093798E1,-3.110669553E-1,-9.628718376E0,1.323230863E0,9.724192518E0
1.306334304E1,-3.493520916E-1,-9.568898201E0,1.328016520E0,9.666927513E0
1.306574804E1,-3.876372576E-1,-9.499505997E0,1.332802176E0,9.600376996E0
1.306815309E1,-4.307080805E-1,-9.454042435E0,1.332802176E0,9.557237543E0
1.307055809E1,-4.905286431E-1,-9.410971642E0,1.308874011E0,9.514208152E0
1.307296309E1,-5.527420044E-1,-9.353543282E0,1.275374413E0,9.456261182E0
1.307536814E1,-6.173482537E-1,-9.300901413E0,1.232303619E0,9.402470855E0
1.307777314E1,-6.675975323E-1,-9.260223389E0,1.191625714E0,9.360416418E0
