"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.223926390E1,-2.390429735E0,-8.154739380E0,-3.637090325E-1,8.505657701E0
2.224166880E1,-2.392822742E0,-8.219346046E0,-3.684946895E-1,8.568491025E0
2.224407364E1,-2.397608280E0,-8.281558990E0,-3.828516304E-1,8.630140216E0
2.224647854E1,-2.380858421E0,-8.317451477E0,-3.852444589E-1,8.660075011E0
2.224888338E1,-2.392822742E0,-8.367700577E0,-4.019941986E-1,8.712382737E0
2.225128828E1,-2.380858421E0,-8.439485550E0,-4.187439680E-1,8.778880890E0
2.225369312E1,-2.364108801E0,-8.468199730E0,-4.259224236E-1,8.802319410E0
2.225609802E1,-2.344966173E0,-8.480163574E0,-4.354937077E-1,8.809182446E0
2.225850286E1,-2.330609322E0,-8.506484032E0,-4.570291340E-1,8.831811027E0
2.226090776E1,-2.330609322E0,-8.539983749E0,-4.713860750E-1,8.864833167E0
2.226331260E1,-2.301895380E0,-8.575876236E0,-4.809573591E-1,8.892451604E0
2.226571750E1,-2.297109842E0,-8.609375954E0,-4.881358147E-1,8.923919795E0
2.226812239E1,-2.306680918E0,-8.626125336E0,-4.977070987E-1,8.943071481E0
2.227052724E1,-2.311466694E0,-8.666803360E0,-5.120640397E-1,8.984351303E0
2.227293213E1,-2.323430777E0,-8.688339233E0,-5.168496966E-1,9.008479495E0
2.227533698E1,-2.325823545E0,-8.700303078E0,-5.168496966E-1,9.020635367E0
2.227774187E1,-2.328216314E0,-8.733802795E0,-5.288137794E-1,9.054255711E0
2.228014672E1,-2.335394859E0,-8.738588333E0,-5.240281820E-1,9.060441531E0
2.228255161E1,-2.328216314E0,-8.755337715E0,-5.072783828E-1,9.073800806E0
2.228495651E1,-2.330609322E0,-8.767302513E0,-4.881358147E-1,9.084911102E0
2.228736135E1,-2.304288149E0,-8.793622971E0,-4.833501875E-1,9.103360711E0
2.228976625E1,-2.287538528E0,-8.793622971E0,-4.737788737E-1,9.098631979E0
2.229217109E1,-2.275574446E0,-8.796015739E0,-4.331009090E-1,9.095917125E0
2.229457599E1,-2.270788670E0,-8.807980537E0,-3.996013701E-1,9.104761589E0
2.229698083E1,-2.261217356E0,-8.803194046E0,-3.565305769E-1,9.095957530E0
2.229938573E1,-2.251646042E0,-8.807980537E0,-3.158525825E-1,9.096713357E0
2.230179057E1,-2.251646042E0,-8.817551613E0,-2.679961324E-1,9.104446621E0
2.230419547E1,-2.239681959E0,-8.812766075E0,-2.177468538E-1,9.095517295E0
2.230660036E1,-2.251646042E0,-8.841479301E0,-1.914258152E-1,9.125695041E0
2.230900521E1,-2.266003132E0,-8.860622406E0,-1.387837082E-1,9.146838827E0
2.231141010E1,-2.268395901E0,-8.877371788E0,-9.810572863E-2,9.163131264E0
2.231381494E1,-2.306680918E0,-8.915657043E0,-5.982056633E-2,9.209413438E0
2.231621984E1,-2.368894339E0,-8.946763992E0,-1.435693540E-2,9.255077117E0
2.231862468E1,-2.402393818E0,-8.953942299E0,2.871387079E-2,9.270674368E0
2.232102958E1,-2.457428932E0,-8.987442017E0,6.460621208E-2,9.317577202E0
2.232343442E1,-2.488535643E0,-9.011369705E0,7.896314561E-2,9.349001486E0
2.232583932E1,-2.536391973E0,-8.997013092E0,9.571290761E-2,9.348191792E0
2.232824422E1,-2.538784742E0,-8.999405861E0,1.004985496E-1,9.351194243E0
2.233064906E1,-2.562713146E0,-8.994620323E0,1.100698411E-1,9.353224513E0
2.233305396E1,-2.605783939E0,-8.968298912E0,1.100698411E-1,9.339839971E0
2.233545880E1,-2.612962246E0,-8.956335068E0,1.124626622E-1,9.330388920E0
2.233786370E1,-2.646461725E0,-8.956335068E0,1.076770201E-1,9.339769368E0
2.234026859E1,-2.694318295E0,-8.930013657E0,6.221338734E-2,9.327827479E0
2.234267344E1,-2.742174864E0,-8.896514893E0,4.067798331E-2,9.309627002E0
2.234507833E1,-2.782852650E0,-8.879764557E0,4.546362907E-2,9.305726968E0
2.234748317E1,-2.830709219E0,-8.872586250E0,4.785645287E-3,9.313201617E0
2.234988807E1,-2.880958557E0,-8.865407944E0,-2.632104978E-2,9.321806317E0
2.235229291E1,-2.933600664E0,-8.870193481E0,-2.871387079E-2,9.342760285E0
2.235469781E1,-2.969492912E0,-8.858229637E0,-7.417750359E-2,9.342998596E0
2.235710271E1,-2.991028309E0,-8.882157326E0,-1.172483116E-1,9.372977983E0
2.235950755E1,-3.014956474E0,-8.879764557E0,-1.363908947E-1,9.378634421E0
2.236191244E1,-3.029313564E0,-8.922835350E0,-1.603191197E-1,9.424406272E0
2.236431729E1,-3.024527788E0,-8.941978455E0,-2.009970993E-1,9.441776679E0
2.236672218E1,-3.014956474E0,-8.946763992E0,-2.273181528E-1,9.443845722E0
2.236912703E1,-3.010170937E0,-8.987442017E0,-2.321037948E-1,9.480987039E0
2.237153192E1,-3.007778168E0,-9.004191399E0,-2.488535494E-1,9.496532016E0
2.237393682E1,-2.969492912E0,-9.037691116E0,-2.584248483E-1,9.516539932E0
2.237634166E1,-2.981456995E0,-9.068798065E0,-2.703889608E-1,9.550146300E0
2.237874656E1,-2.986242771E0,-9.109476089E0,-2.751746178E-1,9.590407790E0
2.238115140E1,-2.981456995E0,-9.166903496E0,-2.751746178E-1,9.643491411E0
2.238355630E1,-3.007778168E0,-9.221938133E0,-2.727817893E-1,9.703879757E0
2.238596120E1,-3.036491871E0,-9.250652313E0,-2.823530734E-1,9.740358020E0
2.238836604E1,-3.053241730E0,-9.320044518E0,-2.847459018E-1,9.811554163E0
2.239077094E1,-3.122633457E0,-9.389435768E0,-3.110669553E-1,9.899954869E0
2.239317578E1,-3.192025423E0,-9.458827972E0,-3.206382394E-1,9.988055957E0
2.239558067E1,-3.287738323E0,-9.547362328E0,-3.565305769E-1,1.010388365E1
2.239798552E1,-3.359523058E0,-9.650253296E0,-3.876372576E-1,1.022565629E1
2.240039041E1,-3.440878868E0,-9.745966911E0,-4.307080805E-1,1.034451680E1
2.240279531E1,-3.503092289E0,-9.844072342E0,-4.809573591E-1,1.045986309E1
2.240520015E1,-3.579662561E0,-9.958928108E0,-5.407779217E-1,1.059654066E1
2.240760505E1,-3.668197155E0,-1.005703354E1,-6.029912829E-1,1.072208900E1
2.241000989E1,-3.737588882E0,-1.015753174E1,-6.604190469E-1,1.084348537E1
2.241241479E1,-3.816552162E0,-1.023888779E1,-7.202396393E-1,1.095078256E1
2.241481968E1,-3.854837179E0,-1.032263660E1,-7.872386575E-1,1.104700597E1
2.241722453E1,-3.895515203E0,-1.039681435E1,-8.757730722E-1,1.113713454E1
2.241962942E1,-3.950550079E0,-1.046381378E1,-9.499505758E-1,1.122500115E1
2.242203427E1,-3.943371773E0,-1.052124119E1,-1.038485050E0,1.128384457E1
2.242443916E1,-3.933800459E0,-1.058106136E1,-1.088734269E0,1.134103117E1
2.242684406E1,-3.921836376E0,-1.061695385E1,-1.141376376E0,1.137555492E1
2.242924890E1,-3.893122435E0,-1.065045357E1,-1.198804140E0,1.140288099E1
2.243165380E1,-3.869194269E0,-1.066002464E1,-1.241874933E0,1.140828835E1
2.243405870E1,-3.835694790E0,-1.067916775E1,-1.284945726E0,1.141964377E1
2.243646354E1,-3.799802303E0,-1.068156052E1,-1.316052437E0,1.141342309E1
2.243886844E1,-3.783052683E0,-1.065763187E1,-1.342373490E0,1.138852806E1
2.244127328E1,-3.768695593E0,-1.062891865E1,-1.366301775E0,1.135974289E1
2.244367817E1,-3.716053486E0,-1.060020447E1,-1.414158225E0,1.132136174E1
2.244608302E1,-3.682554007E0,-1.059302616E1,-1.414158225E0,1.130368306E1
2.244848791E1,-3.649054527E0,-1.056191921E1,-1.399801254E0,1.126184620E1
2.245089281E1,-3.617947817E0,-1.055474091E1,-1.406979680E0,1.124596345E1
2.245329765E1,-3.584448338E0,-1.052363396E1,-1.392622828E0,1.120421974E1
2.245570255E1,-3.543770313E0,-1.047338486E1,-1.371087432E0,1.114136343E1
2.245810745E1,-3.546163082E0,-1.043270683E1,-1.330409408E0,1.109894741E1
2.246051229E1,-3.522234917E0,-1.040399265E1,-1.296909928E0,1.106034255E1
2.246291719E1,-3.507878065E0,-1.035374355E1,-1.258624673E0,1.100406062E1
2.246532203E1,-3.505485058E0,-1.031306553E1,-1.208375454E0,1.095937577E1
2.246772692E1,-3.479164124E0,-1.028435135E1,-1.155733347E0,1.091825010E1
2.247013182E1,-3.474378586E0,-1.024845982E1,-1.107876897E0,1.087794219E1
2.247253666E1,-3.488735437E0,-1.019820976E1,-1.048056364E0,1.082927419E1
2.247494156E1,-3.481556892E0,-1.014317513E1,-9.978070259E-1,1.077036949E1
2.247734640E1,-3.495913982E0,-1.009292603E1,-9.427721500E-1,1.072275103E1
2.247975130E1,-3.512663603E0,-1.004746246E1,-8.949156404E-1,1.068134737E1
2.248215620E1,-3.536591768E0,-1.002592659E1,-8.494520187E-1,1.066528265E1
2.248456104E1,-3.584448338E0,-1.001635551E1,-7.992027402E-1,1.066838192E1
2.248696594E1,-3.644268990E0,-1.000439167E1,-7.585247755E-1,1.067445123E1
2.248937083E1,-3.739981890E0,-9.994820595E0,-7.322037220E-1,1.069672967E1
2.249177567E1,-3.852444410E0,-1.004985523E1,-7.345965505E-1,1.078798175E1
2.249418057E1,-4.015156269E0,-1.011446095E1,-7.609176040E-1,1.090884025E1
2.249658547E1,-4.185046673E0,-1.024606609E1,-8.087740541E-1,1.109732407E1
2.249899031E1,-4.378865242E0,-1.038485050E1,-8.973084688E-1,1.130596052E1
2.250139521E1,-4.543970108E0,-1.052841949E1,-1.040877819E0,1.151428278E1
2.250380005E1,-4.689932346E0,-1.069830990E1,-1.201196909E0,1.174274985E1
2.250620494E1,-4.804787636E0,-1.085623646E1,-1.385444283E0,1.195254409E1
2.250860984E1,-4.874179840E0,-1.099501991E1,-1.531406522E0,1.212407926E1
2.251101469E1,-4.914857864E0,-1.116251755E1,-1.698904037E0,1.231437781E1
2.251341958E1,-4.953142643E0,-1.130130100E1,-1.897508383E0,1.248413251E1
2.251582448E1,-4.953142643E0,-1.144487095E1,-2.081755638E0,1.264327488E1
2.251822932E1,-4.898108006E0,-1.157408333E1,-2.227717876E0,1.276376096E1
2.252063422E1,-4.847858906E0,-1.171525955E1,-2.364108801E0,1.289721105E1
2.252303911E1,-4.780859470E0,-1.183490086E1,-2.490928411E0,1.300485371E1
2.252544396E1,-4.694717884E0,-1.198564816E1,-2.605783939E0,1.313340198E1
2.252784885E1,-4.601397991E0,-1.209811115E1,-2.672782898E0,1.321669117E1
2.253025370E1,-4.488935471E0,-1.219621658E1,-2.699103832E0,1.327340959E1
2.253265859E1,-4.354937077E0,-1.226082325E1,-2.708675146E0,1.329022892E1
2.253506349E1,-4.211368084E0,-1.228475189E1,-2.701496840E0,1.326457068E1
2.253746833E1,-4.051048756E0,-1.230628681E1,-2.675175667E0,1.322921978E1
2.253987323E1,-3.862015724E0,-1.229432297E1,-2.612962246E0,1.314888263E1
2.254227812E1,-3.663411379E0,-1.229910851E1,-2.531606436E0,1.308043134E1
2.254468297E1,-3.474378586E0,-1.227757263E1,-2.459821701E0,1.299464579E1
2.254708786E1,-3.282952785E0,-1.226800156E1,-2.356930256E0,1.291653055E1
2.254949276E1,-3.110669374E0,-1.221775246E1,-2.234896421E0,1.280408142E1
2.255189760E1,-2.947957516E0,-1.214118195E1,-2.081755638E0,1.266619355E1
2.255430250E1,-2.787638426E0,-1.205982590E1,-1.899901152E0,1.252277737E1
2.255670739E1,-2.679961443E0,-1.195454216E1,-1.732403636E0,1.237313598E1
2.255911224E1,-2.557927370E0,-1.182293701E1,-1.557727575E0,1.219636615E1
2.256151713E1,-2.452643156E0,-1.166501045E1,-1.399801254E0,1.200197362E1
2.256392198E1,-2.347358942E0,-1.149990559E1,-1.232303619E0,1.180154628E1
2.256632687E1,-2.268395901E0,-1.132283688E1,-1.045663476E0,1.159507081E1
2.256873177E1,-2.179861546E0,-1.112901783E1,-8.422735929E-1,1.137173070E1
2.257113661E1,-2.136790514E0,-1.091844940E1,-6.580262184E-1,1.114501725E1
2.257354151E1,-2.112862349E0,-1.070309544E1,-4.713860750E-1,1.091982802E1
2.257594640E1,-2.127219439E0,-1.048056316E1,-2.799602449E-1,1.069792711E1
2.257835125E1,-2.177468538E0,-1.024128056E1,-8.374879509E-2,1.047054013E1
2.258075614E1,-2.220539331E0,-9.980463028E0,1.244267747E-1,1.022525888E1
2.258316104E1,-2.258824587E0,-9.714859962E0,2.799602449E-1,9.977934172E0
2.258556588E1,-2.306680918E0,-9.461220741E0,4.378865361E-1,9.748190570E0
2.258797078E1,-2.364108801E0,-9.190832138E0,5.982056856E-1,9.508851448E0
2.259037567E1,-2.414358139E0,-8.932407379E0,7.010970116E-1,9.279470019E0
2.259278052E1,-2.474178553E0,-8.633303642E0,7.513462901E-1,9.012214630E0
2.259518541E1,-2.505285263E0,-8.379665375E0,8.255237937E-1,8.785029059E0
2.259759031E1,-2.562713146E0,-8.161917686E0,9.379864931E-1,8.606057033E0
2.259999515E1,-2.665604353E0,-7.963313580E0,9.786644578E-1,8.454442256E0
2.260240005E1,-2.775674343E0,-7.795815945E0,9.643075466E-1,8.331206596E0
2.260480494E1,-2.847458839E0,-7.678567886E0,9.810572863E-1,8.248084628E0
2.260720979E1,-2.928814888E0,-7.542177200E0,1.002592683E0,8.152765522E0
2.260961468E1,-3.017349243E0,-7.446464062E0,9.643075466E-1,8.092225437E0
2.261201958E1,-3.120240688E0,-7.360322475E0,9.140582681E-1,8.046474471E0
2.261442442E1,-3.206382275E0,-7.298109055E0,8.422735929E-1,8.015778681E0
2.261682932E1,-3.270988464E0,-7.250252724E0,7.585247755E-1,7.990049432E0
2.261923422E1,-3.321237803E0,-7.243073940E0,6.963114142E-1,7.998599267E0
2.262163906E1,-3.328416348E0,-7.240681171E0,6.029912829E-1,7.991834439E0
2.262404396E1,-3.337987661E0,-7.267002583E0,4.666004181E-1,8.010568276E0
2.262644885E1,-3.335594654E0,-7.293323517E0,3.349951804E-1,8.026891141E0
2.262885370E1,-3.299702406E0,-7.314858913E0,1.938186288E-1,8.027002090E0
2.263125859E1,-3.268595695E0,-7.369893551E0,4.307080805E-2,8.062313804E0
2.263366349E1,-3.235096216E0,-7.417750359E0,-1.435693651E-1,8.093792688E0
2.263606833E1,-3.156133175E0,-7.482356548E0,-3.445664644E-1,8.128072476E0
2.263847323E1,-3.101098061E0,-7.554141045E0,-5.479564071E-1,8.184260035E0
2.264087812E1,-3.055634499E0,-7.633104324E0,-7.441678643E-1,8.255602318E0
2.264328297E1,-2.979064226E0,-7.685746193E0,-9.332008362E-1,8.295563996E0
2.264568786E1,-2.888136864E0,-7.759923935E0,-1.119840980E0,8.355345465E0
2.264809276E1,-2.830709219E0,-7.819744587E0,-1.294517040E0,8.416477556E0
2.265049760E1,-2.797209740E0,-7.884350777E0,-1.462014675E0,8.492635422E0
2.265290250E1,-2.773281336E0,-7.958528042E0,-1.629512191E0,8.583971572E0
2.265530739E1,-2.754138947E0,-8.030312538E0,-1.813759565E0,8.681067017E0
2.265771224E1,-2.754138947E0,-8.099704742E0,-1.971685886E0,8.779410201E0
2.266011713E1,-2.761317253E0,-8.178668022E0,-2.124826431E0,8.889902753E0
2.266252203E1,-2.761317253E0,-8.250452042E0,-2.266003132E0,8.990528464E0
2.266492692E1,-2.761317253E0,-8.334200859E0,-2.419143677E0,9.106922261E0
2.266733177E1,-2.785245657E0,-8.396414757E0,-2.557927370E0,9.208711450E0
2.266973666E1,-2.809173822E0,-8.477770805E0,-2.679961443E0,9.324497237E0
2.267214156E1,-2.821137905E0,-8.573483467E0,-2.809173822E0,9.452771837E0
2.267454640E1,-2.859423161E0,-8.654839516E0,-2.924029350E0,9.572486380E0
2.267695130E1,-2.876172781E0,-8.731410027E0,-3.038884640E0,9.682185227E0
2.267935620E1,-2.873780012E0,-8.779266357E0,-3.136990547E0,9.755759275E0
2.268176104E1,-2.892922640E0,-8.836693764E0,-3.232703447E0,9.844111420E0
2.268416594E1,-2.895315409E0,-8.891729355E0,-3.321237803E0,9.923523708E0
2.268657083E1,-2.902493954E0,-8.930013657E0,-3.371487141E0,9.976800118E0
2.268897573E1,-2.919243574E0,-8.989834785E0,-3.424129248E0,1.005304798E1
2.269138057E1,-2.902493954E0,-9.047262192E0,-3.460021496E0,1.011183332E1
2.269378547E1,-2.904886723E0,-9.078369141E0,-3.462414265E0,1.014117674E1
2.269619036E1,-2.897708178E0,-9.116654396E0,-3.460021496E0,1.017260285E1
2.269859521E1,-2.897708178E0,-9.157332420E0,-3.440878868E0,1.020260247E1
2.270100010E1,-2.892922640E0,-9.178867340E0,-3.402593851E0,1.020775450E1
2.270340500E1,-2.904886723E0,-9.221938133E0,-3.330809116E0,1.022627983E1
2.270580984E1,-2.909672260E0,-9.233902931E0,-3.261417150E0,1.021606567E1
2.270821474E1,-2.895315409E0,-9.221938133E0,-3.187239647E0,1.017769575E1
2.271061963E1,-2.902493954E0,-9.236295700E0,-3.098705292E0,1.016541214E1
2.271302448E1,-2.895315409E0,-9.241081238E0,-2.983849764E0,1.013330120E1
2.271542937E1,-2.892922640E0,-9.236295700E0,-2.847458839E0,1.008891379E1
2.271783427E1,-2.890529871E0,-9.231510162E0,-2.720639229E0,1.004877210E1
2.272023916E1,-2.876172781E0,-9.212367058E0,-2.574677229E0,9.988445300E0
2.272264401E1,-2.859423161E0,-9.183652878E0,-2.428714991E0,9.920405107E0
2.272504890E1,-2.847458839E0,-9.159725189E0,-2.266003132E0,9.856132993E0
2.272745380E1,-2.837887764E0,-9.131011009E0,-2.108076811E0,9.791473681E0
2.272985864E1,-2.818745136E0,-9.114261627E0,-1.940579176E0,9.735550148E0
2.273226354E1,-2.804388046E0,-9.087940216E0,-1.780260086E0,9.675979313E0
2.273466844E1,-2.780459881E0,-9.068798065E0,-1.639083505E0,9.626040216E0
2.273707333E1,-2.775674343E0,-9.064012527E0,-1.483550072E0,9.594874255E0
2.273947817E1,-2.773281336E0,-9.049654961E0,-1.339980721E0,9.559439974E0
2.274188307E1,-2.756531715E0,-9.054440498E0,-1.227517962E0,9.544011745E0
2.274428797E1,-2.756531715E0,-9.037691116E0,-1.107876897E0,9.513449376E0
2.274669281E1,-2.727817774E0,-9.080761909E0,-9.810572863E-1,9.532245279E0
2.274909771E1,-2.713460922E0,-9.083154678E0,-8.925228715E-1,9.521720756E0
2.275150260E1,-2.684746981E0,-9.090332985E0,-7.920243144E-1,9.511536292E0
2.275390750E1,-2.634497643E0,-9.075976372E0,-7.298108935E-1,9.478741946E0
2.275631234E1,-2.591426849E0,-9.068798065E0,-6.843472719E-1,9.456580918E0
2.275871724E1,-2.538784742E0,-9.052047729E0,-5.838487148E-1,9.419441352E0
2.276112213E1,-2.488535643E0,-9.049654961E0,-5.024927258E-1,9.399019283E0
2.276352698E1,-2.452643156E0,-9.049654961E0,-4.163511395E-1,9.385364225E0
2.276593187E1,-2.385644197E0,-9.013762474E0,-3.302095234E-1,9.329965193E0
2.276833677E1,-2.316252232E0,-9.011369705E0,-2.416750938E-1,9.307427959E0
2.277074166E1,-2.270788670E0,-8.975478172E0,-1.627119333E-1,9.259706517E0
2.277314651E1,-2.210968018E0,-8.939585686E0,-8.853443712E-2,9.209365350E0
2.277555140E1,-2.184647083E0,-8.901300430E0,-2.153540403E-2,9.165494859E0
2.277795630E1,-2.146361828E0,-8.865407944E0,7.178467698E-3,9.121533787E0
2.278036120E1,-2.112862349E0,-8.839086533E0,5.742774159E-2,9.088285646E0
2.278276604E1,-2.084148407E0,-8.815158844E0,1.076770201E-1,9.058824116E0
2.278517094E1,-2.067398787E0,-8.786444664E0,1.555334777E-1,9.027731622E0
2.278757583E1,-2.060220242E0,-8.750552177E0,1.722832322E-1,8.991459969E0
2.278998073E1,-2.057827473E0,-8.707481384E0,2.201396823E-1,8.950047343E0
2.279238557E1,-2.055434704E0,-8.676374435E0,2.464607358E-1,8.919923097E0
2.279479047E1,-2.076970100E0,-8.645268440E0,2.751746178E-1,8.895515290E0
2.279719536E1,-2.112862349E0,-8.604590416E0,3.038884699E-1,8.865410974E0
2.279960021E1,-2.143969059E0,-8.571090698E0,3.134597540E-1,8.840727125E0
2.280200510E1,-2.179861546E0,-8.539983749E0,3.014956415E-1,8.818957899E0
2.280441000E1,-2.246860504E0,-8.506484032E0,2.871387303E-1,8.802903007E0
2.280681489E1,-2.285145521E0,-8.434700012E0,2.895315289E-1,8.743562366E0
2.280921974E1,-2.325823545E0,-8.394021988E0,2.464607358E-1,8.713770894E0
2.281162463E1,-2.364108801E0,-8.348558426E0,2.416750938E-1,8.680198446E0
2.281402953E1,-2.395215511E0,-8.283951759E0,2.105683982E-1,8.625847967E0
2.281643442E1,-2.445464849E0,-8.224131584E0,1.627119333E-1,8.581556608E0
2.281883927E1,-2.464607239E0,-8.157132149E0,1.172483116E-1,8.522138282E0
2.282124416E1,-2.531606436E0,-8.104490280E0,5.982056633E-2,8.490899384E0
2.282364906E1,-2.569891453E0,-8.056633949E0,-4.067798331E-2,8.456674723E0
2.282605396E1,-2.589034081E0,-8.020741463E0,-1.196411327E-1,8.429098711E0
2.282845880E1,-2.620140791E0,-7.980063438E0,-2.225325108E-1,8.402146807E0
2.283086370E1,-2.658426046E0,-7.941778183E0,-3.230310678E-1,8.381134698E0
2.283326859E1,-2.684746981E0,-7.908278942E0,-4.139583111E-1,8.361824183E0
2.283567349E1,-2.715853691E0,-7.872386456E0,-5.096712112E-1,8.343266418E0
2.283807833E1,-2.746960402E0,-7.846065521E0,-6.077769399E-1,8.335222158E0
2.284048323E1,-2.768495798E0,-7.812565804E0,-7.058826685E-1,8.318595059E0
2.284288812E1,-2.790031195E0,-7.783852100E0,-7.968099117E-1,8.307077321E0
2.284529302E1,-2.818745136E0,-7.759923935E0,-8.853443861E-1,8.303347415E0
2.284769786E1,-2.811566591E0,-7.738388538E0,-9.762716293E-1,8.290999346E0
2.285010276E1,-2.828316450E0,-7.716853142E0,-1.069591761E0,8.288137480E0
2.285250765E1,-2.825923443E0,-7.690532207E0,-1.162911773E0,8.275414958E0
2.285491255E1,-2.833101988E0,-7.657032490E0,-1.246660590E0,8.258981538E0
2.285731745E1,-2.811566591E0,-7.659425259E0,-1.332802176E0,8.267288771E0
2.285972229E1,-2.823530674E0,-7.649854183E0,-1.418943882E0,8.276834916E0
2.286212719E1,-2.849851847E0,-7.640282631E0,-1.497906923E0,8.290916679E0
2.286453208E1,-2.857030153E0,-7.649854183E0,-1.588834286E0,8.319091580E0
2.286693692E1,-2.864208698E0,-7.642675400E0,-1.689332843E0,8.334747998E0
2.286934182E1,-2.885744095E0,-7.633104324E0,-1.749153376E0,8.345737723E0
2.287174672E1,-2.924029350E0,-7.640282631E0,-1.825723648E0,8.381952825E0
2.287415161E1,-2.919243574E0,-7.671389580E0,-1.911865234E0,8.427777275E0
2.287655651E1,-2.935993433E0,-7.666603565E0,-2.007578135E0,8.451463638E0
2.287896135E1,-2.950350285E0,-7.690532207E0,-2.067398787E0,8.492525548E0
2.288136625E1,-2.969492912E0,-7.709674358E0,-2.122433662E0,8.530046396E0
2.288377114E1,-2.995813847E0,-7.731209755E0,-2.175075769E0,8.571899409E0
2.288617604E1,-3.010170937E0,-7.755138397E0,-2.208575249E0,8.607038123E0
2.288858088E1,-3.048455954E0,-7.776673794E0,-2.246860504E0,8.649746882E0
2.289098578E1,-3.093919754E0,-7.807780266E0,-2.289931297E0,8.705030584E0
2.289339067E1,-3.151347399E0,-7.853243828E0,-2.328216314E0,8.776389933E0
2.289579557E1,-3.206382275E0,-7.891529083E0,-2.354537487E0,8.837475055E0
2.289820041E1,-3.247060299E0,-7.915457249E0,-2.371287346E0,8.878111720E0
2.290060531E1,-3.282952785E0,-7.925028801E0,-2.397608280E0,8.906872962E0
2.290301021E1,-3.326023579E0,-7.963313580E0,-2.428714991E0,8.965235776E0
2.290541510E1,-3.354737282E0,-8.008777618E0,-2.440679073E0,9.019517477E0
2.290782000E1,-3.364308596E0,-8.035098076E0,-2.450250387E0,9.049038644E0
2.291022484E1,-3.388236761E0,-8.061419487E0,-2.455035925E0,9.082611623E0
2.291262974E1,-3.414557934E0,-8.080561638E0,-2.457428932E0,9.110084480E0
2.291503463E1,-3.438486099E0,-8.114061356E0,-2.455035925E0,9.148135314E0
2.291743953E1,-3.464807272E0,-8.114061356E0,-2.438286304E0,9.153585156E0
2.291984437E1,-3.479164124E0,-8.130811691E0,-2.414358139E0,9.167540945E0
2.292224927E1,-3.510270834E0,-8.147561073E0,-2.368894339E0,9.182396918E0
2.292465416E1,-3.522234917E0,-8.164310455E0,-2.335394859E0,9.193267818E0
2.292705906E1,-3.548556089E0,-8.185846329E0,-2.275574446E0,9.207527871E0
2.292946390E1,-3.584448338E0,-8.193024635E0,-2.222932339E0,9.214952563E0
2.293186880E1,-3.605983734E0,-8.207381248E0,-2.172683001E0,9.224140994E0
2.293427370E1,-3.617947817E0,-8.214560509E0,-2.103291035E0,9.219131409E0
2.293667859E1,-3.646661758E0,-8.209774017E0,-2.057827473E0,9.215920209E0
2.293908349E1,-3.696911097E0,-8.212167740E0,-1.981257200E0,9.221292249E0
2.294148838E1,-3.763910055E0,-8.224131584E0,-1.921436548E0,9.246365644E0
2.294389323E1,-3.804588079E0,-8.252845764E0,-1.849651933E0,9.273918586E0
2.294629812E1,-3.862015724E0,-8.286344528E0,-1.792224169E0,9.316154709E0
2.294870302E1,-3.926621914E0,-8.315058708E0,-1.732403636E0,9.357338475E0
2.295110791E1,-3.981656790E0,-8.324629784E0,-1.679761529E0,9.379480296E0
2.295351276E1,-4.029513359E0,-8.327022552E0,-1.610369682E0,9.389865442E0
2.295591765E1,-4.070191383E0,-8.343772888E0,-1.548156261E0,9.411790038E0
2.295832255E1,-4.132404804E0,-8.341380119E0,-1.483550072E0,9.426362638E0
2.296072744E1,-4.175475597E0,-8.334200859E0,-1.435693622E0,9.431580811E0
2.296313234E1,-4.185046673E0,-8.322237015E0,-1.383051515E0,9.417381593E0
2.296553719E1,-4.208974838E0,-8.303094864E0,-1.342373490E0,9.405254919E0
2.296794208E1,-4.216153622E0,-8.310273170E0,-1.272981644E0,9.405162082E0
2.297034698E1,-4.223331928E0,-8.283951759E0,-1.222732425E0,9.378457438E0
2.297275187E1,-4.208974838E0,-8.274380684E0,-1.196411371E0,9.360141295E0
2.297515677E1,-4.218546391E0,-8.267202377E0,-1.179661512E0,9.355980445E0
2.297756161E1,-4.240081787E0,-8.286344528E0,-1.153340459E0,9.379338645E0
2.297996651E1,-4.259224415E0,-8.315058708E0,-1.150947690E0,9.413069346E0
2.298237140E1,-4.256831646E0,-8.365307808E0,-1.141376376E0,9.455248829E0
2.298477630E1,-4.247260094E0,-8.382058144E0,-1.138983607E0,9.465484704E0
2.298718120E1,-4.278367043E0,-8.446663857E0,-1.146162033E0,9.537517615E0
2.298958609E1,-4.292723656E0,-8.492127419E0,-1.150947690E0,9.584799688E0
2.299199094E1,-4.287938118E0,-8.563912392E0,-1.160519004E0,9.647477034E0
2.299439583E1,-4.261617184E0,-8.635697365E0,-1.179661512E0,9.701971515E0
2.299680073E1,-4.235296249E0,-8.678768158E0,-1.160519004E0,9.726538717E0
2.299920562E1,-4.211368084E0,-8.743373871E0,-1.138983607E0,9.771360777E0
2.300161052E1,-4.170690060E0,-8.784051895E0,-1.131805062E0,9.789545749E0
2.300401541E1,-4.106083870E0,-8.848658562E0,-1.129412293E0,9.820094461E0
2.300642026E1,-4.058227062E0,-8.896514893E0,-1.112662554E0,9.841504056E0
2.300882515E1,-3.984049797E0,-8.956335068E0,-1.079162955E0,9.861702861E0
