"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.467039222E1,2.434457779E1,1.910010910E1,1.797727585E1
5.468963181E1,2.616013145E1,1.450588894E1,3.406183004E0
5.470887149E1,2.116990089E1,1.091785145E1,-9.067601204E0
5.472811118E1,1.662353706E1,1.023529911E1,-1.103509998E1
5.474735087E1,1.370728493E1,8.602197647E0,-5.108676434E0
5.476659056E1,1.105065346E1,4.403391838E0,1.812563181E0
5.478583024E1,7.015756130E0,3.457628787E-1,5.430510998E0
5.480506983E1,4.057030678E0,-2.266003132E0,4.367499352E0
5.482430951E1,3.242872953E0,-3.990629911E0,2.389233351E0
5.484354920E1,3.212364435E0,-5.682355404E0,1.447657704E0
5.486278889E1,3.557528973E0,-7.826324463E0,7.142575383E-1
5.488202847E1,3.941577196E0,-9.455837250E0,-7.866404653E-1
5.490126816E1,4.051048756E0,-9.997811317E0,-3.576073408E0
5.492050785E1,3.220739365E0,-9.838688850E0,-7.038487911E0
5.493974754E1,1.755135417E0,-9.213563919E0,-1.057866859E1
5.495898722E1,2.106880426E0,-7.941778183E0,-1.197727394E1
5.497822681E1,4.584648132E0,-5.933003902E0,-1.157946682E1
5.499746649E1,6.605386734E0,-2.604587555E0,-1.102193928E1
5.501670618E1,1.728156281E1,3.200400174E-1,-4.265206456E-1
5.503594587E1,2.880898666E1,5.588437080E0,1.168654537E1
5.505518556E1,3.644029617E1,1.286082363E1,1.670489311E1
5.507442514E1,3.663949966E1,1.899243164E1,1.180259800E1
5.509366483E1,3.106541824E1,2.090250206E1,5.525625706E0
5.511290451E1,2.479083824E1,1.944467545E1,4.004388809E0
5.513214420E1,1.696092606E1,1.598405552E1,3.787240028E0
5.515138378E1,9.734601021E0,1.270469189E1,1.587039590E0
5.517062347E1,5.285745144E0,1.029631615E1,1.036690354E0
5.518986316E1,3.472583771E0,9.048459053E0,1.727617979E0
5.520910285E1,1.939980984E0,8.263612747E0,2.066202402E0
5.522834243E1,3.284149170E-1,7.701299667E0,2.058425665E0
5.524758212E1,-1.814955950E0,7.939385414E0,2.657827854E0
5.526682181E1,-3.801596880E0,9.449256897E0,4.284946918E0
5.528606149E1,-3.721437454E0,1.088255692E1,6.869195461E0
5.530530108E1,-3.354737282E0,1.087178993E1,1.026161957E1
5.532454076E1,-3.205185890E0,9.290133476E0,1.250848007E1
5.534378045E1,-2.857628345E0,6.547959328E0,1.213579845E1
5.536302014E1,-4.442275047E0,6.990033150E0,1.052722359E1
5.538225972E1,-4.951946259E0,1.176371479E1,8.563314438E0
5.540149941E1,4.222135544E0,1.621615982E1,1.168893814E1
5.542073910E1,1.689512253E1,1.610369682E1,1.893261147E1
5.543997878E1,2.749652290E1,1.311924839E1,1.609950829E1
5.545921837E1,3.128436089E1,1.152503014E1,7.487740040E0
5.547845806E1,3.125564766E1,8.971290588E0,1.561316729E0
5.549769774E1,2.613739967E1,4.600201607E0,2.218744755E0
5.551693743E1,1.816152382E1,-4.875376225E-1,3.431307554E0
5.553617701E1,1.214058399E1,-4.450051785E0,3.198007345E0
5.555541670E1,8.472985268E0,-6.462415695E0,2.145165443E0
5.557465639E1,6.772884369E0,-7.272984505E0,5.485545993E-1
5.559389597E1,5.143970490E0,-7.534998417E0,-1.733600020E0
5.561313566E1,3.498306751E0,-7.785646915E0,-4.292125702E0
5.563237535E1,1.422533035E0,-8.302495956E0,-6.911668301E0
5.565161504E1,-3.074777126E-1,-8.032107353E0,-9.247661591E0
5.567085462E1,-8.644071817E-1,-7.797012806E0,-1.132642555E1
5.569009431E1,-3.529413342E-1,-7.718647480E0,-1.171705437E1
5.570933399E1,4.205385745E-1,-6.582056999E0,-1.203470135E1
5.572857358E1,3.888336942E-2,-4.215555191E0,-1.531346703E1
5.574781326E1,6.311667919E0,-1.450050473E0,-9.129815102E0
5.576705295E1,1.560539150E1,1.005583763E0,2.871985435E0
5.578629264E1,2.620499802E1,6.251847267E0,1.568854141E1
5.580553222E1,3.131845856E1,1.358883953E1,1.853360748E1
5.582477191E1,3.032902718E1,1.800419617E1,1.384068394E1
5.584401160E1,2.735295296E1,1.888056755E1,1.307797241E1
5.586325129E1,2.134696960E1,1.789831352E1,1.062891865E1
5.588249087E1,1.552164268E1,1.609831238E1,4.685146809E0
5.590173056E1,9.893723488E0,1.430309772E1,2.877369225E-1
5.592097024E1,5.455037594E0,1.256471157E1,-1.221535921E0
5.594020983E1,2.691327333E0,1.111525917E1,-4.719842672E-1
5.595944951E1,3.505485058E-1,9.691530228E0,1.305284739E0
5.597868920E1,-1.684547186E0,8.304888725E0,2.992224693E0
5.599792879E1,-2.983849764E0,6.924230576E0,3.950550079E0
5.601716847E1,-4.126422882E0,5.592026711E0,4.098905087E0
5.603640816E1,-4.491328239E0,4.805984497E0,4.283750534E0
5.605564774E1,-4.325026989E0,4.414757729E0,5.267200947E0
5.607488743E1,-3.920041800E0,4.867599487E0,6.324828625E0
5.609412712E1,-3.760919094E0,6.286543369E0,7.165905476E0
5.611336670E1,-2.940180779E0,8.751151085E0,1.162074280E1
5.613260639E1,1.404586911E0,1.091545868E1,1.912583160E1
5.615184608E1,9.126225471E0,1.092921734E1,2.521317291E1
5.617108566E1,1.590269947E1,8.512466431E0,2.674457932E1
5.619032535E1,2.221197510E1,6.565307140E0,2.630011177E1
5.620956504E1,2.545843697E1,5.802595139E0,2.365245438E1
5.622880472E1,2.773580551E1,4.459024906E0,2.168615150E1
5.624804431E1,2.801157761E1,1.441675663E0,1.900140381E1
5.626728399E1,2.713161850E1,-1.616351724E0,1.537029648E1
5.628652368E1,2.554158783E1,-4.710869789E0,1.164287663E1
5.630576326E1,2.179083824E1,-7.252645493E0,6.608976364E0
5.632500295E1,1.703211212E1,-8.653642654E0,2.020738840E0
5.634424264E1,1.272443295E1,-9.107681274E0,-5.563312769E-2
5.636348222E1,9.856036186E0,-8.877969742E0,-1.232303619E0
5.638272191E1,7.853243828E0,-7.819744587E0,-3.552743435E0
5.640196149E1,6.171089649E0,-6.345765591E0,-5.740381718E0
5.642120118E1,4.816154003E0,-4.582853794E0,-7.762316704E0
5.644044087E1,3.895515203E0,-3.283550978E0,-9.761520386E0
5.645968045E1,2.986840963E0,-2.212164640E0,-1.131147099E1
5.647892014E1,1.079162955E0,-2.099701881E0,-1.067198944E1
5.649815983E1,-1.926222205E0,-2.807977438E0,-6.077769279E0
5.651739941E1,-3.171686411E0,-2.789433002E0,1.753340840E0
5.653663910E1,-1.021137118E0,-7.076773047E-1,1.112841988E1
5.655587879E1,6.515058041E0,2.747558594E0,1.711286926E1
5.657511837E1,1.838046646E1,6.512066841E0,1.875075722E1
5.659435806E1,2.576651192E1,9.061020851E0,1.434437370E1
5.661359774E1,2.539981270E1,8.647661209E0,1.058106136E1
5.663283733E1,2.201157570E1,7.639684677E0,8.499904633E0
5.665207701E1,1.823749542E1,6.628118515E0,7.073183537E0
5.667131660E1,1.635434532E1,7.670791149E0,5.671587944E0
5.669055629E1,1.635554123E1,9.760921478E0,4.073182583E0
5.670979597E1,1.587219048E1,1.066301632E1,4.196412563E0
5.672903556E1,1.478525066E1,1.064327526E1,6.466004848E0
5.674827524E1,1.176909828E1,1.046740246E1,7.329813957E0
5.676751493E1,8.467002869E0,1.019402313E1,6.673582554E0
5.678675451E1,5.722435474E0,1.038664532E1,4.905286312E0
5.680599420E1,3.057429075E0,1.037886810E1,3.602992773E0
5.682523378E1,6.741777658E-1,1.019462109E1,3.565903902E0
5.684447347E1,-1.612762451E0,1.077488041E1,4.277768612E0
5.686371316E1,-1.737189293E0,1.162014484E1,5.066203594E0
5.688295274E1,-1.600798368E0,1.191027451E1,6.694519520E0
5.690219243E1,-2.067398787E0,1.076650524E1,8.245666504E0
5.692143201E1,-1.506281853E0,9.302696228E0,1.085743237E1
5.694067170E1,1.430907965E0,8.523234367E0,1.573161221E1
5.695991139E1,7.700103283E0,9.835099220E0,2.256431770E1
5.697915097E1,1.870529366E1,1.193121147E1,2.646102905E1
5.699839066E1,2.764128876E1,1.292842102E1,2.262593269E1
5.701763024E1,2.887718201E1,1.059781170E1,1.110269737E1
5.703686993E1,2.799183655E1,7.214958668E0,4.693521500E0
5.705610962E1,2.483690071E1,4.643272400E0,6.359524250E0
5.707534920E1,1.981855392E1,2.463410854E0,9.425926208E0
5.709458889E1,1.536610889E1,5.509474277E-1,1.137488079E1
5.711382858E1,1.191745281E1,-1.769492388E0,1.108953667E1
5.713306816E1,8.955139160E0,-4.353142738E0,8.535796165E0
5.715230785E1,6.713063717E0,-6.678368092E0,5.930012703E0
5.717154743E1,4.964509010E0,-8.246265411E0,4.309473515E0
5.719078712E1,3.859024763E0,-9.628120422E0,2.897708178E0
5.721002670E1,3.760320902E0,-1.008036327E1,1.168295622E0
5.722926639E1,4.355535507E0,-9.565906525E0,-1.131805062E0
5.724850608E1,5.846263885E0,-8.542376518E0,-4.185645103E0
5.726774566E1,6.881757736E0,-7.264609337E0,-6.977470875E0
5.728698535E1,7.031907558E0,-6.298507214E0,-9.758528709E0
5.730622493E1,7.520043373E0,-4.447659016E0,-1.123490047E1
5.732546462E1,8.696713448E0,-2.475973129E0,-1.010668468E1
5.734470420E1,9.375079155E0,-1.501496136E-1,-8.146365166E0
5.736394389E1,1.085085201E1,2.818745136E0,-6.769893646E0
5.738318358E1,1.771705627E1,5.488536835E0,-1.222134113E0
5.740242316E1,2.462513542E1,8.395816803E0,7.630711555E0
5.742166285E1,3.067778015E1,1.087597752E1,1.612104416E1
5.744090243E1,2.868635368E1,1.332622719E1,1.724866295E1
5.746014212E1,2.165025902E1,1.471346664E1,1.076411247E1
5.747938181E1,1.721695709E1,1.460399437E1,9.029315948E0
5.749862139E1,1.470808220E1,1.256351566E1,9.961320877E0
5.751786108E1,1.135693455E1,1.045244789E1,8.913264275E0
5.753710066E1,7.616952896E0,8.636893272E0,6.835696220E0
5.755634035E1,4.124628067E0,7.548159122E0,5.028516769E0
5.757557993E1,1.427916884E0,6.814160824E0,3.898506403E0
5.759481962E1,-5.449653864E-1,6.197410583E0,3.762713671E0
5.761405920E1,-1.873580098E0,5.795416355E0,4.671388149E0
5.763329889E1,-3.335594654E0,6.353542328E0,6.121438503E0
5.765253847E1,-3.943969965E0,7.756334782E0,7.597211838E0
5.767177816E1,-3.530609846E0,8.973084450E0,7.719245911E0
5.769101785E1,-3.255435228E0,8.846264839E0,7.043273449E0
5.771025743E1,-3.224926710E0,8.079963684E0,6.546762943E0
5.772949712E1,-3.907479286E0,8.890532494E0,7.314260483E0
5.774873670E1,-1.226321578E0,1.210947704E1,1.022812080E1
5.776797639E1,8.530412674E0,1.615035629E1,1.740539169E1
5.778721597E1,1.949911118E1,1.578844166E1,2.087019920E1
5.780645566E1,2.150848389E1,1.095374393E1,1.387179089E1
5.782569524E1,2.048316002E1,6.647859573E0,5.988636971E0
5.784493493E1,1.912284088E1,5.049454212E0,3.505485058E0
5.786417451E1,1.738983917E1,2.788236618E0,2.078166485E0
5.788341420E1,1.353201008E1,1.597209126E-1,1.595414519E0
5.790265379E1,9.754341125E0,-2.283949137E0,6.640082598E-1
5.792189347E1,7.424330235E0,-4.168296814E0,-6.789634228E-1
5.794113306E1,5.843871117E0,-5.462814331E0,-2.974876642E0
5.796037274E1,5.169095039E0,-6.165705681E0,-6.163911343E0
5.797961233E1,5.343173027E0,-6.733402729E0,-8.838488579E0
5.799885201E1,5.819344521E0,-7.103692055E0,-1.029272652E1
5.801809170E1,8.189435959E0,-7.582256794E0,-1.022034359E1
5.803733128E1,8.891130447E0,-8.067999840E0,-1.020718288E1
5.805657097E1,9.078967094E0,-8.571688652E0,-9.777671814E0
5.807581056E1,1.035912704E1,-7.578069210E0,-8.446663857E0
5.809505024E1,1.171825027E1,-5.837889194E0,-6.845267296E0
5.811428983E1,1.765544128E1,-4.927420139E0,-1.584646821E0
5.813352951E1,2.717827797E1,-3.812962770E0,1.235055447E1
5.815276910E1,3.157688332E1,6.969096065E-1,1.931546211E1
5.817200868E1,3.117369270E1,7.537989616E0,1.808674812E1
5.819124837E1,2.478485680E1,1.117208862E1,1.264367485E1
5.821048795E1,1.776969910E1,1.201077366E1,9.047860146E0
5.822972764E1,1.405484200E1,1.194497108E1,7.250252724E0
5.824896722E1,1.161954689E1,1.089990520E1,5.985645771E0
5.826820691E1,8.925228119E0,9.822537422E0,3.675973892E0
5.828744649E1,6.269793510E0,9.012566566E0,3.230310678E-1
5.830668618E1,3.590430260E0,8.732605934E0,-1.909472466E0
5.832592576E1,1.158724308E0,8.839086533E0,-2.499303341E0
5.834516545E1,-4.163511395E-1,8.992227554E0,-1.527817249E0
5.836440504E1,-8.757730722E-1,9.667003632E0,1.092921734E0
5.838364472E1,-1.914258115E-2,9.966106415E0,3.558725595E0
5.840288431E1,1.166501045E0,9.280562401E0,4.520640373E0
5.842212399E1,1.981257200E0,7.978269100E0,4.754538536E0
5.844136358E1,2.289931297E0,7.060621262E0,8.031509399E0
5.846060326E1,2.739183664E0,8.770293236E0,1.126840019E1
5.847984285E1,6.653243542E0,1.076052380E1,1.077847004E1
5.849908254E1,1.491506195E1,1.187976646E1,1.211785221E1
5.851832212E1,1.908694839E1,1.071506023E1,1.034656525E1
5.853756181E1,1.780858231E1,6.848258495E0,2.462812662E0
5.855680139E1,1.456571007E1,5.763113499E0,-1.551147223E0
5.857604097E1,1.432044506E1,5.318048477E0,-1.758126378E0
5.859528066E1,1.284885979E1,3.842873096E0,-8.015955985E-2
5.861452024E1,9.272786140E0,1.564906001E0,6.741777658E-1
5.863375993E1,7.123433113E0,-8.602197170E-1,1.248455167E0
5.865299951E1,5.840879917E0,-3.167499065E0,2.126022816E0
5.867223920E1,4.934598446E0,-4.935794830E0,2.177468538E0
5.869147878E1,5.067399979E0,-6.075974941E0,-3.260220885E-1
5.871071847E1,4.262215137E0,-6.205187321E0,-4.100699902E0
5.872995806E1,5.069194794E0,-6.960721016E0,-6.763911247E0
5.874919764E1,5.685346603E0,-8.254041672E0,-8.980861664E0
5.876843733E1,5.876772404E0,-9.259625435E0,-9.565308571E0
5.878767691E1,5.910272121E0,-9.246464729E0,-1.016770172E1
5.880691660E1,6.617351055E0,-7.679165840E0,-1.187498093E1
5.882615618E1,1.084427261E1,-5.737988472E0,-9.500103951E0
5.884539587E1,1.977069664E1,-4.668995380E0,-1.255633712E0
5.886463545E1,3.153859901E1,-1.520040631E0,9.691530228E0
5.888387504E1,3.811706543E1,6.293721676E0,1.166919804E1
5.890311472E1,3.266083145E1,1.280160141E1,3.667598963E0
5.892235431E1,2.465265274E1,1.514178181E1,-4.548755646E0
5.894159399E1,1.967019844E1,1.466979790E1,-5.897709846E0
5.896083358E1,1.602114487E1,1.212144089E1,-2.736790895E0
5.898007326E1,1.231466198E1,9.342776299E0,5.617151260E-1
5.899931285E1,8.128418922E0,7.514659405E0,2.598605394E0
5.901855243E1,4.402793884E0,6.490531445E0,3.000001431E0
5.903779212E1,1.267597795E0,5.994020939E0,2.652443886E0
5.905703170E1,-9.631111026E-1,5.849853039E0,2.442473650E0
5.907627139E1,-2.056631088E0,6.385247231E0,2.800798893E0
5.909551097E1,-2.578864574E0,7.733004570E0,3.919443607E0
5.911475056E1,-1.865205288E0,9.632308006E0,5.289334297E0
5.913399024E1,9.463613629E-1,1.081077290E1,6.176473618E0
5.915322983E1,4.948955536E0,1.042672443E1,6.174080849E0
5.917246951E1,6.562914371E0,9.919445992E0,6.070590973E0
5.919170910E1,4.450650215E0,1.245165062E1,6.168696880E0
5.921094868E1,5.665007591E0,1.601336670E1,6.806384087E0
5.923018837E1,9.579067230E0,1.674975777E1,1.324905872E1
5.924942795E1,1.293141174E1,1.316172123E1,1.631426430E1
5.926866754E1,1.493121338E1,8.126026154E0,1.627777481E1
5.928790722E1,1.551745510E1,5.155934811E0,1.508495235E1
5.930714681E1,1.464527130E1,3.680759430E0,9.981659889E0
5.932638649E1,1.249950695E1,2.144567251E0,4.898705959E0
5.934562608E1,1.002951622E1,6.957131624E-1,7.842476368E-1
5.936486566E1,8.133802414E0,-1.113858938E0,-1.377069473E0
5.938410535E1,6.504888535E0,-2.891726255E0,-2.557927370E0
5.940334493E1,6.013163090E0,-4.619344234E0,-3.495913982E0
5.942258451E1,6.576074600E0,-5.964708805E0,-4.345963955E0
5.944182420E1,7.896314621E0,-7.393822193E0,-5.159523964E0
5.946106378E1,9.284152031E0,-8.345566750E0,-5.756533146E0
5.948030347E1,9.780662537E0,-7.952546120E0,-7.804789066E0
5.949954306E1,9.051449776E0,-6.443273067E0,-1.164586735E1
5.951878264E1,7.453044415E0,-5.748157978E0,-1.455793285E1
5.953802233E1,8.291130066E0,-5.955137253E0,-1.307797241E1
5.955726191E1,1.269272804E1,-5.951548100E0,-5.864808083E0
5.957650149E1,2.128535461E1,-4.517649174E0,5.056632519E0
5.959574118E1,2.915355301E1,6.281159073E-2,1.413380527E1
5.961498076E1,3.177130127E1,6.415755749E0,1.554916000E1
5.963422035E1,2.929951477E1,1.157827091E1,1.313121223E1
5.965346004E1,2.033719826E1,1.368873978E1,7.985447407E0
5.967269962E1,1.161356449E1,1.352423382E1,4.534996986E0
5.969193920E1,7.385447025E0,1.276331615E1,5.779264927E0
5.971117889E1,5.729015827E0,1.187498093E1,8.680562019E0
5.973041847E1,3.949353695E0,1.146461105E1,9.879366875E0
5.974965806E1,2.099701881E0,1.217049408E1,8.821140289E0
5.976889774E1,8.093722463E-1,1.313719463E1,6.779464722E0
5.978813733E1,-2.991028316E-2,1.327956772E1,5.686542988E0
5.980737691E1,-6.969096065E-1,1.368036556E1,6.352345943E0
5.982661660E1,-2.392822690E-2,1.341476154E1,7.066603661E0
5.984585618E1,2.243271172E-1,1.222612762E1,7.827520847E0
5.986509576E1,1.555334777E-1,1.079282665E1,8.787042618E0
5.988433545E1,1.947757602E0,9.397212982E0,1.014915752E1
5.990357504E1,4.127020836E0,8.240283012E0,1.243430328E1
5.992281462E1,6.320042610E0,1.019701385E1,1.465902996E1
5.994205431E1,1.420439339E1,1.291226959E1,1.772423553E1
5.996129389E1,2.318764877E1,1.278365517E1,1.819502258E1
5.998053347E1,2.628994179E1,8.017151833E0,8.556135178E0
5.999977316E1,2.422194481E1,5.338387489E0,2.392822742E0
6.001901274E1,2.174896240E1,4.525425911E0,1.424327731E0
6.003825233E1,1.784327888E1,3.125624657E0,5.461617708E-1
6.005749201E1,1.238345528E1,1.368096352E0,-2.901297510E-1
6.007673160E1,8.363512993E0,-5.210371017E-1,-7.136593461E-1
6.009597118E1,6.638288021E0,-2.557329178E0,8.494520187E-2
6.011521087E1,5.868995667E0,-4.679164886E0,7.794619799E-1
6.013445045E1,5.234299660E0,-6.314060688E0,6.245267391E-1
6.015369004E1,4.892724037E0,-7.451249599E0,-8.135597110E-1
6.017292962E1,4.463212490E0,-7.913662910E0,-2.518445730E0
6.019216931E1,4.115654945E0,-8.105687141E0,-3.817748547E0
6.021140889E1,4.366302967E0,-8.228917122E0,-4.812564373E0
6.023064847E1,4.995017052E0,-7.477570534E0,-6.145965099E0
6.024988816E1,6.891927242E0,-5.340780258E0,-7.600203037E0
6.026912774E1,8.229515076E0,-1.795813441E0,-9.226125717E0
6.028836733E1,1.008574772E1,1.197009563E0,-1.163091278E1
6.030760691E1,1.732702637E1,2.525026083E0,-2.877967358E0
6.032684660E1,2.572344208E1,5.298307419E0,7.019943237E0
6.034608618E1,3.155654526E1,9.193224907E0,1.424866104E1
6.036532576E1,2.983849907E1,1.288714409E1,1.494377518E1
6.038456545E1,2.136671066E1,1.487797260E1,9.498309135E0
6.040380504E1,1.509871101E1,1.466441345E1,7.016354084E0
6.042304462E1,1.151486111E1,1.312104321E1,8.206185341E0
6.044228431E1,8.427521706E0,1.100877857E1,8.774480820E0
6.046152389E1,5.676373482E0,9.183054924E0,7.505088329E0
6.048076347E1,3.128017426E0,7.987840176E0,5.543571949E0
6.050000306E1,1.073779106E0,7.411170006E0,3.960121393E0
6.051924274E1,-1.001396298E0,7.745566845E0,3.403192043E0
6.053848233E1,-2.809772015E0,8.658429146E0,3.890131474E0
6.055772191E1,-4.071387768E0,8.870791435E0,5.813961029E0
6.057696160E1,-4.647459984E0,8.134400368E0,9.166903496E0
6.059620118E1,-4.759922504E0,6.901498795E0,1.132044411E1
6.061544076E1,-4.479962349E0,5.778666496E0,1.050808048E1
6.063468045E1,-4.674977303E0,6.058627129E0,7.958528042E0
6.065392004E1,-5.871388435E0,9.186644554E0,6.489933014E0
6.067315962E1,4.576273263E-1,1.380838108E1,1.065703392E1
6.069239931E1,1.392802238E1,1.588236046E1,1.814297867E1
6.071163889E1,2.606262398E1,1.372104359E1,1.681436539E1
6.073087847E1,2.932583618E1,1.096271706E1,9.296115875E0
6.075011816E1,2.785424995E1,1.022453117E1,3.050848961E0
6.076935774E1,2.624447823E1,8.973683357E0,1.116850019E0
6.078859733E1,2.087857437E1,5.788836002E0,2.243869543E0
6.080783691E1,1.474158192E1,2.152343988E0,3.002394199E0
6.082707660E1,1.029153061E1,-5.264210105E-1,3.078964472E0
6.084631618E1,7.865806103E0,-2.060818434E0,2.557329178E0
6.086555576E1,6.743572235E0,-2.778665304E0,1.059422255E0
6.088479545E1,5.875576019E0,-2.410170555E0,-1.562513232E0
6.090403504E1,5.779862881E0,-1.353141189E0,-5.057828903E0
6.092327462E1,6.047859192E0,3.996013701E-1,-8.721838951E0
6.094251431E1,6.209374905E0,1.541576028E0,-1.125882912E1
6.096175389E1,5.730810165E0,2.329412937E0,-1.209870911E1
6.098099347E1,5.935396671E0,2.589632273E0,-1.058046341E1
6.100023316E1,7.982456207E0,2.656631231E0,-5.884549141E0
6.101947274E1,1.069531918E1,3.751347780E0,-5.084748268E-1
6.103871243E1,9.114859581E0,4.632504463E0,2.821137905E0
6.105795201E1,5.737390518E0,5.564508915E0,2.484348059E0
6.107719160E1,4.947759151E0,6.273382664E0,5.879165173E0
6.109643128E1,4.650450706E0,6.548557281E0,1.206640625E1
6.111567087E1,3.460619688E0,6.224329948E0,1.278724384E1
6.113491045E1,8.315058947E-1,6.624529362E0,1.004566765E1
6.115415014E1,1.655235052E0,7.470392227E0,8.911469460E0
6.117338972E1,2.530410051E0,7.587042332E0,1.038066292E1
6.119262941E1,1.460818172E0,7.347161770E0,1.244207954E1
6.121186899E1,1.175474167E0,7.771887779E0,1.230150127E1
6.123110858E1,1.682752490E0,8.145766258E0,9.902098656E0
6.125034826E1,1.212562919E0,8.045866013E0,6.625725746E0
6.126958785E1,1.435693651E-1,7.495516777E0,3.544966698E0
6.128882743E1,-1.869392633E0,6.359524250E0,2.592623234E0
6.130806712E1,-3.811766386E0,5.267798901E0,2.249851465E0
6.132730670E1,-4.420141697E0,5.306084156E0,5.434698582E0
6.134654639E1,-4.200600147E0,5.112864017E0,5.079364300E0
6.136578597E1,-3.693919897E0,5.303092957E0,4.518845558E0
6.138502566E1,-3.018545866E0,5.291129112E0,4.750949383E0
6.140426524E1,-2.732005358E0,5.245665550E0,6.158527374E0
6.142350483E1,-2.734398127E0,5.145166874E0,6.475576401E0
6.144274451E1,-2.526222467E0,5.288736343E0,5.946164131E0
6.146198410E1,-1.629512191E0,6.164509296E0,5.935994625E0
6.148122379E1,1.274178028E-1,7.575676441E0,6.446264267E0
6.150046337E1,4.917250574E-1,8.112266541E0,6.575476646E0
6.151970306E1,-1.465603828E0,8.300702095E0,6.790830612E0
6.153894264E1,-3.067000389E0,8.637491226E0,6.156732559E0
6.155818233E1,-2.056032896E0,9.040083885E0,6.887141705E0
6.157742191E1,5.090730190E-1,9.235696793E0,1.047039413E1
6.159666160E1,3.449253798E0,8.648857117E0,1.446162224E1
6.161590118E1,4.249652863E0,7.636095047E0,1.607139397E1
6.163514087E1,2.851646423E0,6.979265213E0,1.420259857E1
6.165438045E1,2.638685226E0,7.203592777E0,1.218724346E1
6.167362014E1,2.334796667E0,7.046264648E0,1.081077290E1
6.169285972E1,1.627717614E0,5.942574978E0,1.069113159E1
6.171209941E1,1.794018745E0,4.991427898E0,1.123669529E1
6.173133899E1,2.740978241E0,4.700101852E0,1.075095177E1
6.175057868E1,3.195016384E0,4.464408875E0,9.288339615E0
6.176981826E1,2.700898647E0,4.287340164E0,7.816753387E0
6.178905795E1,1.935793519E0,4.331607342E0,6.163911343E0
6.180829754E1,1.422533035E0,4.553541660E0,5.142175674E0
6.182753722E1,1.306481123E0,4.871188641E0,5.654240131E0
6.184677681E1,2.239083767E0,5.286343575E0,7.027719975E0
6.186601649E1,2.541775942E0,5.729613781E0,7.280761242E0
6.188525608E1,1.748555183E0,5.977271080E0,6.525825500E0
6.190449576E1,1.399801254E0,6.316453457E0,6.535995007E0
6.192373545E1,1.195813060E0,6.595815659E0,7.700103283E0
6.194297504E1,1.500898004E0,6.777669907E0,9.129216194E0
6.196221472E1,1.564307809E0,6.526423931E0,1.066002464E1
6.198145431E1,8.015955687E-1,5.922235966E0,1.249711418E1
6.200069399E1,-5.431707501E-1,5.392824173E0,1.414457321E1
6.201993368E1,-2.429911375E0,4.483551502E0,1.569332695E1
6.203917326E1,-4.783252239E0,3.069393158E0,1.744367790E1
6.205841295E1,-6.570691109E0,1.509272933E0,1.798206139E1
6.207765254E1,-7.098906517E0,3.577269912E-1,1.622513199E1
6.209689222E1,-4.783850670E0,6.520441771E-1,1.201615715E1
6.211613191E1,-2.245664120E0,2.268994093E0,7.380661488E0
6.213537149E1,-3.361915946E-1,3.156731367E0,4.472783566E0
6.215461118E1,1.110867858E0,2.417947292E0,3.778865099E0
6.217385087E1,3.078366280E0,8.015955687E-1,3.445664644E0
6.219309045E1,5.128417015E0,1.752742529E-1,2.438286304E0
6.221233014E1,6.867401123E0,1.178465188E-1,1.178465128E0
6.223156983E1,7.923233986E0,-2.219343036E-1,-2.632104978E-2
6.225080941E1,7.401000500E0,-1.716850281E0,6.580262445E-3
6.227004910E1,6.656234264E0,-3.652643681E0,4.827519655E-1
6.228928879E1,7.353144169E0,-5.044070244E0,1.216750264E0
6.230852837E1,8.950951576E0,-5.472385406E0,1.119242787E0
6.232776806E1,1.008634567E1,-5.843272686E0,8.123632669E-1
6.234700774E1,1.185404301E1,-6.095117569E0,6.454638839E-1
6.236624733E1,1.489472294E1,-5.572285652E0,1.726421595E0
6.238548701E1,1.834636879E1,-5.061418056E0,4.305285931E0
6.240472670E1,2.008415604E1,-4.257429600E0,8.127820015E0
6.242396639E1,2.192064857E1,-2.772084951E0,1.156570816E1
6.244320597E1,2.388754845E1,-1.698904037E0,1.475893021E1
6.246244566E1,2.438585472E1,-1.281954765E0,1.793420601E1
6.248168535E1,2.348854446E1,-7.345965505E-1,1.913659859E1
6.250092504E1,2.331327057E1,8.482556343E-1,1.837388611E1
6.252016462E1,2.237707901E1,2.691327333E0,1.382513142E1
6.253940431E1,1.934238243E1,3.659822226E0,9.680164337E0
6.255864399E1,1.572622871E1,4.031906128E0,7.085746288E0
6.257788368E1,1.276929760E1,5.059623718E0,6.243472576E0
6.259712326E1,1.068455124E1,6.445067883E0,6.282954216E0
6.261636295E1,9.381061554E0,7.908876896E0,5.595017433E0
6.263560264E1,8.650651932E0,8.953344345E0,4.670191765E0
6.265484233E1,8.042875290E0,9.495916367E0,3.915854216E0
6.267408201E1,6.687939167E0,9.717252731E0,3.784249067E0
6.269332160E1,4.791028976E0,9.722038269E0,3.519243956E0
6.271256129E1,1.785045743E0,9.731011391E0,3.917050600E0
6.273180097E1,3.762713671E-1,9.771091461E0,5.749952793E0
6.275104066E1,-2.159522474E-1,9.128618240E0,8.571688652E0
6.277028035E1,-1.189831018E0,7.459624767E0,1.130668545E1
6.278952004E1,-1.764108539E0,5.851049423E0,1.335434341E1
6.280875972E1,1.704886109E-1,4.352544308E0,1.490249920E1
