"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.213424853E1,2.522718906E0,5.892401695E0,3.319057465E0
6.215348821E1,1.744477153E0,5.628660679E0,3.367010355E0
6.217272790E1,1.324507594E0,5.174177170E0,3.557905436E0
6.219196748E1,1.191949844E0,4.644252300E0,3.799349785E0
6.221120717E1,1.032972336E0,4.060876369E0,3.929769516E0
6.223044686E1,5.836812854E-1,3.694510221E0,3.766668558E0
6.224968644E1,-3.848448023E-2,3.441154003E0,3.587990522E0
6.226892613E1,-5.120574236E-1,3.293782949E0,3.814926863E0
6.228816582E1,-8.452841640E-1,3.086088896E0,4.199924469E0
6.230740540E1,-1.122311354E0,2.627634764E0,4.342561245E0
6.232664509E1,-1.354439974E0,1.882838011E0,4.221610069E0
6.234588478E1,-1.548389554E0,9.848667383E-1,4.086303711E0
6.236512436E1,-1.822056890E0,7.941242307E-2,3.920148373E0
6.238436405E1,-2.296240807E0,-3.364337683E-1,3.555309296E0
6.240360373E1,-2.651305914E0,-3.930914998E-1,3.124649763E0
6.242284342E1,-2.537074089E0,-4.048506320E-1,2.742859125E0
6.244208300E1,-2.143524408E0,-5.858193040E-1,2.347935200E0
6.246132269E1,-1.336266756E0,-5.893318057E-1,2.024787664E0
6.248056238E1,-2.565632164E-1,-1.446222365E-1,1.979125500E0
6.249980207E1,8.164207935E-1,5.367974043E-1,2.051512957E0
6.251904165E1,1.525023937E0,8.504765034E-1,1.859701514E0
6.253828134E1,1.578932762E0,6.155989766E-1,1.480812550E0
6.255752103E1,1.263268352E0,1.934914142E-1,1.231732488E0
6.257676071E1,8.753692508E-1,-3.714057803E-1,1.138117433E0
6.259600030E1,5.665770769E-1,-8.617774844E-1,1.022663951E0
6.261523998E1,2.806923687E-1,-1.018922448E0,8.459713459E-1
6.263447967E1,-1.047633067E-1,-9.175189137E-1,5.606974959E-1
6.265371936E1,-5.151117444E-1,-8.759800792E-1,1.170569658E-1
6.267295905E1,-8.491020203E-1,-7.061597109E-1,-4.261545539E-1
6.269219863E1,-1.083521366E0,-3.191768378E-2,-9.965495467E-1
6.271143832E1,-1.243873358E0,6.667588949E-1,-1.486768484E0
6.273067800E1,-1.012508392E0,1.297629476E0,-1.785939574E0
6.274991769E1,-2.669478953E-1,1.368642569E0,-2.098396778E0
6.276915738E1,9.708168507E-1,1.120478749E0,-2.296927929E0
6.278839707E1,2.360228777E0,1.123074889E0,-2.002643824E0
6.280763675E1,3.600284338E0,1.176525593E0,-1.550298452E0
6.282687634E1,4.770090580E0,1.439502835E0,-1.120096922E0
6.284611602E1,5.797564983E0,1.550374866E0,-7.361684442E-1
6.286535571E1,6.599936008E0,1.252272844E0,-6.141481996E-1
6.288459540E1,7.022807121E0,1.025641918E0,-5.665007234E-1
6.290383509E1,6.989056587E0,1.499367595E0,-4.359283745E-1
6.292307478E1,6.103913784E0,2.291201115E0,-2.163224965E-1
6.294231446E1,4.883558273E0,3.030194759E0,2.577085793E-1
6.296155415E1,4.056447506E0,3.752236843E0,9.458477497E-1
6.298079384E1,3.542862892E0,3.873799086E0,1.703625560E0
6.300003353E1,3.263087034E0,3.325242519E0,2.332052708E0
6.301927321E1,3.052185774E0,2.461174250E0,2.602971077E0
6.303851280E1,2.605490923E0,1.605963469E0,2.613050461E0
6.305775248E1,1.986226797E0,8.724676371E-1,2.446437120E0
6.307699217E1,1.451109290E0,5.132791400E-1,2.140851974E0
6.309623186E1,9.447023869E-1,6.345357895E-1,1.685605049E0
6.311547155E1,2.640463114E-1,1.059086800E0,1.270675063E0
6.313471123E1,-7.716749310E-1,1.197753072E0,9.617302418E-1
6.315395092E1,-1.861763120E0,8.237511516E-1,8.080977201E-1
6.317319061E1,-2.767675638E0,-6.078104675E-2,6.404153705E-1
6.319243030E1,-3.504531145E0,-1.357188821E0,3.812559843E-1
6.321166998E1,-4.141968727E0,-2.306472778E0,1.043815166E-1
6.323090967E1,-5.408291340E0,-2.715141296E0,-1.691331863E-1
6.325014936E1,-6.734631538E0,-3.140150309E0,-5.545888543E-1
6.326938905E1,-6.989514828E0,-3.371973515E0,-8.855248690E-1
6.328862873E1,-6.389492989E0,-3.166417599E0,-7.189114690E-1
6.330786842E1,-4.862789154E0,-2.296698809E0,-4.670824707E-1
6.332710811E1,-3.361741543E0,-1.313053846E0,-4.797579348E-1
6.334634790E1,-2.503018379E0,-7.754928470E-1,-6.552288532E-1
6.336558759E1,-1.743866205E0,-1.472184062E-1,-9.333250523E-1
6.338482728E1,-1.128419995E0,4.390590489E-1,-1.122387648E0
6.340406696E1,-7.753401399E-1,6.696605086E-1,-1.197982192E0
6.342330665E1,-4.401280880E-1,6.246092319E-1,-1.237993836E0
6.344254634E1,-5.436696485E-2,5.206094980E-1,-1.311908484E0
6.346178602E1,2.321286201E-1,6.181951761E-1,-1.464166522E0
6.348102571E1,3.619373739E-1,1.121089578E0,-1.691255450E0
6.350026540E1,3.773617148E-1,1.733176112E0,-1.978209257E0
6.351950509E1,5.587885380E-1,2.200335026E0,-2.323500633E0
6.353874478E1,1.079398036E0,2.558301687E0,-2.766224861E0
6.355798457E1,1.702632904E0,3.065930367E0,-2.957119942E0
6.357722425E1,2.091600895E0,3.713294268E0,-2.745149851E0
6.359646394E1,2.133445263E0,4.307665825E0,-1.917428136E0
6.361570363E1,1.811366796E0,3.022253513E0,-4.817432463E-1
6.363494332E1,2.518748283E0,-1.201876476E-1,7.705295682E-1
6.365418300E1,4.671130180E0,-1.742949963E0,1.287015676E0
6.367342280E1,5.823221207E0,-1.340084553E0,1.332372427E0
6.369266248E1,5.531533241E0,2.637408674E-1,1.471955061E0
6.371190217E1,4.497186661E0,1.660025001E0,1.244255185E0
6.373114186E1,3.534005404E0,2.557538033E0,7.470112443E-1
6.375038155E1,2.665813923E0,3.134652615E0,5.205331445E-1
6.376962134E1,1.841451883E0,2.975675106E0,5.481747985E-1
6.378886102E1,1.323285818E0,2.310748816E0,5.678751469E-1
6.380810071E1,9.969313145E-1,1.644600749E0,4.435641766E-1
6.382734040E1,5.900954008E-1,1.167057157E0,2.719111741E-1
6.384658019E1,5.497783050E-2,8.810197115E-1,8.910989761E-2
6.386581988E1,-4.509709179E-1,6.692023873E-1,-5.337430909E-2
6.388505957E1,-8.281798959E-1,4.298960865E-1,-2.187659442E-1
6.390429925E1,-1.242040753E0,-1.308777779E-1,-4.331794977E-1
6.392353905E1,-1.876882076E0,-1.224631190E0,-7.428879142E-1
6.394277873E1,-2.938106775E0,-2.464228630E0,-9.350048900E-1
6.396201842E1,-4.941285133E0,-3.753305912E0,-1.193248034E0
6.398125821E1,-6.435307503E0,-4.825067997E0,-1.234939456E0
6.400049790E1,-6.809462547E0,-5.464643478E0,-7.349466681E-1
6.401973759E1,-6.009077072E0,-4.835453033E0,2.378554791E-1
6.403897728E1,-4.120588303E0,-3.187186956E0,6.715694666E-1
6.405821707E1,-3.079674721E0,-1.669493437E0,5.965858102E-1
6.407745675E1,-2.847851515E0,-9.037744403E-1,4.186714590E-1
6.409669644E1,-2.432005405E0,-7.591522336E-1,9.537126124E-2
6.411593623E1,-1.912770391E0,-6.875283122E-1,-2.430478185E-1
6.413517592E1,-1.600160241E0,-5.820014477E-1,-4.996110201E-1
6.415441571E1,-1.469129801E0,-4.123337269E-1,-7.396808863E-1
6.417365540E1,-1.431561589E0,-3.278816640E-1,-9.582177401E-1
6.419289509E1,-1.329852581E0,-2.506072819E-1,-1.105130792E0
6.421213488E1,-1.082452416E0,-4.459312931E-2,-1.169882417E0
6.423137457E1,-6.473639607E-1,3.113883138E-1,-1.267468095E0
6.425061436E1,-8.414662629E-2,7.363975048E-1,-1.482034326E0
6.426985405E1,5.287034512E-1,1.304349065E0,-1.715995550E0
6.428909373E1,1.073136687E0,1.931401730E0,-1.808388829E0
6.430833353E1,1.483485103E0,2.243706226E0,-1.358639598E0
6.432757321E1,1.518762589E0,5.824595690E-1,-4.192823172E-1
6.434681300E1,1.934761524E0,-3.182605505E0,1.555414498E-1
6.436605269E1,3.955044031E0,-4.962359905E0,-9.063705802E-2
6.438529248E1,5.152491570E0,-3.796982765E0,-6.834813356E-1
6.440453217E1,4.527424335E0,-7.631227970E-1,-6.193405390E-1
6.442377196E1,3.488343239E0,2.004858255E0,-5.509236455E-1
6.444301165E1,2.785543442E0,3.250258684E0,-6.770672202E-1
6.446225144E1,2.416733742E0,3.501018763E0,-4.802160859E-1
6.448149113E1,2.163988590E0,3.095251799E0,-8.170315996E-3
6.450073092E1,2.046091557E0,2.233321667E0,2.745073736E-1
6.451997061E1,2.109468699E0,1.615737319E0,3.253618479E-1
6.453921040E1,2.054491043E0,1.277470946E0,3.029125631E-1
6.455845009E1,1.764024734E0,1.064431906E0,4.594466686E-1
6.457768988E1,1.113606453E0,5.968148708E-1,6.197986603E-1
6.459692967E1,1.638644785E-1,-8.399390616E-3,5.182424188E-1
6.461616936E1,-7.837395072E-1,-1.860083193E-1,3.026071489E-1
6.463540915E1,-1.902538300E0,-7.620538026E-2,7.414371520E-2
6.465464884E1,-3.554774761E0,-6.249146461E-1,-1.940259188E-1
6.467388863E1,-5.632020473E0,-1.838703036E0,-1.471420527E-1
6.469312842E1,-7.950710773E0,-4.574919224E0,1.234710440E-1
6.471236811E1,-8.085711479E0,-6.993943691E0,4.814378023E-1
6.473160790E1,-6.192489147E0,-6.545263290E0,1.616577268E0
6.475084769E1,-3.907854795E0,-3.691914082E0,2.340757370E0
6.477008738E1,-3.259268999E0,-1.500589371E0,1.632459760E0
6.478932717E1,-3.726427794E0,-6.423243284E-1,8.074868917E-1
6.480856696E1,-4.083783627E0,-5.180133581E-1,7.689260691E-2
6.482780665E1,-4.001317024E0,-8.634573817E-1,-4.496728480E-1
6.484704644E1,-3.734521866E0,-1.296865940E0,-7.421243787E-1
6.486628623E1,-3.517817497E0,-1.530521750E0,-8.858302832E-1
6.488552592E1,-3.382510900E0,-1.569769740E0,-9.857066870E-1
6.490476571E1,-3.319897413E0,-1.525329351E0,-1.137353897E0
6.492400550E1,-3.271639109E0,-1.299767494E0,-1.315115571E0
6.494324519E1,-3.189172268E0,-7.105884552E-1,-1.454850793E0
6.496248498E1,-3.158170938E0,8.384118974E-2,-1.601458430E0
6.498172478E1,-2.974147797E0,7.502946854E-1,-1.797546029E0
6.500096457E1,-2.287230492E0,1.138499260E0,-2.029216528E0
6.502020425E1,-1.105054379E0,1.474322200E0,-2.333427191E0
6.503944405E1,2.797760665E-1,1.897040606E0,-2.598847866E0
6.505868384E1,1.550985694E0,2.106719971E0,-2.768668175E0
6.507792363E1,2.452469349E0,1.665522814E0,-2.616562843E0
6.509716342E1,2.891528368E0,2.002109289E-1,-2.666959286E0
6.511640311E1,3.743379354E0,-2.278525680E-1,-2.804556608E0
6.513564290E1,3.904189587E0,5.059487820E-1,-2.501415014E0
6.515488269E1,3.783543825E0,1.566715479E0,-1.637499452E0
6.517412248E1,4.019337654E0,2.314414024E0,-9.550107121E-1
6.519336228E1,4.172358990E0,2.749655008E0,-3.937787116E-1
6.521260207E1,3.710239887E0,2.931845427E0,3.233765364E-1
6.523184186E1,2.840063095E0,2.687346935E0,9.177479744E-1
6.525108155E1,2.178191185E0,2.247524261E0,1.214017391E0
6.527032134E1,1.753334641E0,2.010661364E0,1.217529893E0
6.528956113E1,1.117882490E0,2.008981466E0,1.207908750E0
6.530880092E1,1.890626550E-1,1.602145553E0,1.355432630E0
6.532804071E1,-5.050324798E-1,5.619956255E-1,1.259984970E0
6.534728050E1,-7.701478004E-1,-4.230238497E-1,8.613957167E-1
6.536652030E1,-1.528994560E0,-1.014493704E0,4.275289774E-1
6.538576009E1,-3.516137600E0,-1.492342710E0,1.210275814E-1
6.540499988E1,-5.656149864E0,-1.777158380E0,-2.755763829E-1
6.542423967E1,-7.121156216E0,-2.399324179E0,-5.012909174E-1
6.544347946E1,-8.371748924E0,-4.696175575E0,-1.715766490E-1
6.546271925E1,-7.878170490E0,-6.698437691E0,3.743837476E-1
6.548195905E1,-6.192030907E0,-6.967065334E0,1.340924501E0
6.550119884E1,-4.622261047E0,-5.287034512E0,1.978209257E0
6.552043863E1,-4.531853199E0,-2.797913313E0,1.682245255E0
6.553967842E1,-5.127751827E0,-1.437517524E0,1.302745461E0
6.555891821E1,-4.821097374E0,-1.624900341E0,8.171079755E-1
6.557815800E1,-3.754527569E0,-1.826180220E0,1.639408320E-1
6.559739780E1,-2.864650488E0,-1.620013356E0,-3.798815310E-1
6.561663759E1,-2.375653028E0,-1.335044980E0,-7.062360644E-1
6.563587738E1,-2.101374865E0,-1.110246778E0,-9.432515502E-1
6.565511717E1,-1.797469616E0,-9.460768104E-1,-1.176449180E0
6.567435696E1,-1.353370905E0,-6.921098232E-1,-1.433776021E0
6.569359686E1,-8.188642263E-1,-1.571449637E-1,-1.675372958E0
6.571283665E1,-3.501782417E-1,7.481566668E-1,-1.988288522E0
6.573207644E1,8.796452731E-2,1.844658971E0,-2.474078655E0
6.575131623E1,7.362447977E-1,2.716668367E0,-2.781343699E0
6.577055602E1,1.803730965E0,3.082423687E0,-2.567388296E0
6.578979582E1,3.178329468E0,3.185354471E0,-1.971336961E0
6.580903571E1,4.593092442E0,2.453843832E0,-1.441717267E0
6.582827550E1,5.820777893E0,8.029817343E-1,-1.555948973E0
6.584751530E1,6.743488789E0,4.749473631E-1,-2.137950420E0
6.586675509E1,6.304277420E0,1.549000382E0,-2.349309683E0
6.588599488E1,4.568352222E0,2.448651552E0,-2.037768602E0
6.590523478E1,3.633576393E0,3.122740746E0,-1.828241944E0
6.592447457E1,3.092197418E0,3.167333841E0,-1.684535980E0
6.594371436E1,2.561203241E0,3.106400013E0,-1.401094675E0
6.596295415E1,2.056628942E0,3.118159294E0,-9.276745319E-1
6.598219405E1,1.712101221E0,2.795164585E0,-4.909062088E-1
6.600143384E1,1.716377258E0,2.423911333E0,-2.343430072E-1
6.602067363E1,1.770133376E0,2.221256971E0,3.932442144E-2
6.603991352E1,1.517998934E0,2.074191332E0,4.872410297E-1
6.605915332E1,1.016631722E0,1.764024734E0,9.337831736E-1
6.607839311E1,4.422661066E-1,1.105054379E0,1.184695840E0
6.609763300E1,-6.826414168E-2,4.735729098E-1,1.169729710E0
6.611687280E1,-7.260127664E-1,6.108647678E-3,1.091080904E0
6.613611259E1,-1.806479812E0,-8.846849203E-1,9.748638272E-1
6.615535248E1,-2.963915825E0,-2.031125307E0,7.685442567E-1
6.617459228E1,-4.186103821E0,-2.972009897E0,8.589522243E-1
6.619383217E1,-6.298779488E0,-5.226406574E0,1.168507934E0
6.621307196E1,-6.968287468E0,-7.546928883E0,1.443702579E0
6.623231175E1,-5.638740063E0,-7.505848408E0,2.095189810E0
6.625155165E1,-4.211301804E0,-5.157378674E0,2.758589029E0
6.627079144E1,-3.663814306E0,-2.657414436E0,2.504469156E0
6.629003134E1,-3.667326689E0,-1.594204307E0,1.968893528E0
6.630927113E1,-3.561494350E0,-1.538921118E0,1.372078657E0
6.632851102E1,-3.147633553E0,-1.115439057E0,7.476221323E-1
6.634775082E1,-2.652222157E0,-4.859429300E-1,1.764635593E-1
6.636699071E1,-2.324035168E0,-1.206457913E-1,-2.386190593E-1
6.638623050E1,-2.172846079E0,-7.284562290E-2,-5.753582716E-1
6.640547040E1,-2.091295481E0,-2.393062711E-1,-9.093486071E-1
6.642471019E1,-1.991419196E0,-4.179842174E-1,-1.184390426E0
6.644395009E1,-1.845727921E0,-5.395463109E-1,-1.368108034E0
6.646318988E1,-1.576489329E0,-6.525563002E-1,-1.471344233E0
6.648242978E1,-1.163850069E0,-7.915280461E-1,-1.552589178E0
6.650166957E1,-6.817250848E-1,-8.576541543E-1,-1.646967769E0
6.652090946E1,-2.339612097E-1,-6.650790572E-1,-1.676442027E0
6.654014925E1,4.856374860E-2,-9.636391699E-2,-1.609857798E0
6.655938915E1,1.629481763E-1,7.286089659E-1,-1.553658247E0
6.657862894E1,2.023489624E-1,1.055574298E0,-1.207145214E0
6.659786884E1,-8.643736690E-2,-1.447749496E0,-5.312232971E-1
6.661710873E1,1.058323234E-1,-4.167472363E0,-4.481456876E-1
6.663634852E1,7.273872495E-1,-4.784750938E0,-6.083449721E-1
6.665558842E1,1.603061914E0,-2.091295481E0,-4.910589159E-1
6.667482832E1,1.944077134E0,1.216995358E0,-5.768854022E-1
6.669406811E1,1.659108758E0,3.460701704E0,-1.107726932E0
6.671330800E1,1.291368127E0,4.748099327E0,-1.178587198E0
6.673254790E1,1.289535522E0,5.066359997E0,-4.780780375E-1
6.675178769E1,1.671173334E0,4.313316345E0,3.914879560E-1
6.677102759E1,2.148869514E0,3.155116558E0,9.035453796E-1
6.679026738E1,2.305709124E0,1.969428062E0,9.350048900E-1
6.680950728E1,1.859166980E0,1.152396441E0,8.085559011E-1
6.682874717E1,1.040455461E0,9.327905178E-1,9.806670547E-1
6.684798707E1,4.123337269E-1,8.067996502E-1,1.048320293E0
6.686722686E1,3.074176908E-1,5.319104791E-1,6.326268315E-1
6.688646675E1,1.305723488E-1,2.426660359E-1,-2.111301422E-1
6.690570665E1,-8.289434910E-1,5.456549525E-1,-1.312366605E0
6.692494644E1,-2.730718374E0,7.130318880E-1,-2.263025045E0
6.694418634E1,-4.630813122E0,6.872228980E-1,-2.816163063E0
6.696342623E1,-5.987849236E0,-2.918406427E-1,-3.586310863E0
6.698266613E1,-6.628493786E0,-1.718057156E0,-4.637303829E0
6.700190592E1,-6.682860851E0,-2.740339518E0,-5.340714455E0
6.702114582E1,-6.735853195E0,-3.242317438E0,-5.323457241E0
6.704038571E1,-7.584038734E0,-3.761247158E0,-4.818425179E0
6.705962561E1,-8.044325829E0,-4.164417744E0,-3.980013132E0
6.707886550E1,-6.955917358E0,-4.044841290E0,-2.912068844E0
6.709810530E1,-4.737561703E0,-3.436267138E0,-1.718591690E0
6.711734519E1,-2.668562889E0,-3.175275087E0,-5.883391500E-1
6.713658509E1,-1.324965715E0,-3.130529165E0,8.239039034E-2
6.715582498E1,-8.277217746E-1,-2.784474373E0,3.311650753E-1
6.717506488E1,-1.124449372E0,-1.865886450E0,2.971093655E-1
6.719430478E1,-1.816100955E0,-7.122683525E-1,9.094249457E-2
6.721354457E1,-2.332892656E0,1.864664704E-1,-1.979965419E-1
6.723278446E1,-2.472475290E0,5.954404473E-1,-4.959458411E-1
6.725202436E1,-2.292117357E0,5.448913574E-1,-7.267000079E-1
6.727126425E1,-1.954003692E0,2.287688553E-1,-9.301179647E-1
6.729050415E1,-1.591150045E0,2.550360374E-2,-1.073976636E0
6.730974405E1,-1.291978955E0,-3.665188793E-3,-1.180114388E0
6.732898384E1,-9.876156449E-1,1.435532272E-1,-1.260901213E0
6.734822373E1,-5.650499463E-1,2.367101014E-1,-1.323362231E0
6.736746363E1,1.579085439E-1,9.575305134E-2,-1.574885726E0
6.738670352E1,1.219438791E0,-9.239330143E-2,-2.057774305E0
6.740594342E1,2.256381750E0,-1.165224537E-1,-2.841208458E0
6.742518332E1,2.824638844E0,-8.216131479E-2,-3.481089354E0
6.744442321E1,3.083187342E0,-6.850848794E-1,-3.806680202E0
6.746366311E1,3.774533510E0,-1.450651169E0,-4.038808823E0
6.748290300E1,4.679682255E0,-1.406057954E0,-4.180834770E0
6.750214290E1,4.423271656E0,-7.962622643E-1,-4.037739754E0
6.752138280E1,3.235139847E0,2.574795187E-1,-3.420002937E0
6.754062259E1,2.249051332E0,1.124143958E0,-2.261497736E0
6.755986248E1,1.705534458E0,1.382997870E0,-9.644791484E-1
6.757910238E1,1.410792232E0,1.390939116E0,1.654679924E-1
6.759834228E1,9.416480660E-1,1.353370905E0,1.061759353E0
6.761758217E1,2.574795187E-1,1.234405041E0,1.749287605E0
6.763682207E1,-3.307832778E-1,1.227990866E0,2.270355225E0
6.765606196E1,-7.168498039E-1,1.363602877E0,2.537608624E0
6.767530186E1,-9.729548693E-1,1.507003427E0,2.532110929E0
6.769454175E1,-1.124602079E0,1.521206021E0,2.319224596E0
6.771378165E1,-1.354439974E0,1.200654745E0,1.900171280E0
6.773302155E1,-2.072664261E0,5.177079141E-2,1.406439781E0
6.775226144E1,-3.073260784E0,-2.519664526E0,1.102992773E0
6.777150134E1,-3.412748814E0,-5.072468281E0,7.908408046E-1
6.779074123E1,-3.899302721E0,-6.620399952E0,5.440514684E-1
6.780998113E1,-5.514123440E0,-7.018989086E0,7.057778835E-1
6.782922103E1,-6.646514416E0,-5.952266216E0,8.846085668E-1
6.784846092E1,-6.559465885E0,-4.783071041E0,9.333250523E-1
6.786770082E1,-5.447691917E0,-3.351509571E0,2.914588451E-1
6.788694071E1,-5.112632751E0,-1.497687697E0,-4.296670258E-1
6.790618061E1,-5.339569092E0,-7.695369124E-1,-6.326268315E-1
6.792542050E1,-4.896234035E0,-1.445764184E0,-7.453314066E-1
6.794466040E1,-3.641212225E0,-2.243400812E0,-9.111811519E-1
6.796390030E1,-2.550665855E0,-2.589761257E0,-8.826232553E-1
6.798314019E1,-2.098015070E0,-2.639088631E0,-6.680569649E-1
6.800238019E1,-2.125504017E0,-2.366795540E0,-5.333613157E-1
6.802162009E1,-2.369544506E0,-1.932623386E0,-6.332377195E-1
6.804085998E1,-2.505003691E0,-1.402392864E0,-9.001855850E-1
6.806009988E1,-2.398255110E0,-2.429714650E-1,-1.303967237E0
6.807933978E1,-2.095113516E0,1.433241487E0,-1.773874998E0
6.809857967E1,-1.434615970E0,2.732703686E0,-2.196135283E0
6.811781957E1,-4.473057389E-1,3.649764299E0,-2.626336813E0
6.813705946E1,4.121810198E-1,4.501462460E0,-2.698113441E0
6.815629936E1,1.221271396E0,4.341263294E0,-2.130009174E0
6.817553925E1,2.684903383E0,3.134347200E0,-1.185917616E0
6.819477915E1,4.371042728E0,1.412472129E0,-8.394045830E-1
6.821401905E1,5.961123943E0,9.262236953E-1,-1.223180413E0
6.823325894E1,6.311454773E0,1.585194111E0,-1.280143499E0
6.825249894E1,5.265348911E0,2.235612392E0,-7.531198859E-1
6.827173884E1,4.465421677E0,2.583805323E0,-2.092975378E-1
6.829097873E1,3.855778456E0,2.314414024E0,-8.399390499E-4
6.831021863E1,3.068831921E0,1.775325775E0,1.928042024E-1
6.832945852E1,2.146426201E0,1.546098709E0,4.909062088E-1
6.834869842E1,1.291520834E0,1.450040221E0,7.468585372E-1
6.836793832E1,6.201804876E-1,1.434921384E0,9.168316722E-1
6.838717821E1,1.771507785E-2,1.582292438E0,1.036103010E0
6.840641811E1,-5.568032265E-1,1.796247840E0,1.162704706E0
6.842565811E1,-9.798271060E-1,1.905134559E0,1.295262456E0
6.844489800E1,-1.283732295E0,1.808312416E0,1.300454736E0
6.846413790E1,-1.558163285E0,1.393382549E0,1.049083948E0
6.848337780E1,-1.981645346E0,8.455895782E-1,4.611265361E-1
6.850261769E1,-2.861901522E0,5.977311730E-1,-3.638463318E-1
6.852185759E1,-4.073857307E0,3.573558927E-1,-1.330234408E0
6.854109759E1,-5.443721294E0,-5.801688433E-1,-2.159025192E0
6.856033748E1,-6.812974930E0,-2.476293087E0,-2.608163595E0
6.857957738E1,-6.868411064E0,-4.143190384E0,-2.543259144E0
6.859881728E1,-5.496561050E0,-5.226711750E0,-1.957287073E0
6.861805717E1,-3.713905096E0,-5.801993847E0,-1.075351119E0
6.863729707E1,-2.430630922E0,-5.275580883E0,-4.818959534E-1
6.865653707E1,-2.356716394E0,-3.828747749E0,-8.681915700E-2
6.867577696E1,-2.671769857E0,-2.703687429E0,-4.466948658E-2
6.869501686E1,-2.532950878E0,-1.918726325E0,-4.212676287E-1
6.871425675E1,-2.240499258E0,-1.286939383E0,-6.562978625E-1
6.873349665E1,-1.894902587E0,-9.668462276E-1,-7.633519173E-1
6.875273665E1,-1.556177974E0,-9.407317638E-1,-8.413898945E-1
6.877197655E1,-1.244484305E0,-1.017242551E0,-9.114866257E-1
6.879121644E1,-8.965967894E-1,-8.817833066E-1,-9.573014379E-1
6.881045634E1,-4.567741454E-1,-4.031707644E-1,-1.016860843E0
6.882969634E1,1.806632578E-1,4.291325212E-1,-1.082986951E0
6.884893623E1,7.554870248E-1,1.413541079E0,-1.151098371E0
6.886817613E1,1.167057157E0,2.231947184E0,-1.104061723E0
6.888741603E1,1.706908941E0,2.537226915E0,-7.964913249E-1
6.890665592E1,2.509737968E0,2.283412457E0,-2.424369603E-1
6.892589592E1,3.423744440E0,1.433699608E0,1.647044122E-1
6.894513582E1,4.489398003E0,2.884808779E-1,-1.810450554E-1
6.896437571E1,5.572308540E0,2.293797284E-1,-9.394336939E-1
6.898361561E1,5.493965149E0,1.177136421E0,-1.104825258E0
6.900285561E1,4.931969643E0,2.521802425E0,-6.625592113E-1
6.902209550E1,4.654636860E0,3.255451202E0,-5.391645432E-1
6.904133540E1,4.204277039E0,3.197418928E0,-5.932260752E-1
6.906057530E1,3.457494736E0,2.963304996E0,-5.176315308E-1
6.907981530E1,2.731329203E0,2.674365997E0,-2.474765927E-1
6.909905519E1,2.263864756E0,2.343430042E0,-4.466948658E-2
6.911829509E1,1.881921649E0,2.101374865E0,-5.780307949E-2
6.913753498E1,1.479361773E0,1.674227595E0,5.879573524E-3
6.915677498E1,9.193515182E-1,1.216995358E0,2.803105712E-1
6.917601488E1,-1.379027218E-1,5.838339925E-1,6.816487312E-1
6.919525478E1,-1.274569392E0,1.908952445E-1,1.072296739E0
6.921449478E1,-2.178343773E0,-3.654498458E-1,1.273729444E0
6.923373467E1,-2.861137867E0,-1.603825450E0,1.418809772E0
6.925297457E1,-3.447568178E0,-3.226893187E0,1.779219985E0
6.927221446E1,-4.416552544E0,-4.813614368E0,2.432997942E0
6.929145446E1,-5.577195644E0,-6.604975224E0,2.882441759E0
6.931069436E1,-5.049255371E0,-6.418050766E0,3.087234259E0
6.932993425E1,-3.501171589E0,-4.522537231E0,3.201313257E0
6.934917425E1,-1.775173068E0,-2.692080975E0,2.316322803E0
6.936841415E1,-1.193171620E0,-1.731343508E0,1.380936146E0
6.938765405E1,-1.869551659E0,-1.738215685E0,9.221767187E-1
6.940689405E1,-2.264781237E0,-2.491106510E0,3.526980579E-1
6.942613394E1,-1.796553373E0,-2.997360706E0,-6.490438245E-3
6.944537384E1,-1.079398036E0,-2.934747219E0,-1.969275326E-1
6.946461384E1,-7.793107629E-1,-2.425133228E0,-3.836994469E-1
6.948385373E1,-1.092378974E0,-1.898720503E0,-5.648208261E-1
6.950309363E1,-1.529910803E0,-1.262962937E0,-7.428879142E-1
6.952233363E1,-1.737604856E0,-4.584540129E-1,-9.643264413E-1
6.954157352E1,-1.740811944E0,5.438223481E-1,-1.316948056E0
6.956081342E1,-1.461341262E0,1.360090375E0,-1.747913241E0
6.958005342E1,-9.642500281E-1,1.832441568E0,-2.265773773E0
6.959929332E1,-4.230238497E-1,2.278983831E0,-2.748967886E0
6.961853332E1,2.419024557E-1,2.980867386E0,-2.965824842E0
6.963777321E1,1.149342060E0,3.120297194E0,-2.754770994E0
6.965701311E1,2.775158644E0,1.538921118E0,-2.470260859E0
6.967625311E1,5.257713318E0,-4.415025115E-1,-3.304396629E0
6.969549300E1,6.807324409E0,-7.942769527E-1,-4.646924973E0
6.971473290E1,5.767021656E0,-8.181006312E-1,-4.936016560E0
6.973397290E1,4.131584167E0,3.546070158E-1,-4.361498356E0
6.975321280E1,2.968650103E0,1.859014273E0,-3.616853952E0
6.977245280E1,2.135735989E0,2.825402260E0,-2.797684431E0
6.979169269E1,1.562592149E0,3.151604176E0,-1.969657183E0
6.981093259E1,1.334892273E0,2.729038477E0,-1.411632180E0
6.983017259E1,1.399949312E0,2.017228127E0,-1.101312876E0
6.984941248E1,1.536935806E0,1.791055560E0,-7.157044411E-1
6.986865248E1,1.487455726E0,1.912312150E0,-8.071050793E-2
