"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.767311264E1,-2.380858511E-1,8.768498421E0,6.184848309E0
4.769235171E1,-1.956132501E-1,9.265607834E0,6.461219311E0
4.771159077E1,7.238288224E-2,9.745368004E0,5.510670662E0
4.773082983E1,1.465603858E-1,9.561120987E0,4.605585575E0
4.775006889E1,6.861419082E-1,8.755936623E0,4.738387108E0
4.776930796E1,1.325623751E0,7.611568928E0,5.420939922E0
4.778854691E1,1.301695466E0,6.971488953E0,6.329015732E0
4.780778598E1,7.932206988E-1,6.912864685E0,6.485147476E0
4.782702504E1,1.974078715E-1,7.092326164E0,5.947958946E0
4.784626410E1,-2.632104978E-2,7.076174736E0,5.589035511E0
4.786550316E1,1.710868180E-1,7.032505512E0,5.316852093E0
4.788474223E1,4.031906128E-1,7.069594383E0,4.989035130E0
4.790398129E1,3.499503136E-1,7.224529743E0,4.649254322E0
4.792322025E1,2.889333367E-1,7.478767395E0,4.392025948E0
4.794245931E1,6.580262631E-2,7.542177200E0,4.459024906E0
4.796169837E1,-2.518445849E-1,7.422535896E0,4.665405750E0
4.798093744E1,-4.570291340E-1,7.243672371E0,4.938786030E0
4.800017650E1,-5.814558864E-1,7.159325123E0,5.129613400E0
4.801941556E1,-8.626125455E-1,7.267600536E0,5.141577721E0
4.803865462E1,-1.161715388E0,7.469794273E0,5.216951370E0
4.805789368E1,-1.376471281E0,7.623532772E0,5.322235584E0
4.807713275E1,-1.304088354E0,7.718049526E0,5.383851051E0
4.809637171E1,-9.206385016E-1,7.966304779E0,5.456831932E0
4.811561077E1,-8.632107973E-1,8.245068550E0,5.356333256E0
4.813484983E1,-8.416753411E-1,8.434102058E0,5.364708424E0
4.815408889E1,-9.948160052E-1,8.733204842E0,5.626722336E0
4.817332796E1,-1.146760225E0,8.968298912E0,5.787041664E0
4.819256702E1,-1.176072359E0,9.173483849E0,5.953342915E0
4.821180608E1,-9.134600163E-1,9.203991890E0,6.209374905E0
4.823104514E1,-7.226324677E-1,9.061020851E0,6.602396011E0
4.825028421E1,-4.414757788E-1,9.034700394E0,6.900900364E0
4.826952327E1,-9.314061999E-1,9.674181938E0,7.047461033E0
4.828876233E1,-1.377069473E0,1.061635590E1,5.748157978E0
4.830800139E1,-1.530210137E0,1.111705399E1,4.734797955E0
4.832724046E1,-1.274776220E0,9.975677490E0,5.350949764E0
4.834647952E1,-1.507478207E-1,8.052446365E0,6.571289062E0
4.836571848E1,4.929214716E-1,6.936792850E0,7.878368378E0
4.838495754E1,-1.459621787E-1,6.789634228E0,7.381857872E0
4.840419660E1,-1.310668588E0,7.213163853E0,6.014359951E0
4.842343566E1,-1.859223247E0,7.439285755E0,5.386841774E0
4.844267473E1,-1.870589137E0,7.389634609E0,5.303092957E0
4.846191379E1,-1.668993831E0,7.149155617E0,5.268995285E0
4.848115285E1,-1.271187067E0,6.906882763E0,5.067998409E0
4.850039191E1,-8.620143533E-1,6.539584160E0,5.341378212E0
4.851963098E1,-5.048855543E-1,6.161518097E0,5.930012703E0
4.853887004E1,-1.944168359E-1,6.045466423E0,6.324230194E0
4.855810910E1,-3.068794906E-1,6.178267956E0,5.953342915E0
4.857734816E1,-6.430711150E-1,6.433701992E0,5.140979290E0
4.859658723E1,-7.926225066E-1,6.701697826E0,4.663611412E0
4.861582629E1,-6.963114142E-1,6.969096184E0,4.612165451E0
4.863506535E1,-5.180460811E-1,7.272984505E0,4.794020176E0
4.865430441E1,-5.078766346E-1,7.669594765E0,4.761716843E0
4.867354348E1,-6.017948985E-1,8.082356453E0,4.478167534E0
4.869278254E1,-4.654040039E-1,8.233702660E0,4.637888432E0
4.871202160E1,-1.148554832E-1,8.169694901E0,5.340181828E0
4.873126066E1,-2.452643216E-2,8.219944000E0,5.881557941E0
4.875049973E1,-1.818545163E-1,8.434700012E0,6.107679844E0
4.876973879E1,-1.992024779E-1,8.656036377E0,6.135197163E0
4.878897785E1,-9.571290575E-3,8.712865829E0,6.398407936E0
4.880821691E1,1.076770201E-2,8.606983185E0,6.630511761E0
4.882745598E1,-1.411765367E-1,8.668000221E0,6.695715904E0
4.884669504E1,-9.092725813E-2,9.135198593E0,7.025327206E0
4.886593410E1,3.589234054E-1,9.859027863E0,7.078567505E0
4.888517316E1,7.938188910E-1,9.972088814E0,6.239284992E0
4.890441223E1,9.649057388E-1,9.550951958E0,5.877370834E0
4.892365129E1,1.208375454E0,8.658429146E0,5.983253002E0
4.894289035E1,1.348953724E0,7.858029366E0,6.507281303E0
4.896212941E1,1.112662554E0,7.339385033E0,7.273582458E0
4.898136848E1,5.904290080E-1,7.284350395E0,7.325028419E0
4.900060754E1,2.805584669E-1,7.252047062E0,6.817151546E0
4.901984660E1,2.081755698E-1,7.019943237E0,6.572485447E0
4.903908566E1,3.900300860E-1,6.771090031E0,6.463612080E0
4.905832473E1,5.138586760E-1,6.895516872E0,5.983253002E0
4.907756389E1,2.464607358E-1,7.028916359E0,5.451447964E0
4.909680296E1,-1.094716340E-1,7.107879639E0,5.233103275E0
4.911604202E1,-4.313062727E-1,7.016354084E0,5.188836098E0
4.913528108E1,-6.646065116E-1,6.906284332E0,5.187639713E0
4.915452014E1,-9.541380405E-1,6.758527756E0,5.190032482E0
4.917375921E1,-1.211366415E0,6.738786697E0,5.358726501E0
4.919299827E1,-1.408774376E0,6.777669907E0,5.389235020E0
4.921223733E1,-1.496112347E0,7.150352478E0,5.330610752E0
4.923147639E1,-1.463809252E0,7.370491982E0,5.187639713E0
4.925071546E1,-1.373480201E0,7.591229916E0,5.039284706E0
4.926995452E1,-9.056833982E-1,7.706683636E0,5.178068161E0
4.928919358E1,-5.724828243E-1,7.868797302E0,5.242076397E0
4.930843264E1,-5.473581553E-1,8.100900650E0,5.197809219E0
4.932767171E1,-7.824530005E-1,8.489734650E0,5.270790100E0
4.934691087E1,-1.011565804E0,8.911469460E0,5.541179180E0
4.936614994E1,-1.112064362E0,9.176474571E0,5.907280922E0
4.938538900E1,-9.774680734E-1,9.129815102E0,6.625127792E0
4.940462806E1,-7.633104324E-1,8.921041489E0,7.380063057E0
4.942386712E1,-6.370890141E-1,8.796015739E0,8.099106789E0
4.944310619E1,-1.115055323E0,9.297910690E0,8.231309891E0
4.946234525E1,-1.402792215E0,9.827322960E0,6.528816700E0
4.948158431E1,-1.425524116E0,1.004686451E1,5.173282623E0
4.950082337E1,-1.034297585E0,9.183652878E0,6.106483459E0
4.952006254E1,-2.727817893E-1,8.089534760E0,7.164709091E0
4.953930160E1,4.187439568E-3,7.364510059E0,7.523632526E0
4.955854066E1,-7.956135273E-1,7.232306480E0,7.362117290E0
4.957777973E1,-1.597209096E0,7.305287361E0,6.635297298E0
4.959701879E1,-1.955534339E0,7.313662529E0,6.204588890E0
4.961625785E1,-1.949552298E0,6.954739094E0,6.297310829E0
4.963549691E1,-1.490728498E0,6.507879257E0,6.703492641E0
4.965473608E1,-8.404789567E-1,5.985047817E0,7.258627415E0
4.967397514E1,-1.914258152E-1,5.687739372E0,7.289135933E0
4.969321421E1,2.123630047E-1,5.612365723E0,6.915855408E0
4.971245327E1,2.799602449E-1,5.772086620E0,6.144768715E0
4.973169233E1,1.022931710E-1,6.022136211E0,5.332405090E0
4.975093139E1,-2.153540403E-2,6.202196121E0,4.889732838E0
4.977017056E1,-4.127619043E-2,6.170491219E0,5.073980331E0
4.978940962E1,-3.230310604E-2,6.162116528E0,5.541179180E0
4.980864868E1,9.391828626E-2,6.370292187E0,5.816353798E0
4.982788775E1,3.948157281E-2,6.769295216E0,5.959324837E0
4.984712681E1,-1.244267747E-1,7.165905476E0,5.871388435E0
4.986636598E1,9.511470050E-2,7.516454220E0,5.992824078E0
4.988560504E1,4.474578202E-1,7.788039684E0,6.426523209E0
4.990484410E1,2.751746178E-1,8.097909927E0,6.793821812E0
4.992408316E1,-3.038884699E-1,8.484351158E0,6.766902447E0
4.994332223E1,-6.699903607E-1,8.856434822E0,6.615556240E0
4.996256139E1,-7.423732281E-1,9.141778946E0,6.444469452E0
4.998180046E1,-6.861419082E-1,9.183652878E0,6.243472576E0
5.000103952E1,-5.461617708E-1,9.079565048E0,6.034698486E0
5.002027858E1,-5.647061467E-1,8.982656479E0,5.892325878E0
5.003951764E1,-8.045865893E-1,8.930013657E0,5.936593056E0
5.005875681E1,-1.082752228E0,8.947361946E0,6.252445698E0
5.007799587E1,-1.505085468E0,9.370293617E0,6.669992924E0
5.009723494E1,-1.556531072E0,9.809376717E0,6.135197163E0
5.011647400E1,-1.051047325E0,9.829116821E0,5.261816978E0
5.013571316E1,-5.940182209E-1,9.068798065E0,5.049454212E0
5.015495223E1,-2.039881349E-1,8.015357971E0,5.123033047E0
5.017419129E1,-1.202393398E-1,7.191030025E0,5.845067501E0
5.019343035E1,-4.953143001E-1,6.753143787E0,6.528218269E0
5.021266952E1,-1.073779106E0,6.741777897E0,6.538387775E0
5.023190858E1,-1.455434322E0,6.762714863E0,6.033502102E0
5.025114764E1,-1.377667665E0,6.812964439E0,5.857629776E0
5.027038681E1,-8.267202377E-1,6.892525673E0,5.856433392E0
5.028962587E1,-3.714857101E-1,7.019345284E0,5.923432350E0
5.030886494E1,-3.762713671E-1,7.167101860E0,5.846862316E0
5.032810400E1,-6.705885530E-1,7.387839794E0,5.625525951E0
5.034734316E1,-1.209571838E0,7.584051132E0,5.457430363E0
5.036658223E1,-1.739582062E0,7.609774113E0,5.545964718E0
5.038582129E1,-2.101496458E0,7.402196884E0,5.771488190E0
5.040506035E1,-2.410768747E0,7.183253765E0,6.273382664E0
5.042429952E1,-2.821137905E0,7.188637257E0,6.556334019E0
5.044353858E1,-3.048455954E0,7.439883709E0,6.520441532E0
5.046277764E1,-3.117847919E0,7.601997375E0,6.339783669E0
5.048201681E1,-2.925225735E0,7.599006653E0,6.363711834E0
5.050125587E1,-2.623131752E0,7.420143127E0,6.465406895E0
5.052049494E1,-2.072184324E0,7.173084259E0,6.637690067E0
5.053973410E1,-1.865803480E0,7.133004189E0,6.540780544E0
5.055897316E1,-1.915454507E0,7.199405193E0,6.390032768E0
5.057821223E1,-1.871785522E0,7.197012424E0,6.717849731E0
5.059745139E1,-1.666002750E0,7.125825882E0,7.540382385E0
5.061669046E1,-1.320239902E0,7.186244488E0,8.075776100E0
5.063592952E1,-1.326221943E0,7.177271366E0,8.523234367E0
5.065516869E1,-1.463211060E0,7.090531826E0,8.863015175E0
5.067440775E1,-1.357328653E0,7.250850677E0,8.857032776E0
5.069364681E1,-1.293320656E0,7.573882103E0,8.347361565E0
5.071288598E1,-1.232303619E0,7.800003529E0,7.398009300E0
5.073212504E1,-9.212366939E-1,7.502695560E0,7.346563816E0
5.075136410E1,-5.772684813E-1,6.823731899E0,7.852047443E0
5.077060327E1,-3.128615618E-1,6.287141323E0,8.041678429E0
5.078984233E1,-4.827519655E-1,6.081956863E0,7.832904816E0
5.080908139E1,-7.920243144E-1,5.959922791E0,7.719843864E0
5.082832056E1,-9.810572863E-1,5.802595139E0,7.859225750E0
5.084755962E1,-1.164706469E0,5.772684574E0,7.794619560E0
5.086679869E1,-1.263410330E0,5.804389477E0,7.673782349E0
5.088603785E1,-1.408774376E0,5.879763603E0,7.690532207E0
5.090527691E1,-1.450648785E0,5.986842155E0,7.639086246E0
5.092451598E1,-1.605584025E0,6.393621922E0,7.405188084E0
5.094375514E1,-1.864008784E0,6.951149940E0,7.058826923E0
5.096299421E1,-2.100898266E0,7.493124008E0,6.783053875E0
5.098223337E1,-2.226521492E0,7.735397339E0,6.906284332E0
5.100147244E1,-2.465803623E0,7.578667641E0,7.502695560E0
5.102071150E1,-2.419143677E0,7.272984505E0,8.246863365E0
5.103995066E1,-2.162513494E0,6.989434719E0,9.077771187E0
5.105918973E1,-1.976471543E0,6.632904530E0,9.585049629E0
5.107842879E1,-1.800599098E0,6.541378975E0,9.609575272E0
5.109766796E1,-1.686341763E0,6.576673031E0,8.958727837E0
5.111690702E1,-1.453041553E0,6.705287457E0,8.373682976E0
5.113614618E1,-1.052842021E0,6.854240417E0,7.829914093E0
5.115538525E1,-7.752745152E-1,6.978068829E0,7.225128174E0
5.117462431E1,-8.416753411E-1,7.097710133E0,6.693921566E0
5.119386348E1,-8.817551732E-1,7.232904434E0,6.519245148E0
5.121310254E1,-5.425725579E-1,7.283154011E0,6.661019802E0
5.123234160E1,-2.380858511E-1,7.173084259E0,6.806982040E0
5.125158077E1,-1.381855011E-1,7.044469833E0,6.924230576E0
5.127081983E1,-9.272187948E-2,6.936194420E0,7.075576782E0
5.129005900E1,-7.956135273E-2,7.031907558E0,7.158727169E0
5.130929806E1,2.440679073E-1,7.467401028E0,6.804589272E0
5.132853712E1,7.692924738E-1,7.789236069E0,6.110072613E0
5.134777629E1,1.086939692E0,7.583453178E0,5.593223095E0
5.136701535E1,1.343569875E0,7.247859955E0,5.328217983E0
5.138625452E1,1.473978758E0,7.132406235E0,5.393422127E0
5.140549358E1,1.195813060E0,7.247261524E0,5.212764263E0
5.142473264E1,6.263213158E-1,7.499105930E0,5.016552448E0
5.144397181E1,2.123630047E-1,7.827520847E0,4.873581409E0
5.146321087E1,-1.621137410E-1,8.153543472E0,4.756931305E0
5.148245004E1,-5.581258535E-1,8.338987350E0,4.664209366E0
5.150168910E1,-3.134597540E-1,8.306085587E0,4.871188641E0
5.152092816E1,3.541377485E-1,8.154141426E0,5.215754986E0
5.154016733E1,1.231705427E0,7.750352383E0,5.772684574E0
5.155940639E1,1.925025821E0,7.314858913E0,6.535397053E0
5.157864556E1,2.100300074E0,6.971488953E0,6.821339130E0
5.159788462E1,1.724626899E0,6.917052269E0,6.781857491E0
5.161712379E1,1.105484009E0,6.962515831E0,6.591628075E0
5.163636285E1,7.304090858E-1,7.080362320E0,6.285944939E0
5.165560191E1,7.154539824E-1,7.187440872E0,5.911468506E0
5.167484108E1,8.458628058E-1,7.406384468E0,5.404190063E0
5.169408014E1,7.812566161E-1,7.737192154E0,4.890331268E0
5.171331931E1,7.088736892E-1,8.075776100E0,4.489533424E0
5.173255837E1,7.728816867E-1,8.390432358E0,4.415954113E0
5.175179744E1,8.578268886E-1,8.556135178E0,4.579862595E0
5.177103660E1,8.763712645E-1,8.661419868E0,4.981856823E0
5.179027566E1,6.969096065E-1,8.702695847E0,5.317450047E0
5.180951483E1,4.971089065E-1,8.820542336E0,5.889334679E0
5.182875389E1,2.979064286E-1,8.781061172E0,6.464210510E0
5.184799306E1,4.007977992E-2,8.733204842E0,7.115656376E0
5.186723212E1,-7.477571070E-2,8.788239479E0,7.588238716E0
5.188647119E1,-1.764706671E-1,8.817551613E0,7.949554920E0
5.190571035E1,-1.250249892E-1,8.767302513E0,8.195417404E0
5.192494941E1,5.383851007E-2,8.790034294E0,8.584251404E0
5.194418858E1,-4.229314029E-1,9.462417603E0,8.035696983E0
5.196342764E1,-1.143769264E0,9.826126099E0,6.530611038E0
5.198266681E1,-1.146162033E0,9.827322960E0,6.114858150E0
5.200190587E1,-3.930211067E-1,8.379665375E0,7.427321434E0
5.202114494E1,4.295116663E-1,6.956533432E0,8.882756233E0
5.204038410E1,1.962114573E-1,6.622136593E0,8.729017258E0
5.205962316E1,-5.994020700E-1,7.204190731E0,6.904489517E0
5.207886233E1,-1.357926846E0,7.515855789E0,5.833103180E0
5.209810139E1,-9.942178130E-1,7.374081135E0,5.839085579E0
5.211734046E1,-4.498506486E-1,7.010372162E0,6.369693756E0
5.213657962E1,-1.339980662E-1,6.650850773E0,6.467799664E0
5.215581868E1,1.010967568E-1,6.294320107E0,6.461817741E0
5.217505785E1,1.956132501E-1,5.978467464E0,6.559325218E0
5.219429691E1,1.142572835E-1,5.791228771E0,6.521637917E0
5.221353608E1,-1.016949583E-2,5.717649937E0,6.528218269E0
5.223277514E1,-1.680957973E-1,5.809773445E0,6.292525291E0
5.225201421E1,-3.804588020E-1,5.916254044E0,5.962316036E0
5.227125337E1,-5.264210105E-1,6.197410583E0,5.481358528E0
5.229049244E1,-5.072783828E-1,6.653841496E0,4.834698200E0
5.230973160E1,-4.432703853E-1,7.143173695E0,4.521836758E0
5.232897066E1,-3.523431420E-1,7.458428383E0,4.460819721E0
5.234820983E1,-9.152546525E-2,7.624729156E0,4.977669239E0
5.236744889E1,9.990034252E-2,7.770093441E0,5.476572990E0
5.238668796E1,-8.554340899E-2,7.895716667E0,6.049055576E0
5.240592712E1,-1.375873089E-1,7.989634991E0,6.754938126E0
5.242516618E1,-4.546362907E-2,8.130811691E0,7.324429989E0
5.244440535E1,1.070788130E-1,8.350951195E0,7.396812916E0
5.246364441E1,1.070788130E-1,8.614161491E0,7.103094101E0
5.248288348E1,2.871387303E-1,8.837292671E0,6.847062111E0
5.250212264E1,7.794619799E-1,9.097511292E0,6.902096748E0
5.252136171E1,1.275972724E0,9.340981483E0,7.442874908E0
5.254060087E1,1.783251047E0,9.619147301E0,7.932805061E0
5.255983994E1,1.843669891E0,9.659226418E0,7.301100254E0
5.257907910E1,1.013360381E0,9.321240425E0,6.116652966E0
5.259831816E1,5.353940725E-1,8.624929428E0,5.793023586E0
5.261755723E1,9.296116233E-1,7.726424217E0,6.579664230E0
5.263679639E1,1.058824062E0,6.890730858E0,7.388438225E0
5.265603546E1,6.364908218E-1,6.531209469E0,7.166503906E0
5.267527462E1,9.212367237E-2,6.497111797E0,6.172286034E0
5.269451369E1,-2.147558331E-1,6.294918060E0,5.523232937E0
5.271375275E1,-2.297109663E-1,5.978467464E0,5.501697540E0
5.273299191E1,-7.896314561E-2,5.803791523E0,5.529214859E0
5.275223098E1,1.830509305E-1,5.937191010E0,5.200799942E0
5.277147014E1,1.208375469E-1,6.238687038E0,4.795216560E0
5.279070921E1,-2.733799815E-1,6.427719593E0,4.452444553E0
5.280994827E1,-3.936193287E-1,6.628118515E0,4.281956196E0
5.282918744E1,-4.396811724E-1,6.711269379E0,4.451846600E0
5.284842650E1,-4.486542344E-1,6.732206345E0,4.929812908E0
5.286766566E1,-5.401797295E-1,6.829713821E0,5.185246468E0
5.288690473E1,-6.460621357E-1,7.125227451E0,5.327021599E0
5.290614389E1,-9.248259664E-1,7.646264553E0,5.331807137E0
5.292538296E1,-1.179063320E0,8.061419487E0,5.061418056E0
5.294462202E1,-1.116850019E0,8.371290207E0,5.127819061E0
5.296386119E1,-8.691928387E-1,8.523234367E0,5.430510998E0
5.298310025E1,-7.304090858E-1,8.486743927E0,6.143572330E0
5.300233941E1,-8.333004713E-1,8.667402267E0,6.769893646E0
5.302157848E1,-1.012163997E0,9.123832703E0,6.717251301E0
5.304081754E1,-1.131805062E0,9.396614075E0,6.829713821E0
5.306005671E1,-8.321040869E-1,9.126225471E0,7.395018578E0
5.307929577E1,-4.648058116E-1,8.770293236E0,8.484949112E0
5.309853483E1,-2.177468538E-1,8.695517540E0,9.133403778E0
5.311777400E1,-6.789634228E-1,9.416355133E0,8.411968231E0
5.313701306E1,-1.512862086E0,1.070249748E1,5.870790482E0
5.315625223E1,-1.625324726E0,1.156690502E1,3.660420418E0
5.317549129E1,-1.212562919E0,9.988240242E0,4.854438782E0
5.319473035E1,-1.328016520E-1,7.393223763E0,7.565506935E0
5.321396952E1,2.273181528E-1,5.997011662E0,9.058628082E0
5.323320858E1,-5.688936114E-1,6.317649841E0,7.388438225E0
5.325244775E1,-2.006381750E0,7.036693096E0,5.428118229E0
5.327168681E1,-2.688336134E0,7.084549427E0,4.911268711E0
5.329092587E1,-2.310270309E0,6.722635269E0,5.410171986E0
5.331016504E1,-1.600798368E0,6.311667919E0,5.869594097E0
5.332940410E1,-1.042672515E0,6.035895348E0,6.001797199E0
5.334864316E1,-6.861419082E-1,6.037091732E0,5.721837044E0
5.336788233E1,-4.630111754E-1,6.250052929E0,5.140381336E0
5.338712139E1,-4.169493318E-1,6.445665836E0,4.770092010E0
5.340636056E1,-2.111666054E-1,6.656234264E0,4.645665169E0
5.342559962E1,7.956135273E-2,6.979863644E0,4.668995380E0
5.344483868E1,1.136590727E-2,7.176074982E0,4.746761799E0
5.346407785E1,-3.990031779E-1,7.354938507E0,4.997410297E0
5.348331691E1,-4.630111754E-1,7.741379261E0,5.289932728E0
5.350255598E1,-3.379862010E-1,8.134998322E0,5.587240696E0
5.352179514E1,-3.571287692E-1,8.236095428E0,5.870192051E0
5.354103421E1,-3.918247223E-1,8.160123825E0,6.223133564E0
5.356027337E1,-4.217349887E-1,8.286943436E0,6.457630157E0
5.357951244E1,-5.210371017E-1,8.457431793E0,6.799803734E0
5.359875150E1,-6.771687865E-1,8.609375954E0,6.854838848E0
5.361799066E1,-1.010369420E0,8.742177963E0,6.485147476E0
5.363722973E1,-1.027119160E0,8.885149002E0,6.232704639E0
5.365646879E1,-1.091127157E0,8.875576973E0,6.225526333E0
5.367570796E1,-1.059422255E0,8.896514893E0,6.780661106E0
5.369494702E1,-9.212366939E-1,9.328418732E0,7.316055298E0
5.371418608E1,-6.484549642E-1,9.876375198E0,6.208776474E0
5.373342525E1,-5.132604837E-1,9.830313683E0,4.762315273E0
5.375266431E1,-4.564309120E-1,8.904291153E0,4.650450706E0
5.377190337E1,9.870393574E-2,7.594220638E0,5.895915031E0
5.379114254E1,3.840480447E-1,7.068397999E0,7.166503906E0
5.381038160E1,1.351944804E-1,6.956533432E0,7.127022266E0
5.382962066E1,-1.956132501E-1,6.934998035E0,6.413362980E0
5.384885983E1,-1.830509305E-1,6.594619274E0,6.037091732E0
5.386809889E1,1.447657645E-1,6.416353703E0,5.786443233E0
5.388733796E1,4.037888348E-1,6.533003807E0,5.143372059E0
5.390657712E1,3.272185028E-1,6.930212498E0,4.366302967E0
5.392581618E1,3.290131316E-2,7.127022266E0,4.057629108E0
5.394505525E1,-2.015953064E-1,7.236494064E0,4.097110748E0
5.396429441E1,-4.019941986E-1,7.234101295E0,4.288536549E0
5.398353348E1,-3.858426511E-1,7.219145775E0,4.478765965E0
5.400277254E1,-4.031906128E-1,7.308876991E0,4.669593334E0
5.402201171E1,-7.334001660E-1,7.484749317E0,4.558327198E0
5.404125077E1,-1.122832060E0,7.775477409E0,4.454239368E0
5.406048983E1,-1.279561877E0,8.086544037E0,4.754538536E0
5.407972900E1,-1.182054400E0,8.224729538E0,5.201996326E0
5.409896806E1,-8.859425783E-1,8.123034477E0,5.852245808E0
5.411820712E1,-7.292127013E-1,7.946564198E0,6.260222435E0
5.413744629E1,-9.978070259E-1,7.951947689E0,6.504290104E0
5.415668535E1,-1.392622828E0,8.475378036E0,6.192026615E0
5.417592441E1,-1.542174220E0,9.173483849E0,5.703292847E0
5.419516358E1,-1.347757339E0,9.294919968E0,6.053243160E0
5.421440264E1,-8.111668825E-1,9.012566566E0,7.225726128E0
5.423364171E1,-4.133601189E-1,8.848059654E0,8.215756416E0
5.425288087E1,-3.110669553E-1,9.002995491E0,8.305487633E0
5.427211994E1,-1.073180914E0,9.817750931E0,7.674380302E0
5.429135900E1,-1.323829174E0,1.062293625E1,5.985047817E0
5.431059806E1,-1.415354609E0,1.049252701E1,5.426921844E0
5.432983723E1,-1.066600680E0,9.348757744E0,6.125027657E0
5.434907629E1,-7.842476368E-1,7.800601959E0,7.054041386E0
5.436831535E1,-7.549355626E-1,6.965506554E0,7.431509018E0
5.438755452E1,-1.539183140E0,7.013363361E0,6.421139717E0
5.440679358E1,-2.286342144E0,7.189833641E0,5.347958565E0
5.442603264E1,-2.407777786E0,7.141977310E0,5.240880013E0
5.444527181E1,-1.779661894E0,6.953542709E0,5.480162144E0
5.446451087E1,-1.086341500E0,6.614958286E0,5.586044312E0
5.448374994E1,-3.541377485E-1,6.311667919E0,5.437091351E0
5.450298910E1,4.085744619E-1,6.117849350E0,5.684748173E0
5.452222816E1,8.955138922E-1,6.026323795E0,5.819344521E0
5.454146723E1,8.596215248E-1,6.116652966E0,5.423332691E0
5.456070639E1,2.787638307E-1,6.345765591E0,4.625924587E0
5.457994546E1,-4.181457460E-1,6.561717987E0,4.168895245E0
5.459918452E1,-6.681957245E-1,6.750751019E0,4.233501434E0
5.461842358E1,-6.245267391E-1,6.984649181E0,4.544568539E0
5.463766275E1,-7.537391186E-1,7.229315281E0,4.926223755E0
5.465690181E1,-7.651050687E-1,7.620542049E0,5.099104881E0
5.467614087E1,-5.736792088E-1,7.834699631E0,5.534598827E0
5.469538004E1,-2.039881349E-1,7.912466049E0,6.278766632E0
5.471461910E1,1.244267747E-1,7.982456207E0,7.051648140E0
5.473385816E1,1.256231815E-1,8.168498039E0,7.287341595E0
5.475309733E1,-1.633101404E-1,8.498109818E0,7.000202656E0
5.477233639E1,-2.685943544E-1,8.772686005E0,6.747161865E0
5.479157546E1,-9.990034252E-2,8.917451859E0,6.574878216E0
5.481081452E1,3.589233849E-3,9.039485931E0,6.275775433E0
5.483005368E1,-3.110669553E-1,9.137591362E0,5.840281963E0
5.484929275E1,-5.934200287E-1,9.368498802E0,5.766104221E0
5.486853181E1,-9.355936646E-1,9.900901794E0,6.184848309E0
5.488777098E1,-6.071787477E-1,1.006002426E1,5.902495384E0
5.490701004E1,-4.588237405E-1,9.729216576E0,5.481956482E0
5.492624910E1,-2.303091735E-1,9.023334503E0,5.106283665E0
5.494548827E1,5.270192027E-1,8.193622589E0,5.548357487E0
5.496472733E1,1.018146038E0,7.760521889E0,6.372684956E0
5.498396639E1,6.891329288E-1,7.619345665E0,6.466004848E0
5.500320556E1,1.369891018E-1,7.511070251E0,6.310471535E0
5.502244462E1,-3.708875179E-2,7.342974663E0,5.941977024E0
5.504168368E1,1.447657645E-1,7.049255371E0,6.166902065E0
5.506092285E1,4.863412082E-1,6.803991318E0,6.451648235E0
5.508016191E1,6.011967063E-1,6.879364967E0,6.243472576E0
5.509940098E1,3.972085714E-1,7.124629498E0,5.554339409E0
5.511864004E1,7.118647546E-2,7.173682213E0,5.043471813E0
5.513787921E1,-1.872383654E-1,7.079763889E0,4.879563808E0
5.515711827E1,-2.997010350E-1,6.975078106E0,4.854438782E0
5.517635733E1,-5.641079545E-1,6.990033150E0,4.832903385E0
5.519559650E1,-8.243274093E-1,7.091728210E0,4.728815556E0
5.521483556E1,-9.589236975E-1,7.254439831E0,4.801198483E0
5.523407462E1,-8.590233326E-1,7.479365349E0,4.838885784E0
5.525331379E1,-6.879364848E-1,7.709076405E0,4.896313190E0
5.527255285E1,-6.556333899E-1,7.927421570E0,5.005186558E0
5.529179191E1,-5.389832854E-1,8.104490280E0,5.030909538E0
5.531103108E1,-4.869394004E-1,8.249256134E0,5.167300701E0
5.533027014E1,-5.300102234E-1,8.366504669E0,5.662016392E0
5.534950921E1,-6.317051649E-1,8.417949677E0,6.233901024E0
5.536874837E1,-9.577272534E-1,8.687142372E0,6.343971252E0
5.538798744E1,-1.246062398E0,9.004191399E0,6.180062771E0
5.540722650E1,-1.309472203E0,9.160323143E0,6.161518097E0
5.542646566E1,-9.050851464E-1,9.192625999E0,6.476174355E0
5.544570473E1,-5.437689424E-1,9.232108116E0,6.955935478E0
5.546494379E1,-9.104689956E-1,1.000498962E1,6.905686378E0
5.548418285E1,-1.035493970E0,1.096690464E1,5.112265587E0
5.550342202E1,-1.058824062E0,1.073719311E1,5.066203594E0
5.552266108E1,-5.712863803E-1,9.363713264E0,6.556334019E0
5.554190014E1,-1.716850251E-1,8.069794655E0,7.595417500E0
5.556113931E1,-6.885347366E-1,7.507481098E0,7.663014412E0
5.558037837E1,-1.722234130E0,7.611568928E0,7.079165936E0
5.559961744E1,-2.072782516E0,7.528418064E0,6.425925255E0
5.561885660E1,-1.959123492E0,7.310671329E0,6.305685997E0
5.563809566E1,-1.329811215E0,7.045068264E0,6.247660160E0
5.565733473E1,-6.933203340E-1,6.895516872E0,5.991627693E0
5.567657389E1,-4.025924206E-1,6.790232658E0,5.569892883E0
