"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.913415811E1,-2.225838602E-1,1.790597439E-1,-3.596466407E-2
4.915339718E1,-2.474765927E-1,2.641226649E-1,-3.474293277E-2
4.917263624E1,-2.289979309E-1,3.491855860E-1,4.810560029E-3
4.919187530E1,-1.552360058E-1,3.775908053E-1,6.085740402E-2
4.921111436E1,-8.086322248E-2,3.175733387E-1,1.205694377E-1
4.923035343E1,5.574141163E-3,2.392299175E-1,1.645517051E-1
4.924959249E1,4.161516204E-2,1.863901168E-1,2.222784162E-1
4.926883155E1,3.672824427E-2,2.027307451E-1,2.676351368E-1
4.928807061E1,3.962985426E-2,2.961930633E-1,2.616792023E-1
4.930730968E1,1.488982886E-2,4.573086500E-1,2.325104028E-1
4.932654874E1,-3.794997558E-2,6.662244201E-1,2.193768173E-1
4.934578790E1,-7.994692773E-2,7.917571068E-1,2.241110206E-1
4.936502697E1,-9.460768104E-2,7.867174745E-1,2.425896823E-1
4.938426603E1,-9.476039559E-2,6.924915910E-1,2.583194375E-1
4.940350509E1,-1.733328775E-2,6.776781082E-1,2.816850245E-1
4.942274415E1,1.315650046E-1,7.551051974E-1,3.139081299E-1
4.944198322E1,3.772853613E-1,9.847903848E-1,3.771326542E-1
4.946122228E1,5.759691000E-1,1.083139658E0,4.479929507E-1
4.948046134E1,4.128682315E-1,6.743183732E-1,4.470766485E-1
4.949970040E1,8.498656005E-2,3.449095190E-1,4.369973838E-1
4.951893957E1,-8.009964228E-2,5.431351662E-1,4.829649627E-1
4.953817863E1,-1.227074638E-1,8.907172084E-1,4.748710096E-1
4.955741770E1,-8.391755074E-2,1.122387648E0,4.545597434E-1
4.957665676E1,-2.817613818E-2,1.124220252E0,4.945713878E-1
4.959589582E1,-4.451677203E-2,8.757510185E-1,5.503128171E-1
4.961513488E1,-9.124792367E-2,5.495492220E-1,6.110938787E-1
4.963437395E1,-1.376736462E-1,2.949713171E-1,6.834813356E-1
4.965361311E1,-1.308014244E-1,1.883754283E-1,7.450259328E-1
4.967285218E1,-6.681333482E-2,2.370918989E-1,7.786235213E-1
4.969209124E1,-1.756236190E-3,3.502545953E-1,7.609084249E-1
4.971133030E1,3.336848691E-2,4.227947891E-1,7.083740830E-1
4.973056936E1,-2.061668551E-3,4.397462904E-1,6.398044825E-1
4.974980843E1,-1.251509190E-1,4.247801006E-1,5.756636858E-1
4.976904759E1,-2.612210512E-1,4.316523373E-1,5.205331445E-1
4.978828665E1,-3.161988854E-1,4.498255551E-1,4.864774346E-1
4.980752572E1,-2.699258626E-1,3.942368627E-1,4.443277717E-1
4.982676478E1,-1.891390085E-1,2.215148360E-1,3.649153411E-1
4.984600384E1,-1.427132785E-1,8.605557680E-2,3.026071489E-1
4.986524301E1,-1.532506943E-1,3.672824427E-2,2.514472008E-1
4.988448207E1,-1.437823027E-1,1.101847365E-1,1.526398361E-1
4.990372113E1,-6.940951198E-2,2.554178238E-1,3.214675933E-2
4.992296020E1,4.879282415E-2,3.621664643E-1,-4.772381112E-2
4.994219926E1,1.769217104E-1,3.058141768E-1,-8.147408813E-2
4.996143843E1,3.132972717E-1,1.164461002E-1,-1.170569658E-1
4.998067749E1,4.116465151E-1,-7.735075057E-2,-1.677587330E-1
4.999991655E1,4.496728480E-1,-1.156825200E-1,-2.045633495E-1
5.001915561E1,4.004982114E-1,1.382081583E-2,-2.259436101E-1
5.003839468E1,3.163515925E-1,2.012035847E-1,-2.121991515E-1
5.005763384E1,2.668715417E-1,2.847393453E-1,-1.685223281E-1
5.007687290E1,3.555996716E-1,2.202931046E-1,-8.513928205E-2
5.009611197E1,5.316814184E-1,-5.574141163E-3,-3.894262947E-3
5.011535103E1,5.202277303E-1,-3.713294268E-1,2.924515121E-2
5.013459020E1,3.151298761E-1,-4.825068116E-1,1.595884189E-2
5.015382926E1,3.588830587E-3,-1.111010313E-1,6.131555140E-2
5.017306832E1,-2.459494323E-1,3.678169549E-1,1.187368408E-1
5.019230738E1,-2.543488145E-1,6.222421527E-1,1.790597439E-1
5.021154655E1,-7.597630471E-2,5.671116114E-1,2.496146262E-1
5.023078561E1,9.735657275E-2,2.746600807E-1,3.427715003E-1
5.025002468E1,1.576794684E-1,4.505127668E-3,4.507418573E-1
5.026926384E1,1.417969912E-1,-7.964149863E-2,5.303069949E-1
5.028850290E1,6.421715766E-2,4.146244749E-2,5.524508357E-1
5.030774197E1,-4.711294547E-2,3.646099269E-1,5.434405804E-1
5.032698103E1,-1.877645552E-1,7.657953501E-1,5.408443809E-1
5.034622020E1,-3.278053105E-1,1.078252673E0,5.500074029E-1
5.036545926E1,-4.353175163E-1,1.255098104E0,5.765799880E-1
5.038469832E1,-4.736492932E-1,1.389641047E0,6.462185979E-1
5.040393738E1,-4.398989975E-1,1.523878574E0,7.468585372E-1
5.042317655E1,-3.042870164E-1,1.688659310E0,9.093486071E-1
5.044241561E1,-1.427132785E-1,1.786092281E0,1.104061723E0
5.046165468E1,2.038761228E-2,1.767155409E0,1.288084745E0
5.048089384E1,1.483637840E-1,1.627725601E0,1.445993304E0
5.050013290E1,2.800051570E-1,1.529070854E0,1.578703642E0
5.051937197E1,3.885863721E-1,1.575038433E0,1.680259943E0
5.053861113E1,4.482983947E-1,1.748524070E0,1.745316982E0
5.055785020E1,4.183660150E-1,1.991342783E0,1.819842577E0
5.057708926E1,3.181841969E-1,2.191095591E0,1.905516267E0
5.059632842E1,3.042870164E-1,2.348698616E0,1.981263518E0
5.061556749E1,3.717875779E-1,2.421086311E0,2.022344112E0
5.063480655E1,4.460076392E-1,2.434372425E0,2.035019636E0
5.065404572E1,5.070941448E-1,2.532263517E0,2.100840330E0
5.067328478E1,5.768854022E-1,2.697655201E0,2.209879637E0
5.069252384E1,6.292670965E-1,2.772944212E0,2.277227640E0
5.071176301E1,5.510764122E-1,2.666043043E0,2.305327415E0
5.073100207E1,3.282634616E-1,2.499124289E0,2.292804480E0
5.075024113E1,1.408806890E-1,2.536081553E0,2.257985353E0
5.076948030E1,4.711294547E-2,2.743622780E0,2.224693060E0
5.078871936E1,-1.687514037E-2,2.892673731E0,2.164522886E0
5.080795842E1,-7.017309219E-2,2.875416994E0,2.101756573E0
5.082719759E1,-5.413788930E-2,2.762559652E0,2.028452873E0
5.084643665E1,3.657552972E-2,2.608621597E0,1.947513223E0
5.086567572E1,1.175151095E-1,2.445215464E0,1.865504622E0
5.088491488E1,1.700494885E-1,2.372522354E0,1.790062904E0
5.090415395E1,2.163224965E-1,2.409327030E0,1.731878042E0
5.092339301E1,2.551124096E-1,2.444298983E0,1.660406828E0
5.094263218E1,2.622900605E-1,2.421697140E0,1.573969483E0
5.096187124E1,2.013563067E-1,2.387641430E0,1.483408809E0
5.098111040E1,6.650790572E-2,2.332663536E0,1.383226991E0
5.100034947E1,-6.757691503E-2,2.334801435E0,1.324125767E0
5.101958853E1,-1.601229310E-1,2.343353748E0,1.323667645E0
5.103882770E1,-1.517235339E-1,2.278601885E0,1.318627954E0
5.105806676E1,-3.565923125E-2,2.248211384E0,1.307479739E0
5.107730582E1,1.381317973E-1,2.248058796E0,1.302898169E0
5.109654499E1,2.855029404E-1,2.254167318E0,1.294956923E0
5.111578405E1,3.403280377E-1,2.228358269E0,1.287932038E0
5.113502322E1,3.658316433E-1,2.209116220E0,1.251280189E0
5.115426228E1,3.511708975E-1,2.204381943E0,1.173853040E0
5.117350134E1,2.841284871E-1,2.199189663E0,1.096578598E0
5.119274051E1,1.770744324E-1,2.100076675E0,1.049236655E0
5.121197957E1,1.052978188E-1,1.888259411E0,9.860121012E-1
5.123121863E1,6.330086291E-2,1.721187830E0,8.904117942E-1
5.125045780E1,2.038761228E-2,1.677969217E0,8.084031940E-1
5.126969686E1,-8.323032409E-3,1.681939840E0,7.577013969E-1
5.128893603E1,1.886045001E-2,1.648800373E0,7.202859521E-1
5.130817509E1,9.628756344E-2,1.502650976E0,6.825650334E-1
5.132741415E1,1.135444939E-1,1.276020169E0,5.590176582E-1
5.134665332E1,1.611155830E-2,1.175074816E0,4.308887422E-1
5.136589238E1,-1.437823027E-1,1.349323988E0,3.694968224E-1
5.138513155E1,-2.670242786E-1,1.580994368E0,3.311650753E-1
5.140437061E1,-2.807687223E-1,1.704389095E0,2.955822051E-1
5.142360968E1,-2.529743910E-1,1.615508318E0,2.893208265E-1
5.144284884E1,-2.105192691E-1,1.394986033E0,3.255145550E-1
5.146208790E1,-1.906661689E-1,1.115515471E0,3.670533597E-1
5.148132707E1,-2.233474404E-1,7.853430510E-1,4.585303664E-1
5.150056613E1,-3.333030939E-1,4.541015923E-1,5.756636858E-1
5.151980520E1,-4.362338185E-1,9.796743840E-2,6.443859935E-1
5.153904436E1,-5.614610910E-1,-2.117410004E-1,6.320159435E-1
5.155828343E1,-6.303361058E-1,-2.091448307E-1,5.713876486E-1
5.157752259E1,-6.376664639E-1,1.292742640E-1,5.112174749E-1
5.159676165E1,-5.927678943E-1,4.114937782E-1,4.631118476E-1
5.161600082E1,-4.715112448E-1,4.142426848E-1,4.327213466E-1
5.163523988E1,-2.798524201E-1,1.779907197E-1,4.307360351E-1
5.165447895E1,-9.262236953E-2,-8.575014025E-2,4.316523373E-1
5.167371811E1,2.542724647E-2,-2.288452238E-1,4.121046662E-1
5.169295718E1,3.688096255E-2,-2.354120165E-1,3.800342381E-1
5.171219634E1,-5.306887627E-2,-2.082285285E-1,3.479638398E-1
5.173143540E1,-1.870009750E-1,-2.479347438E-1,2.833648920E-1
5.175067447E1,-3.125337064E-1,-2.612210512E-1,1.955530941E-1
5.176991363E1,-4.142426848E-1,-1.938732117E-1,9.231694043E-2
5.178915270E1,-4.924333692E-1,-3.565923125E-2,1.412624773E-2
5.180839186E1,-5.371792316E-1,1.178205460E-1,-4.161516204E-2
5.182763092E1,-5.072468519E-1,2.554178238E-1,-7.444914430E-2
5.184687009E1,-3.953058720E-1,3.317759335E-1,-6.803506613E-2
5.186610915E1,-2.094502598E-1,3.087157905E-1,-4.543306679E-2
5.188534822E1,1.305723470E-2,1.923460513E-1,-4.069886729E-2
5.190458738E1,2.227365673E-1,9.964732081E-2,-2.328922041E-2
5.192382645E1,4.085921645E-1,1.957058012E-1,-4.199695308E-3
5.194306561E1,6.231584549E-1,4.405098557E-1,9.850194678E-3
5.196230468E1,6.471349001E-1,4.333322048E-1,2.206749097E-2
5.198154384E1,4.014145136E-1,-3.642281145E-2,3.978256881E-2
5.200078290E1,1.425605714E-1,-3.792706728E-1,3.642281145E-2
5.202002197E1,1.277471036E-1,-2.357174456E-1,4.802924395E-2
5.203926113E1,3.870591819E-1,1.665370166E-1,2.664897591E-2
5.205850020E1,5.107592940E-1,3.336085379E-1,-1.908952487E-3
5.207773936E1,3.664425015E-1,2.189186662E-1,1.000291109E-2
5.209697842E1,1.269835234E-1,1.059086844E-1,5.948295817E-2
5.211621749E1,-4.176788032E-2,6.268999726E-2,5.429060757E-2
5.213545665E1,-1.298851222E-1,1.092684343E-1,4.955640435E-2
5.215469572E1,-1.995237023E-1,1.821140647E-1,4.451677203E-2
5.217393488E1,-2.262490392E-1,2.523635030E-1,4.222602770E-2
5.219317395E1,-2.005927265E-1,3.484219909E-1,5.627591908E-2
5.221241311E1,-1.337030232E-1,4.302778840E-1,7.429642975E-2
5.223165218E1,-9.544761851E-3,4.475347996E-1,9.140064567E-2
5.225089124E1,1.251509190E-1,3.585012555E-1,1.155297980E-1
5.227013040E1,2.523635030E-1,2.418260872E-1,1.530979872E-1
5.228936947E1,2.987892330E-1,1.114064679E-1,1.906661689E-1
5.230860863E1,2.360228747E-1,-1.718057133E-2,1.979965419E-1
5.232784770E1,1.152243689E-1,-4.466948658E-2,2.067013681E-1
5.234708686E1,-2.405280061E-2,2.191477455E-2,1.990655661E-1
5.236632593E1,-1.013271958E-1,1.582903415E-1,1.723402292E-1
5.238556499E1,-1.332448870E-1,1.935677826E-1,1.384372264E-1
5.240480415E1,-8.208495378E-2,1.332448870E-1,1.332448870E-1
5.242404322E1,6.772962958E-2,9.086613543E-3,1.289688200E-1
5.244328238E1,2.473238707E-1,-1.431714296E-1,1.023962051E-1
5.246252145E1,3.554469347E-1,-3.024544120E-1,6.925679743E-2
5.248176051E1,3.574322462E-1,-3.850739002E-1,5.108356848E-2
5.250099968E1,2.778671086E-1,-3.708712757E-1,1.580612548E-2
5.252023874E1,2.143371850E-1,-3.174206018E-1,-7.170025259E-2
5.253947790E1,2.519053519E-1,-2.155589163E-1,-2.051742077E-1
5.255871697E1,3.279580176E-1,-1.303432733E-1,-4.308887422E-1
5.257795613E1,2.175442129E-1,-9.048434347E-2,-6.256018877E-1
5.259719520E1,-5.276344717E-2,-9.544761851E-3,-6.653081179E-1
5.261643426E1,-2.509890795E-1,1.626427472E-2,-6.504946351E-1
5.263567342E1,-1.954003721E-1,5.115992390E-3,-6.604211926E-1
5.265491249E1,-4.657844082E-3,-5.879573524E-3,-6.413316727E-1
5.267415165E1,1.228601784E-1,-1.004109010E-1,-5.778017044E-1
5.269339072E1,1.149189398E-1,-3.505600393E-1,-4.968621433E-1
5.271262978E1,7.108938694E-2,-5.695550442E-1,-3.953058720E-1
5.273186895E1,7.811433077E-2,-6.414843798E-1,-2.949713171E-1
5.275110801E1,9.521854669E-2,-6.689732671E-1,-2.448804229E-1
5.277034718E1,6.162098423E-2,-6.943241954E-1,-2.769508064E-1
5.278958624E1,-3.688096255E-2,-6.399571896E-1,-2.994000912E-1
5.280882530E1,-1.760054082E-1,-5.498546362E-1,-3.010799885E-1
5.282806447E1,-3.107011020E-1,-4.907535017E-1,-3.177260458E-1
5.284730353E1,-3.760636151E-1,-4.519635737E-1,-3.397171795E-1
5.286654270E1,-3.459785283E-1,-4.038579762E-1,-3.461312652E-1
5.288578176E1,-2.919169962E-1,-3.815613985E-1,-3.424660563E-1
5.290502092E1,-2.132681608E-1,-3.184896111E-1,-3.233765364E-1
5.292425999E1,-1.726456583E-1,-2.630536556E-1,-2.853502035E-1
5.294349905E1,-1.813504845E-1,-2.986365259E-1,-2.471711636E-1
5.296273822E1,-1.839466542E-1,-3.589594066E-1,-2.493091822E-1
5.298197728E1,-1.618028134E-1,-3.042870164E-1,-2.598465979E-1
5.300121645E1,-7.063124329E-2,-9.338594973E-2,-2.410625070E-1
5.302045551E1,3.474293277E-2,7.673988491E-2,-2.106719911E-1
5.303969457E1,7.551816106E-2,7.796161622E-2,-1.899025887E-1
5.305893374E1,1.271362305E-1,4.176788032E-2,-1.695913374E-1
5.307817280E1,2.749654949E-1,6.879864633E-2,-1.651625633E-1
5.309741186E1,5.936841965E-1,1.947895139E-1,-1.550832987E-1
5.311665103E1,9.679915905E-1,3.606393039E-1,-1.398116797E-1
5.313589009E1,1.135063171E0,5.170207024E-1,-9.506583214E-2
5.315512926E1,7.673225403E-1,3.352120519E-2,-1.541669965E-1
5.317436832E1,1.037706509E-1,-5.081631541E-1,-2.447277009E-1
5.319360738E1,-2.822958827E-1,-3.137554228E-1,-1.954003721E-1
5.321284655E1,-1.388953775E-1,4.592939615E-1,-1.049923822E-1
5.323208561E1,1.769217104E-1,9.942587614E-1,-6.207913160E-2
5.325132478E1,2.228892893E-1,8.403208852E-1,-3.550651670E-2
5.327056384E1,6.604975462E-2,4.263072610E-1,7.826705277E-2
5.328980290E1,-5.444332212E-2,8.376483619E-2,2.212094069E-1
5.330904207E1,-6.589704007E-2,-9.140064567E-2,3.220020831E-1
5.332828113E1,-2.359465137E-2,-1.202640012E-1,3.843103051E-1
5.334752020E1,3.627009690E-2,-8.315397054E-2,4.209621847E-1
5.336675936E1,5.597048625E-2,-7.078395784E-2,4.267654121E-1
5.338599843E1,2.145662531E-2,-1.100320220E-1,4.035525322E-1
5.340523759E1,-3.459021822E-2,-9.964732081E-2,3.867537677E-1
5.342447665E1,-8.941533417E-2,-1.809686981E-2,3.314704895E-1
5.344371572E1,-1.370627880E-1,5.856665969E-2,2.322049737E-1
5.346295488E1,-1.651625633E-1,1.320231557E-1,1.753945500E-1
5.348219395E1,-1.509599537E-1,1.479056329E-1,1.552360058E-1
5.350143301E1,-9.842558950E-2,7.200568914E-2,9.231694043E-2
5.352067218E1,-4.543306679E-2,1.259908639E-2,1.107192412E-2
5.353991124E1,1.061377581E-2,4.207331315E-2,-4.787652567E-2
5.355915040E1,7.704532146E-2,6.436987966E-2,-8.849903196E-2
5.357838947E1,1.532506943E-1,6.803506613E-2,-1.375209391E-1
5.359762853E1,2.682459950E-1,9.506583214E-2,-1.756999791E-1
5.361686770E1,3.342193961E-1,1.051450968E-1,-1.844048053E-1
5.363610676E1,3.418551981E-1,5.856665969E-2,-1.676060259E-1
5.365534582E1,3.019962609E-1,6.032289471E-3,-1.524871141E-1
5.367458499E1,2.922224402E-1,-1.427896414E-2,-9.873101860E-2
5.369382405E1,4.475347996E-1,-6.589704007E-2,-3.214675933E-2
5.371306311E1,6.407207847E-1,-2.108247131E-1,-4.237874225E-2
5.373230228E1,4.973202944E-1,-5.038870573E-1,-1.378263682E-1
5.375154134E1,8.529199660E-2,-5.623773932E-1,-1.772271395E-1
5.377078040E1,-3.114646673E-1,-2.651916742E-1,-1.037706509E-1
5.379001957E1,-3.913352489E-1,8.987347782E-2,-3.581194952E-2
5.380925863E1,-2.366337478E-1,1.926514804E-1,-2.038761228E-2
5.382849770E1,-8.575014025E-2,-9.598212689E-2,-4.657844082E-3
5.384773686E1,-1.641699113E-2,-4.702895284E-1,2.451094985E-2
5.386697593E1,2.237292193E-2,-5.703186393E-1,7.353284955E-2
5.388621499E1,2.222020552E-2,-4.153116941E-1,8.788817376E-2
5.390545415E1,-6.879864633E-2,-2.554178238E-1,4.726566374E-2
5.392469322E1,-2.207512558E-1,-1.673005968E-1,-1.992946304E-2
5.394393228E1,-3.485747278E-1,-1.178205460E-1,-7.368556410E-2
5.396317145E1,-4.020253718E-1,-1.078939885E-1,-1.133917719E-1
5.398241051E1,-3.870591819E-1,-1.392008066E-1,-1.326340139E-1
5.400164957E1,-3.360520005E-1,-1.662315726E-1,-1.614973694E-1
5.402088874E1,-2.749654949E-1,-1.410334110E-1,-1.761581302E-1
5.404012780E1,-2.690095901E-1,-1.217911690E-1,-1.495855153E-1
5.405936686E1,-2.789361179E-1,-1.569158882E-1,-1.075885594E-1
5.407860603E1,-2.690095901E-1,-2.268599123E-1,-7.032580674E-2
5.409784509E1,-2.245691717E-1,-2.053269297E-1,-4.650207981E-2
5.411708415E1,-1.439350098E-1,-7.322741300E-2,-2.756527252E-2
5.413632332E1,-2.664897591E-2,1.346193254E-1,1.458439697E-2
5.415556238E1,1.066722646E-1,2.761872411E-1,1.022434905E-1
5.417480145E1,1.538615674E-1,2.312886715E-1,1.677587330E-1
5.419404061E1,1.014799103E-1,6.299543381E-2,1.934150606E-1
5.421327968E1,1.074358448E-1,6.101011857E-2,2.089921087E-1
5.423251874E1,2.435059696E-1,1.870009750E-1,2.065486610E-1
5.425175790E1,4.537961781E-1,3.656789362E-1,1.983019859E-1
5.427099697E1,6.231584549E-1,5.927678943E-1,2.125045806E-1
5.429023603E1,6.520217657E-1,6.414843798E-1,2.508363426E-1
5.430947509E1,4.037052691E-1,2.659552395E-1,1.990655661E-1
5.432871426E1,1.306487024E-1,9.644027799E-2,1.743255407E-1
5.434795332E1,-2.435823344E-2,3.137554228E-1,2.086866796E-1
5.436719238E1,2.328922041E-2,7.885500789E-1,2.659552395E-1
5.438643155E1,1.398116797E-1,1.077489138E0,3.146717250E-1
5.440567061E1,1.468366235E-1,8.951459527E-1,3.867537677E-1
5.442490968E1,8.361211419E-2,4.675406218E-1,4.799106419E-1
5.444414884E1,4.696023092E-2,1.161406636E-1,5.564214587E-1
5.446338790E1,3.436114406E-3,-8.865175396E-2,5.825359225E-1
5.448262697E1,-7.948877662E-2,-1.440877318E-1,6.019308567E-1
5.450186613E1,-1.926514804E-1,-8.712458611E-2,5.857429504E-1
5.452110520E1,-2.164752036E-1,9.995274991E-2,5.219075680E-1
5.454034426E1,-1.955530941E-1,2.972620726E-1,4.243219495E-1
5.455958343E1,-2.201403975E-1,4.733438492E-1,3.462839723E-1
5.457882249E1,-3.230711222E-1,5.533671379E-1,3.299433291E-1
5.459806155E1,-3.997346461E-1,4.910589159E-1,3.485747278E-1
5.461730061E1,-4.020253718E-1,2.968039215E-1,3.380373120E-1
5.463653978E1,-3.569740951E-1,1.164461002E-1,3.139081299E-1
5.465577884E1,-3.265835941E-1,2.970330045E-2,3.142135739E-1
5.467501790E1,-3.502545953E-1,-2.420551702E-2,3.026071489E-1
5.469425707E1,-3.304014802E-1,-3.168861195E-2,2.737437785E-1
5.471349613E1,-2.019671649E-1,-2.252563834E-2,2.065486610E-1
5.473273520E1,1.977674663E-2,1.779143699E-2,1.208748668E-1
5.475197436E1,2.060905099E-1,1.382081583E-2,5.688678101E-2
5.477121343E1,3.016908467E-1,-1.626427472E-2,2.848157100E-2
5.479045249E1,3.523926139E-1,-1.091920771E-2,4.810560029E-3
5.480969155E1,3.826304376E-1,5.871937796E-2,-5.016727000E-2
5.482893072E1,3.560578227E-1,2.048687786E-1,-8.758273721E-2
5.484816978E1,2.619846463E-1,3.177260458E-1,-8.284853399E-2
5.486740884E1,2.451858521E-1,3.142135739E-1,-5.749764666E-2
5.488664801E1,3.278053105E-1,5.444332212E-2,-6.452259421E-2
5.490588707E1,2.942077518E-1,-3.171151876E-1,-1.243873388E-1
5.492512613E1,1.022434905E-1,-3.777435124E-1,-8.513928205E-2
5.494436530E1,-1.986074150E-1,-1.703549176E-1,2.519817324E-3
5.496360436E1,-3.442986608E-1,1.362992078E-1,1.992946304E-2
5.498284343E1,-3.103956580E-1,2.873355150E-1,-2.390008420E-2
5.500208259E1,-2.390772104E-1,1.740200967E-1,-4.375318810E-2
5.502132165E1,-1.920406222E-1,-2.573267929E-2,-1.458439697E-2
5.504056072E1,-2.096029818E-1,-1.529452652E-1,1.947131567E-2
5.505979988E1,-1.643989831E-1,-1.078939885E-1,5.016727000E-2
5.507903895E1,-8.223766834E-2,-1.122464053E-2,4.390590638E-2
5.509827801E1,-3.291033953E-2,3.581194952E-2,4.046979360E-3
5.511751707E1,-7.521272451E-2,1.062141135E-1,-3.199404106E-2
5.513675624E1,-1.343138963E-1,2.432005405E-1,-4.192059487E-2
5.515599530E1,-1.589011997E-1,3.394117355E-1,-4.436405376E-2
5.517523436E1,-1.367573589E-1,3.785070777E-1,-5.291616172E-2
5.519447353E1,-1.036179364E-1,3.852266073E-1,-3.733910993E-2
5.521371259E1,-6.604975462E-2,3.620137274E-1,1.450803829E-3
5.523295165E1,-1.840230078E-2,3.016908467E-1,4.207331315E-2
5.525219082E1,2.496909723E-2,2.528216541E-1,5.490147322E-2
5.527142988E1,3.688096255E-2,2.697731555E-1,5.871937796E-2
5.529066895E1,2.054032870E-2,3.342193961E-1,6.879864633E-2
5.530990811E1,-2.374736778E-2,3.960694373E-1,7.735075057E-2
5.532914718E1,-6.971494108E-2,4.870882928E-1,8.727730811E-2
5.534838624E1,-2.771798894E-2,6.947823167E-1,1.195004210E-1
5.536762540E1,7.551816106E-2,8.361974955E-1,1.679114550E-1
5.538686447E1,1.882227063E-1,7.647263408E-1,2.300669402E-1
5.540610353E1,2.636645138E-1,5.526035428E-1,2.961930633E-1
5.542534270E1,3.209330738E-1,3.992764950E-1,3.571268320E-1
5.544458176E1,3.997346461E-1,4.363865256E-1,3.814086914E-1
5.546382082E1,5.278635025E-1,6.474403143E-1,4.069122970E-1
5.548305988E1,5.335140228E-1,5.637518167E-1,3.974438906E-1
5.550229905E1,1.802814752E-1,1.977674663E-2,2.853502035E-1
5.552153811E1,-1.326340139E-1,1.290451828E-2,2.740492225E-1
5.554077718E1,-2.461021543E-1,4.835758209E-1,2.954294682E-1
5.556001634E1,-2.080758214E-1,8.890373111E-1,2.975675166E-1
5.557925540E1,-8.697187155E-2,9.056833982E-1,3.398698866E-1
5.559849447E1,1.824958436E-2,5.283216834E-1,3.977493346E-1
5.561773363E1,8.239039034E-2,7.826705277E-2,4.379136860E-1
5.563697270E1,1.358410567E-1,-1.242346242E-1,4.736492932E-1
5.565621176E1,1.373682171E-1,-8.315397054E-2,4.631118476E-1
5.567545093E1,7.338013500E-2,4.589121789E-2,4.264599681E-1
5.569468999E1,-1.366809942E-2,1.579848975E-1,3.864483237E-1
5.571392905E1,-2.832885459E-2,2.665661275E-1,3.504073024E-1
5.573316822E1,1.397353224E-2,3.375791609E-1,3.027598560E-1
5.575240728E1,5.535962060E-2,3.456731141E-1,2.500727773E-1
5.577164634E1,5.199986324E-2,3.252091408E-1,2.190713882E-1
5.579088551E1,1.305723470E-2,3.009272516E-1,2.170860767E-1
5.581012457E1,-3.504836559E-2,2.199876755E-1,2.308305353E-1
5.582936363E1,-3.825540841E-2,1.579848975E-1,2.464075834E-1
5.584860280E1,7.864884101E-3,1.126281917E-1,2.465602905E-1
5.586784186E1,2.817613818E-2,4.909825698E-2,2.183077931E-1
5.588708093E1,2.298378758E-2,-2.985601686E-2,1.827249229E-1
5.590632009E1,3.779725730E-2,-6.834049523E-2,1.750891209E-1
5.592555915E1,1.698967665E-1,-2.787070535E-2,1.662315726E-1
5.594479822E1,3.670533597E-1,1.603520010E-3,1.022434905E-1
5.596403738E1,4.844921231E-1,-9.842558950E-2,5.031998456E-2
5.598327645E1,4.748710096E-1,-2.528216541E-1,5.001455545E-2
5.600251551E1,3.470475674E-1,-2.563341260E-1,1.153007243E-2
5.602175468E1,2.155589163E-1,-5.719221383E-2,-4.390590638E-2
5.604099374E1,1.445458829E-1,1.283579618E-1,-4.711294547E-2
5.606023280E1,2.305250913E-1,6.666062027E-2,-1.000291109E-2
5.607947197E1,4.108829200E-1,-2.882518172E-1,1.091920771E-2
5.609871103E1,4.056905806E-1,-6.402626634E-1,-3.947713599E-2
5.611795009E1,1.735619605E-1,-5.723039508E-1,-5.490147322E-2
5.613718926E1,-1.587484777E-1,-2.067013681E-1,-3.092502989E-2
5.615642832E1,-3.827831447E-1,8.376483619E-2,-4.360047355E-2
5.617566738E1,-3.223075271E-1,1.888335794E-1,-5.810851231E-2
5.619490645E1,-1.094211563E-1,1.763872057E-2,-5.856665969E-2
5.621414561E1,9.598212689E-2,-2.761872411E-1,-4.100430012E-2
5.623338468E1,1.618028134E-1,-4.313468933E-1,8.933897130E-3
5.625262374E1,8.177952468E-2,-3.691914082E-1,6.375901401E-2
5.627186290E1,-1.213330179E-1,-2.577085793E-1,9.185878932E-2
5.629110197E1,-2.961930633E-1,-1.172096804E-1,9.598212689E-2
5.631034103E1,-3.656789362E-1,5.115992390E-3,4.421133921E-2
5.632958020E1,-3.771326542E-1,6.467530876E-2,-3.489565104E-2
5.634881926E1,-4.185187221E-1,1.366046369E-1,-8.055779338E-2
5.636805832E1,-4.525744319E-1,2.436586916E-1,-7.246383280E-2
5.638729749E1,-4.681515098E-1,2.523635030E-1,-5.383246019E-2
5.640653655E1,-4.331794977E-1,1.870009750E-1,-7.406735327E-3
5.642577561E1,-3.920988441E-1,9.598212689E-2,4.344775900E-2
5.644501478E1,-3.720930219E-1,3.871355578E-2,9.262236953E-2
5.646425384E1,-3.806451261E-1,2.771798894E-2,1.083521396E-1
5.648349290E1,-3.653734922E-1,7.536543906E-2,9.567669779E-2
5.650273207E1,-3.879754841E-1,1.805869043E-1,8.605557680E-2
5.652197113E1,-3.782016635E-1,4.033998251E-1,1.057559624E-1
5.654121020E1,-2.766453922E-1,5.594757795E-1,1.246927753E-1
5.656044926E1,-7.948877662E-2,5.141190886E-1,1.016326249E-1
5.657968842E1,9.414953738E-2,3.097847998E-1,9.445496649E-2
5.659892749E1,1.204167232E-1,1.153770834E-1,1.085048541E-1
