"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.813791906E1,-2.237292193E-2,-5.955931731E-3,3.665188793E-3
1.818601739E1,4.886918142E-2,2.809977904E-2,7.177661173E-3
1.823411573E1,3.711003438E-2,-4.352411721E-3,7.177661173E-3
1.828221406E1,1.374445762E-2,8.093958721E-3,1.206457894E-2
1.833031239E1,-2.932151034E-2,1.130099874E-2,5.879573524E-3
1.837841073E1,3.665188793E-3,-1.374445739E-3,1.137735695E-2
1.842650906E1,-3.359756200E-3,3.901898861E-2,2.672533505E-3
1.847460739E1,-2.244928107E-2,2.489273995E-2,1.259908639E-2
1.852270572E1,-1.298087649E-2,2.626718581E-2,1.175914705E-2
1.857080406E1,-6.643154658E-3,7.101302966E-3,-2.290742996E-4
1.861890239E1,-3.894262947E-3,-5.039634649E-3,-9.239329956E-3
1.866700072E1,1.687514037E-2,-2.367100911E-3,-6.795870606E-3
1.871509906E1,-1.183550525E-2,-1.931859925E-2,-8.246674202E-3
1.876319739E1,2.779434808E-2,9.315688163E-3,-1.061377581E-2
1.881129572E1,1.351538301E-2,5.879573524E-3,8.628465235E-3
1.885939406E1,-2.519817324E-3,9.926552884E-4,3.741546767E-3
1.890749239E1,6.414080039E-3,-4.505127668E-3,5.115992390E-3
1.895559072E1,2.619082667E-2,7.559451740E-3,-6.490438245E-3
1.900368906E1,-1.557705179E-2,3.054323839E-3,-5.421424750E-3
1.905178739E1,-8.475748822E-3,1.145371469E-3,5.268708803E-3
1.909988583E1,-1.221729559E-3,-1.069013402E-2,3.588830587E-3
1.914798416E1,1.214093715E-2,4.810560029E-3,7.635809743E-5
1.919608250E1,-9.010255337E-3,1.672242396E-2,2.825249685E-3
1.924418083E1,-1.763872057E-2,8.933897130E-3,7.024944760E-3
1.929227916E1,-3.894262947E-3,2.886336111E-2,1.214093715E-2
1.934037750E1,8.857538924E-3,1.450803876E-2,1.137735695E-2
1.938847593E1,1.901316643E-2,2.061668551E-3,9.773836471E-3
1.943657427E1,1.015562657E-2,1.237001177E-2,1.221729559E-3
1.948467260E1,-7.330377586E-3,1.069013402E-2,-6.185005885E-3
1.953277093E1,-1.908952487E-3,9.086613543E-3,-9.850194678E-3
1.958086937E1,1.259908639E-2,-8.323032409E-3,5.574141163E-3
1.962896770E1,-1.069013379E-3,-1.641699113E-2,1.305723470E-2
1.967706604E1,-1.435532235E-2,-2.519817324E-3,-1.023198478E-2
1.972516448E1,4.657844082E-3,1.939495653E-2,7.635809598E-4
1.977326281E1,-1.771507785E-2,-2.466366626E-2,5.345066893E-4
1.982136125E1,-8.093958721E-3,6.948587019E-3,6.872228696E-4
1.986945958E1,-1.107192412E-2,-3.794997558E-2,-1.397353224E-2
1.991755791E1,1.168278884E-2,1.366809942E-2,-3.512472380E-3
1.996565635E1,-3.741546767E-3,-8.399390499E-4,5.650499370E-3
2.001375468E1,-5.879573524E-3,1.328630932E-2,9.315688163E-3
2.006185312E1,1.313359290E-2,1.153007243E-2,1.496618707E-2
2.010995145E1,1.443168055E-2,-2.855792828E-2,7.024944760E-3
2.015804989E1,1.061377581E-2,1.122464053E-2,-1.985310577E-3
2.020614822E1,-3.543015569E-2,2.214384731E-3,-1.824958436E-2
2.025424666E1,-1.382081583E-2,-1.244636998E-2,-1.618791744E-2
2.030234510E1,3.390299529E-2,8.323032409E-3,-1.374445739E-3
2.035044343E1,-1.007926930E-2,2.596175298E-3,4.810560029E-3
2.039854187E1,1.114828233E-2,1.107192412E-2,1.588248461E-2
2.044664031E1,-1.924224012E-2,2.519817324E-3,1.305723470E-2
2.049473864E1,-1.389717404E-2,5.421424750E-3,-1.985310577E-3
2.054283708E1,1.107192412E-2,8.704823442E-3,1.527161949E-4
2.059093552E1,1.687514037E-2,3.741546767E-3,4.428769462E-3
2.063903385E1,-1.076649129E-2,-3.054323839E-3,7.177661173E-3
2.068713229E1,7.712167688E-3,-1.588248461E-2,-6.795870606E-3
2.073523072E1,2.382372692E-2,-9.926552884E-3,-6.032289471E-3
2.078332916E1,3.741546767E-3,-7.024944760E-3,-1.359174121E-2
2.083142760E1,2.901607659E-3,1.656970754E-2,1.908952487E-3
2.087952604E1,-5.070177838E-2,-1.198822167E-2,-3.970621154E-3
2.092762437E1,1.130099874E-2,2.115119249E-2,3.817904799E-4
2.097572281E1,1.298087649E-3,-2.588539571E-2,-1.282816008E-2
2.102382124E1,3.833176568E-2,-4.963276442E-3,-3.436114406E-3
2.107191968E1,1.191186346E-2,-1.626427472E-2,-2.367100911E-3
2.112001812E1,1.427896414E-2,3.130682046E-3,8.857538924E-3
2.116811656E1,-4.734202102E-2,-1.061377581E-2,3.817904799E-4
2.121621500E1,-9.239329956E-3,-6.032289471E-3,-1.908952370E-2
2.126431343E1,8.323032409E-3,1.542433538E-2,-1.534797717E-2
2.131241187E1,6.032289471E-3,-3.031416424E-2,2.825249685E-3
2.136051031E1,-2.290742996E-4,9.926552884E-3,-2.825249685E-3
2.140860875E1,3.817904973E-3,-2.932151034E-2,-1.282816008E-2
2.145670718E1,-6.032289471E-3,1.076649129E-2,-1.374445762E-2
2.150480562E1,-1.832594397E-3,-3.359756200E-3,-3.283398226E-3
2.155290406E1,-1.557705179E-2,1.076649129E-2,-1.679878100E-3
2.160100250E1,1.168278884E-2,-2.367100911E-3,1.565340906E-2
2.164910093E1,7.635809947E-3,-2.107483521E-2,1.527161920E-3
2.169719937E1,1.137735695E-2,-5.955931731E-3,-7.330377586E-3
2.174529791E1,-1.450803876E-2,-7.177661173E-3,-2.038761228E-2
2.179339635E1,-1.366809942E-2,-7.406735327E-3,-8.704823442E-3
2.184149479E1,9.162971983E-4,-1.046105940E-2,-4.352411721E-3
2.188959323E1,-5.345066893E-4,1.970038936E-2,1.076649129E-2
2.193769166E1,-9.392046370E-3,-3.520108387E-2,1.114828233E-2
2.198579010E1,6.566796452E-3,-3.665188793E-3,6.566796452E-3
2.203388864E1,-6.108647794E-4,1.756236190E-3,-1.756236190E-3
2.208198708E1,-1.557705179E-2,-1.007926930E-2,8.704823442E-3
2.213008552E1,2.061668551E-3,2.367101051E-2,1.702785492E-2
2.217818395E1,-5.803215317E-3,-2.664897591E-2,5.115992390E-3
2.222628239E1,2.474002354E-2,-1.832594397E-3,8.170315996E-3
2.227438083E1,-7.483093534E-3,-1.748600416E-2,-1.267544460E-2
2.232247937E1,-1.122464053E-2,-1.473711245E-2,-3.046688065E-2
2.237057781E1,-1.588248461E-2,-5.497782957E-3,-2.893971838E-2
2.241867624E1,8.857538924E-3,-1.779143699E-2,-1.404988952E-2
2.246677468E1,2.367101051E-2,-6.948587019E-3,-1.450803829E-3
2.251487323E1,-8.552107029E-3,1.221729536E-2,4.428769462E-3
2.256297166E1,-1.481347065E-2,-3.588830587E-3,8.323032409E-3
2.261107010E1,-1.450803829E-3,-2.519817324E-3,2.214384731E-3
2.265916854E1,3.321577236E-2,-1.458439697E-2,1.069013379E-3
2.270726708E1,-3.329212964E-2,5.115992390E-3,-1.145371469E-3
2.275536552E1,1.664606482E-2,-2.267835476E-2,-9.086613543E-3
2.280346395E1,1.496618707E-2,2.916879393E-2,2.596175298E-3
2.285156239E1,3.054323897E-4,-4.199695308E-3,2.474002354E-2
2.289966093E1,9.468403645E-3,1.214093715E-2,1.458439697E-2
2.294775937E1,4.886918236E-3,7.635809598E-4,7.635809947E-3
2.299585781E1,1.603520010E-3,1.977674663E-2,-9.926552884E-4
2.304395624E1,-1.160643063E-2,9.392046370E-3,1.114828233E-2
2.309205479E1,-6.032289471E-3,-3.130682046E-3,4.581485875E-3
2.314015323E1,4.199695308E-3,7.635809598E-4,-6.032289471E-3
2.318825166E1,1.748600416E-2,-2.993237413E-2,-1.542433538E-2
2.323635020E1,-1.687514037E-2,-2.596175298E-3,-1.718057133E-2
2.328444864E1,-2.328922041E-2,-4.657844082E-3,-9.697478265E-3
2.333254708E1,-1.015562657E-2,3.741546767E-3,-3.817904799E-4
2.338064552E1,2.252563834E-2,6.643154658E-3,4.352411721E-3
2.342874406E1,-1.069013379E-3,-1.252272818E-2,-3.359756200E-3
2.347684250E1,-2.443459118E-3,-3.245219216E-2,-1.550069358E-2
2.352494093E1,-2.405280061E-2,6.108647794E-4,-1.328630932E-2
2.357303937E1,-2.901607752E-2,9.544761851E-3,-7.101302966E-3
2.362113791E1,-1.771507785E-2,-4.657844082E-3,5.268708803E-3
2.366923635E1,-3.817904973E-3,-2.214384731E-3,8.628465235E-3
2.371733479E1,-1.832594397E-3,-1.267544460E-2,1.840230078E-2
2.376544802E1,-5.597048625E-2,-5.574141163E-3,-8.170315996E-3
2.381353177E1,-3.283398226E-3,-6.490438245E-3,8.475748822E-3
2.386163020E1,1.466075517E-2,8.093958721E-3,6.490438245E-3
2.390972864E1,-1.580612548E-2,1.496618707E-2,1.320995111E-2
2.395782718E1,-1.221729536E-2,-2.573267929E-2,-9.315688163E-3
2.400592562E1,6.185005885E-3,-1.710421406E-2,-1.427896414E-2
2.405402406E1,1.970038936E-2,-1.962403022E-2,-1.061377581E-2
2.410212260E1,-2.428187430E-2,1.221729559E-3,-1.992946304E-2
2.415022104E1,1.504254527E-2,-6.185005885E-3,-9.926552884E-4
2.419831948E1,1.916588284E-2,-4.123337101E-3,-9.926552884E-4
2.424641791E1,1.130099874E-2,-1.794415340E-2,-4.810560029E-3
2.429451645E1,1.267544460E-2,-1.809686981E-2,-1.252272818E-2
2.434261489E1,2.061668551E-3,-2.000582218E-2,-1.450803876E-2
2.439071333E1,2.756527252E-2,-1.687514037E-2,-2.542724647E-2
2.443881177E1,8.857538924E-3,-2.267835476E-2,-2.107483521E-2
2.448691031E1,-3.130682046E-3,-5.650499370E-3,-2.641990222E-2
2.453500875E1,6.948587019E-3,-1.618791744E-2,-1.030834299E-2
2.458310718E1,5.726857111E-3,-1.466075517E-2,-9.086613543E-3
2.463120562E1,1.840230078E-2,-3.970621154E-3,-1.030834299E-2
2.467930406E1,1.046105940E-2,4.046979360E-3,-1.565340906E-2
2.472740260E1,-5.345066893E-4,-3.283398226E-3,-3.894262947E-3
2.477550104E1,-8.491020650E-2,7.024944760E-3,-1.305723470E-2
2.482359948E1,-1.015562657E-2,-1.298087649E-3,-7.254019380E-3
2.487169791E1,8.017600514E-3,-1.298087649E-2,-8.628465235E-3
2.491979645E1,-3.176496923E-2,-1.096502244E-1,-1.267544460E-2
2.496789489E1,-3.359756246E-2,-2.802342176E-2,-2.252563834E-2
2.501599375E1,2.183841541E-2,2.000582218E-2,3.817904799E-4
2.506409177E1,4.123337101E-3,-1.221729536E-2,7.635809598E-4
2.511219020E1,1.313359290E-2,3.107774630E-2,8.781181648E-3
2.516028875E1,3.970621154E-3,-2.519817324E-3,1.481347065E-2
2.520838718E1,2.214384731E-3,1.435532235E-2,2.176205814E-2
2.525648562E1,1.061377581E-2,-1.091920771E-2,1.756236330E-2
2.530458406E1,1.557705179E-2,4.237874225E-2,1.145371422E-2
2.535268250E1,-2.435823344E-2,-3.894262947E-3,4.276053514E-3
2.540078093E1,-2.596175298E-3,3.436114267E-2,8.399390616E-3
2.544887948E1,9.468403645E-3,7.330377586E-3,4.505127668E-3
2.549697791E1,1.198822167E-2,-2.901607659E-3,6.719512399E-3
2.554507635E1,6.948587019E-3,1.580612548E-2,1.450803829E-3
2.559317479E1,-1.603520103E-2,-1.023198478E-2,-1.366809942E-2
2.564127323E1,7.177661173E-3,-9.162971983E-4,-1.824958436E-2
2.568937166E1,1.198822167E-2,-1.046105940E-2,-1.000291109E-2
2.573747010E1,-1.603520103E-2,-1.076649129E-2,-8.170315996E-3
2.578556864E1,-1.259908639E-2,-1.504254527E-2,8.857538924E-3
2.583366708E1,1.779143699E-2,1.038470119E-2,3.665188793E-3
2.588176552E1,1.351538301E-2,6.872228696E-4,1.718057133E-2
2.592986395E1,-2.825249685E-3,-1.221729559E-3,6.948587019E-3
2.597796239E1,-1.649334840E-2,7.559451740E-3,2.825249685E-3
2.602606083E1,-1.328630932E-2,-1.687514037E-2,-3.817904799E-4
2.607415927E1,3.130681813E-2,4.734201822E-3,-8.399390499E-4
2.612225770E1,-4.169152305E-2,2.901607752E-2,9.162971983E-4
2.617035614E1,-2.290742844E-2,2.825249685E-3,1.488982886E-2
2.621845468E1,1.733328775E-2,1.458439697E-2,1.320995111E-2
2.626655312E1,1.259908639E-2,-2.542724647E-2,-1.168278884E-2
2.631465156E1,-4.734201822E-3,8.857538924E-3,-2.008217946E-2
2.636275000E1,-1.878409274E-2,-1.519526169E-2,-2.130390890E-2
2.641084843E1,-3.359756200E-3,2.244928107E-2,-1.091920771E-2
2.645894687E1,9.162971750E-3,-3.069595434E-2,8.933897130E-3
2.650704531E1,2.168569900E-2,1.183550525E-2,1.611155830E-2
2.655514375E1,2.199113183E-2,-2.031125315E-2,1.137735695E-2
2.660324218E1,-6.261364091E-3,8.093958721E-3,3.817904973E-3
2.665134062E1,-4.253146052E-2,1.970038936E-2,-4.810560029E-3
2.669943906E1,-5.154171586E-2,-1.374445762E-2,6.872228696E-4
2.674753750E1,2.466366626E-2,2.748891525E-2,2.451094985E-2
2.679563593E1,7.406735327E-3,-3.229947388E-2,1.802051067E-2
2.684373437E1,7.941242307E-3,2.779434808E-2,2.252563834E-2
2.689183281E1,2.748891478E-3,8.170315996E-3,3.817904799E-4
2.693993124E1,-8.399390616E-3,3.039052337E-2,-1.908952370E-2
2.698802979E1,9.315688163E-3,8.399390499E-4,-1.641699113E-2
2.703612823E1,7.712167688E-3,-2.672533505E-3,-1.649334840E-2
2.708422666E1,2.748891478E-3,-1.656970754E-2,-5.268708803E-3
2.713232510E1,1.336266659E-2,-1.565340906E-2,-6.719512399E-3
2.718042354E1,6.185005885E-3,1.259908639E-2,-1.030834299E-2
2.722852198E1,-1.114828233E-2,-2.519817324E-3,-6.643154658E-3
2.727662041E1,6.490438245E-3,1.710421406E-2,2.901607659E-3
2.732471885E1,-1.664606482E-2,-2.260199748E-2,-2.977965865E-3
2.737281729E1,-9.010255337E-3,4.276053514E-3,3.665188793E-3
2.742091572E1,2.855792828E-2,-1.412624773E-2,1.366809942E-2
2.746901406E1,3.084867075E-2,-8.628465235E-3,1.763872057E-2
2.751711250E1,2.542724647E-2,-1.542433538E-2,3.031416424E-2
2.756521093E1,8.399390499E-4,-2.023489587E-2,2.252563834E-2
2.761330937E1,-1.595884189E-2,2.703076601E-2,3.817904973E-3
2.766140781E1,-1.679878123E-2,1.985310577E-3,5.268708803E-3
2.770950624E1,-2.901607659E-3,-5.879573524E-3,-1.007926930E-2
2.775760468E1,1.114828233E-2,3.894262947E-3,-4.505127668E-3
2.780570312E1,2.443459118E-3,-2.115119249E-2,8.628465235E-3
2.785380156E1,3.665188793E-3,9.086613543E-3,-5.726857111E-3
2.790190000E1,-8.475748822E-3,1.007926930E-2,5.345066893E-4
2.794999843E1,-2.390008420E-2,-3.741546767E-3,-2.298378758E-2
2.799809687E1,1.328630932E-2,2.466366626E-2,-6.185005885E-3
2.804619531E1,-1.916588284E-2,-3.817904973E-3,-7.024944760E-3
2.809429374E1,-2.054032870E-2,7.635809598E-4,1.015562657E-2
2.814239208E1,-7.024944760E-3,-1.160643063E-2,-1.046105940E-2
2.819049052E1,4.604393244E-2,4.199695308E-3,5.879573524E-3
2.823858895E1,0.000000000E0,-9.315688163E-3,1.374445739E-3
2.828668739E1,-1.664606482E-2,2.420551702E-2,-0.000000000E0
2.833478583E1,2.970330045E-2,-4.886918236E-3,1.458439697E-2
2.838288427E1,9.315688163E-3,1.718057133E-2,7.406735327E-3
2.843098270E1,8.628465235E-3,-1.878409274E-2,-1.145371469E-3
2.847908114E1,-2.672533505E-3,2.405280061E-2,-7.024944760E-3
2.852717948E1,-1.672242396E-2,-9.162971983E-4,-1.336266659E-2
2.857527791E1,-2.229656465E-2,2.160934173E-2,-8.399390616E-3
2.862337635E1,-5.803215317E-3,-1.191186346E-2,-5.115992390E-3
2.867147479E1,-9.621120058E-3,9.086613543E-3,-8.857538924E-3
2.871957322E1,1.733328775E-2,-7.712167688E-3,-4.886918236E-3
2.876767166E1,1.427896414E-2,-2.061668551E-3,-1.603520010E-3
2.881577000E1,-1.901316643E-2,8.781181648E-3,-9.621120058E-3
2.886386843E1,-9.162971750E-3,1.229365356E-2,-6.032289471E-3
2.891196687E1,-3.665188793E-3,-1.580612548E-2,6.872228696E-4
2.896006531E1,8.399390616E-3,5.039634649E-3,-2.290742996E-4
2.900816374E1,-7.712167688E-3,-7.712167688E-3,-1.206457894E-2
2.905626208E1,-2.809977904E-2,-7.864884101E-3,-2.771798894E-2
2.910436052E1,1.114828233E-2,3.573558852E-2,-1.374445762E-2
2.915245895E1,-2.878700197E-2,-9.621120058E-3,-1.091920771E-2
2.920055739E1,3.665188793E-3,1.794415340E-2,1.259908639E-2
2.924865583E1,-3.199404106E-2,-1.672242396E-2,-7.864884101E-3
2.929675416E1,6.719512399E-3,8.017600514E-3,7.635809743E-5
2.934485260E1,1.351538301E-2,-9.926552884E-4,-1.832594397E-3
2.939295104E1,-2.840521187E-2,6.185005885E-3,-7.712167688E-3
2.944104948E1,9.926552884E-3,-2.672533505E-3,-5.345067009E-3
2.948914781E1,5.039634649E-3,-2.626718581E-2,-9.392046370E-3
2.953724625E1,4.199695308E-3,-1.718057133E-2,-3.008509055E-2
2.958534468E1,2.596175298E-3,-6.795870606E-3,-2.794706449E-2
2.963344302E1,-1.488982886E-2,8.170315996E-3,-1.290451828E-2
2.968154145E1,1.229365356E-2,9.926552884E-4,1.802051067E-2
2.972963989E1,2.596175298E-3,-6.414080039E-3,2.260199748E-2
2.977773833E1,-5.574141163E-3,-7.406735327E-3,1.534797717E-2
2.982583666E1,1.832594397E-3,-1.313359290E-2,2.901607659E-3
2.987393510E1,-2.214384731E-3,1.832594397E-3,-7.406735327E-3
2.992203354E1,-1.481347065E-2,1.817322709E-2,-1.267544460E-2
2.997013187E1,-2.535088919E-2,2.298378758E-2,1.527161949E-4
3.001823031E1,-2.160934173E-2,1.160643063E-2,6.872228812E-3
3.006632875E1,3.359756246E-2,-8.246674202E-3,5.345066893E-4
3.011442708E1,2.069304511E-2,3.054323839E-3,-1.366809942E-2
3.016252552E1,-3.382663801E-2,4.123337101E-3,-1.687514037E-2
3.021062395E1,-3.031416424E-2,3.665188793E-3,-2.664897591E-2
3.025872229E1,-1.183550525E-2,4.169152305E-2,-7.177661173E-3
3.030682072E1,-2.160934173E-2,1.527161920E-3,-8.323032409E-3
3.035491916E1,1.756236330E-2,6.490438245E-3,7.712167688E-3
3.040301750E1,5.421424750E-3,-2.649625950E-2,-7.635809743E-5
3.045111593E1,6.566796452E-3,-1.679878123E-2,4.963276442E-3
3.049921427E1,-9.926552884E-4,1.855501719E-2,6.185005885E-3
3.054731270E1,-2.397644334E-2,1.702785492E-2,-2.061668551E-3
3.059541114E1,2.764163166E-2,8.628465235E-3,1.168278884E-2
3.064350948E1,1.221729536E-2,3.970621154E-3,1.603520103E-2
3.069160791E1,-9.239329956E-3,-2.321286127E-2,2.901607752E-2
3.073970635E1,-8.399390616E-3,7.406735327E-3,3.436114406E-3
3.078780468E1,-1.069013379E-3,5.497782957E-3,-1.107192412E-2
3.083590312E1,-9.926552884E-3,1.733328775E-2,-1.366809942E-2
3.088400145E1,1.061377581E-2,-5.879573524E-3,2.138026757E-3
3.093209989E1,4.352411721E-3,6.261364091E-3,1.038470119E-2
3.098019823E1,1.007926930E-2,-8.628465235E-3,1.565340906E-2
3.102829666E1,6.261364091E-3,5.574141163E-3,1.603520103E-2
3.107639500E1,-2.748891478E-3,-2.390008420E-2,-0.000000000E0
3.112449343E1,3.054323897E-4,2.351829410E-2,-1.427896414E-2
3.117259177E1,-1.702785492E-2,-3.604102135E-2,-8.170315996E-3
3.122069020E1,1.107192412E-2,-7.101302966E-3,-5.421424750E-3
3.126878864E1,1.603520103E-2,-1.221729536E-2,1.114828233E-2
3.131688698E1,-5.161807314E-2,-8.246674202E-3,-1.550069358E-2
3.136498541E1,1.122464053E-2,2.069304511E-2,4.963276442E-3
3.141308374E1,1.221729559E-3,-2.061668551E-3,9.697478265E-3
3.146118218E1,4.657844082E-3,-1.618791744E-2,9.544761851E-3
3.150928052E1,2.244928107E-2,-1.030834299E-2,-8.017600514E-3
3.155737895E1,1.527161949E-4,-6.948587019E-3,-2.535088919E-2
3.160547729E1,-3.054323897E-4,-2.580903657E-2,-1.863137633E-2
3.165357573E1,-1.878409274E-2,2.481638081E-2,-1.000291109E-2
3.170167406E1,-1.290451828E-2,-1.496618707E-2,2.290742996E-4
3.174977239E1,-1.091920771E-2,2.328922041E-2,1.168278884E-2
3.179787083E1,1.527161920E-3,-3.115410358E-2,1.771507785E-2
3.184596916E1,-8.933897130E-3,2.107483521E-2,6.108647794E-4
3.189406760E1,3.054323897E-4,-2.703076601E-2,-1.244636998E-2
3.194216593E1,8.933897130E-3,5.192350596E-3,-1.550069358E-2
3.199026437E1,1.450803829E-3,-1.389717404E-2,-9.773836471E-3
3.203836270E1,4.046979360E-3,-3.665188793E-3,-8.093958721E-3
3.208646114E1,3.130682046E-3,-6.108647794E-4,-3.054323839E-3
3.213455948E1,2.748891478E-3,-8.781181648E-3,-4.276053514E-3
3.218265791E1,-5.345067009E-3,-1.221729559E-3,-1.343902480E-2
3.223075624E1,2.412915789E-2,-2.214384731E-3,-2.351829410E-2
3.227885458E1,2.390008420E-2,-1.878409274E-2,-1.175914705E-2
3.232695302E1,6.795870606E-3,-7.788525894E-3,-4.734201822E-3
3.237505135E1,1.504254527E-2,-6.795870606E-3,-1.756236190E-3
3.242314979E1,-2.848157100E-2,2.901607659E-3,-1.069013402E-2
3.247124812E1,-3.436114406E-3,-9.926552884E-4,-5.345067009E-3
3.251934656E1,3.970621154E-3,2.061668597E-2,-0.000000000E0
3.256744489E1,-2.496909723E-2,-1.206457894E-2,3.436114406E-3
3.261554322E1,-2.619082667E-2,-4.352411721E-3,1.069013379E-3
3.266364166E1,1.542433538E-2,-6.872228696E-4,6.948587019E-3
3.271175395E1,1.924224012E-2,-9.239329956E-3,1.695149764E-2
3.275983843E1,-1.443168055E-2,2.718348242E-2,2.160934173E-2
3.280793677E1,-2.138026757E-3,-1.153007243E-2,1.611155830E-2
3.285603510E1,2.527453005E-2,2.741255611E-2,5.421424750E-3
3.290413354E1,8.857538924E-3,-2.115119249E-2,-1.740964688E-2
3.295223187E1,2.947422490E-2,3.145953640E-2,-1.878409274E-2
3.300033020E1,-1.069013402E-2,-1.046105940E-2,-6.948587019E-3
3.304842864E1,-1.343902480E-2,1.954767294E-2,2.138026757E-3
3.309652698E1,-1.519526169E-2,5.803215317E-3,-3.894262947E-3
3.314462541E1,1.122464053E-2,4.352411721E-3,-6.948587019E-3
3.319272374E1,1.267544460E-2,3.588830587E-3,-1.618791744E-2
3.324082208E1,0.000000000E0,7.712167688E-3,-4.886918236E-3
3.328892052E1,-7.483093534E-3,1.565340906E-2,-0.000000000E0
3.333701885E1,2.748891478E-3,-4.734201822E-3,-6.261364091E-3
3.338511718E1,2.725984156E-2,-9.926552884E-4,-6.185005885E-3
3.343321562E1,6.108647794E-4,-1.305723470E-2,1.832594397E-3
3.348131395E1,1.099556591E-2,-5.574141163E-3,6.185005885E-3
3.352941229E1,-2.328922041E-2,-3.665188793E-3,-6.185005885E-3
3.357751072E1,2.863428742E-2,1.779143699E-2,9.697478265E-3
3.362560906E1,1.038470119E-2,3.894262947E-3,4.886918236E-3
3.367370739E1,6.872228696E-4,-5.345066893E-4,2.542724647E-2
3.372180583E1,-1.267544460E-2,-2.054032870E-2,-2.290742937E-3
3.376990416E1,1.527161989E-2,2.008217946E-2,-8.399390616E-3
3.381800250E1,-1.595884189E-2,-6.795870606E-3,-1.901316643E-2
3.386610093E1,-1.076649129E-2,2.076940238E-2,-1.007926930E-2
3.391419927E1,-2.160934173E-2,1.527161949E-4,-1.168278884E-2
3.396229760E1,-6.108647794E-4,-5.497782957E-3,-7.635809743E-5
3.401039604E1,1.656970754E-2,-9.392046370E-3,-4.505127668E-3
3.405849437E1,2.115119249E-2,-5.650499370E-3,-2.138026757E-3
3.410659270E1,-2.092211880E-2,1.221729559E-3,4.657844082E-3
3.415469114E1,-1.786779426E-2,-1.901316643E-2,1.198822167E-2
3.420278948E1,5.421424750E-3,-1.374445739E-3,4.352411721E-3
3.425088781E1,7.254019380E-3,-2.443459071E-2,2.977965865E-3
3.429898614E1,2.199113183E-2,-1.107192412E-2,1.137735695E-2
3.434708458E1,-7.024944760E-3,4.046979360E-3,1.275180187E-2
3.439518291E1,-3.894262947E-3,7.559451740E-3,1.351538301E-2
3.444328124E1,-2.115119249E-2,-7.635809598E-4,8.323032409E-3
3.449137968E1,-1.206457894E-2,-6.566796452E-3,6.185005885E-3
3.453947802E1,-3.207040019E-3,1.450803829E-3,-1.756236190E-3
3.458757635E1,-3.665188793E-3,-9.315688163E-3,1.832594397E-3
3.463567468E1,-2.649625950E-2,3.817904799E-4,-8.170315996E-3
3.468377312E1,-2.214384731E-3,-3.130682046E-3,-3.588830587E-3
3.473187145E1,-7.024944760E-3,2.672533505E-3,4.963276442E-3
3.477996979E1,-7.177661173E-3,-2.848157100E-2,3.436114406E-3
3.482806812E1,-8.399390499E-4,-3.130682046E-3,-6.108647678E-3
3.487616656E1,1.710421406E-2,-1.939495653E-2,-1.977674663E-2
3.492426489E1,-4.963276442E-3,-2.290742996E-4,-6.261364091E-3
3.497236322E1,-1.763872057E-2,7.635809947E-3,5.803215317E-3
3.502046156E1,-2.924515121E-2,5.726857111E-3,1.603520010E-3
3.506856000E1,1.893680729E-2,4.734201822E-3,8.857538924E-3
3.511665833E1,2.290742937E-3,-2.939786762E-2,-2.901607659E-3
3.516475666E1,1.855501719E-2,-3.741546767E-3,-8.552107029E-3
3.521285500E1,5.497782957E-3,6.795870606E-3,-1.832594397E-3
3.526095343E1,-9.773836471E-3,-1.015562657E-2,1.221729536E-2
3.530905177E1,-1.649334840E-2,1.840230078E-2,1.962403022E-2
3.535715010E1,-2.932151034E-2,-1.473711245E-2,1.229365356E-2
3.540524843E1,3.665188793E-3,-3.817904799E-4,6.185005885E-3
3.545334677E1,2.977965865E-3,-5.879573524E-3,-3.130682046E-3
3.550144520E1,1.214093715E-2,-5.803215317E-3,-2.977965865E-3
3.554954354E1,7.941242307E-3,-4.352411721E-3,2.290742996E-4
3.559764187E1,-5.803215317E-3,-7.941242307E-3,5.039634649E-3
3.564574020E1,-5.497782957E-3,1.328630932E-2,1.397353224E-2
3.569383854E1,-2.695440874E-2,-1.107192412E-2,5.879573524E-3
3.574193698E1,-2.649625950E-2,1.542433538E-2,4.276053514E-3
3.579003531E1,3.054323897E-4,-1.985310577E-2,-3.077231348E-2
3.583813364E1,2.199113183E-2,-7.635809743E-5,-2.367100911E-3
3.588623198E1,-1.221729559E-3,-2.993237413E-2,1.046105940E-2
3.593433031E1,2.764163166E-2,8.552107029E-3,3.749182448E-2
3.598242864E1,-3.680460155E-2,-1.046105940E-2,8.857538924E-3
3.603052708E1,-1.168278884E-2,1.382081583E-2,9.010255337E-3
3.607862541E1,-1.450803876E-2,2.290742996E-4,-9.315688163E-3
3.612672374E1,-1.687514037E-2,2.710712515E-2,-3.512472380E-3
3.617482208E1,-4.505127668E-3,-1.488982886E-2,6.414080039E-3
3.622292041E1,2.748891525E-2,6.414080039E-3,1.947131567E-2
3.627101874E1,-3.909534588E-2,-4.963276442E-3,-4.199695308E-3
3.631911708E1,-6.719512399E-3,-5.955931731E-3,-2.710712515E-2
3.636721552E1,-7.101302966E-3,2.038761228E-2,-2.916879393E-2
3.641531385E1,-1.099556591E-2,-2.641990222E-2,-2.076940238E-2
