"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.970636536E1,1.456630826E-1,7.138986588E0,6.747460842E0
3.975446380E1,1.223330572E-1,7.131209850E0,6.810870647E0
3.980256224E1,1.887338907E-1,7.114459991E0,6.840182781E0
3.985066067E1,2.365903407E-1,7.101299286E0,6.800102711E0
3.989875911E1,2.835494876E-1,7.058228493E0,6.770491600E0
3.994685755E1,2.536391914E-1,7.073183537E0,6.844070911E0
3.999495599E1,1.627119333E-1,7.117750168E0,6.799504757E0
4.004305442E1,1.570289880E-1,7.104888439E0,6.766005039E0
4.009115286E1,1.704886109E-1,7.114758968E0,6.761817455E0
4.013925130E1,2.428714931E-1,7.100401878E0,6.762714863E0
4.018734984E1,1.899302900E-1,7.058228493E0,6.973283291E0
4.023544828E1,2.482553422E-1,7.119544506E0,6.757929325E0
4.028354682E1,2.027917206E-1,7.114459991E0,6.742675304E0
4.033164526E1,2.781656384E-1,7.057630539E0,6.771090031E0
4.037974380E1,3.224328458E-1,7.088438034E0,6.761817455E0
4.042784234E1,2.054836452E-1,7.120142937E0,6.722036839E0
4.047594088E1,1.555334777E-1,7.146762848E0,6.645765781E0
4.052403942E1,2.228316069E-1,7.119843960E0,6.818647385E0
4.057213796E1,1.995015889E-1,7.090531826E0,6.925426960E0
4.062023651E1,1.899302900E-1,7.085746288E0,6.860820770E0
4.066833515E1,2.656033039E-1,7.112067223E0,6.693921566E0
4.071643369E1,2.147558331E-1,7.140481949E0,6.656234264E0
4.076453234E1,1.561316848E-1,7.117750168E0,6.776174545E0
4.081263088E1,2.231307179E-1,7.183851719E0,6.610770702E0
4.086072953E1,2.132603228E-1,7.116852760E0,6.803392887E0
4.090882817E1,2.769692242E-1,7.086942673E0,6.763612270E0
4.095692682E1,2.994019389E-1,7.094120979E0,6.681658268E0
4.100502546E1,2.470589429E-1,7.080661297E0,6.760621071E0
4.105312411E1,2.685943544E-1,7.109973431E0,6.707380772E0
4.110122286E1,1.564307809E-1,7.160521984E0,6.736393929E0
4.114932161E1,1.941177398E-1,7.142276287E0,6.798008919E0
4.119742026E1,2.635096014E-1,7.150651455E0,6.657131672E0
4.124551901E1,2.270190418E-1,7.076174736E0,6.734599113E0
4.129361776E1,2.371885478E-1,7.115656376E0,6.803093910E0
4.134171651E1,1.995015889E-1,7.071389198E0,6.756732941E0
4.138981536E1,3.020938635E-1,7.119245529E0,6.572485447E0
4.143791411E1,1.549352705E-1,7.058228493E0,6.881757736E0
4.148601296E1,2.078764737E-1,7.116553783E0,6.820741177E0
4.153411171E1,6.311069429E-2,7.108478069E0,6.781857491E0
4.158221057E1,2.183450609E-1,7.177869797E0,6.611369133E0
4.163030942E1,1.271187067E-1,7.074978352E0,6.777071953E0
4.167840828E1,3.026920557E-1,7.063612461E0,6.797709942E0
4.172650724E1,2.673979402E-1,7.055237770E0,6.775875568E0
4.177460609E1,2.479562461E-1,7.073781967E0,6.811768055E0
4.182270505E1,2.276172489E-1,7.077670097E0,6.736692905E0
4.187080390E1,2.171486616E-1,7.089335442E0,6.895516872E0
4.191890286E1,1.214357466E-1,7.063313484E0,6.953243732E0
4.196700182E1,2.084746659E-1,7.092027187E0,6.714260101E0
4.201510078E1,3.990031779E-1,7.036693096E0,6.756732941E0
4.206319984E1,3.415754437E-1,7.022934437E0,6.759424686E0
4.211129880E1,2.488535494E-1,7.029514790E0,6.838088989E0
4.215939786E1,2.527419031E-1,7.038487911E0,6.786643028E0
4.220749682E1,2.533400953E-1,7.101299286E0,6.786045074E0
4.225559588E1,3.415754437E-1,7.094718933E0,6.882057190E0
4.230369494E1,2.877369225E-1,7.071090221E0,6.873084068E0
4.235179401E1,4.109672904E-1,7.078866482E0,6.648756981E0
4.239989307E1,2.715853751E-1,7.048657417E0,6.789036274E0
4.244799224E1,2.611167729E-1,7.086643219E0,6.707680225E0
4.249609130E1,2.353939265E-1,7.079464912E0,6.678368092E0
4.254419046E1,2.422732860E-1,7.137490749E0,6.725626469E0
4.259228953E1,2.593221664E-1,7.149754047E0,6.929016113E0
4.264038869E1,1.660020649E-1,7.202396393E0,6.696314335E0
4.268848786E1,9.930214286E-2,7.197311401E0,6.750451565E0
4.273658703E1,9.780662507E-2,7.155436993E0,6.670890331E0
4.278468619E1,2.048854381E-1,7.103991508E0,6.692126751E0
4.283278536E1,8.315058798E-2,7.151249409E0,6.736094952E0
4.288088463E1,6.669992954E-2,7.185646534E0,6.794120789E0
4.292898380E1,-9.092725813E-2,7.188936710E0,6.869195461E0
4.297708307E1,7.118647546E-2,7.210771084E0,6.448358059E0
4.302518224E1,1.546361595E-1,7.164709091E0,6.647859573E0
4.307328151E1,2.207378894E-1,7.167101860E0,6.738487720E0
4.312138078E1,2.126621157E-1,7.173084259E0,6.669394970E0
4.316948005E1,3.182454109E-1,7.207779884E0,6.495615959E0
4.321757932E1,1.806581169E-1,7.203293324E0,6.471687794E0
4.326567859E1,1.558325738E-1,7.221837997E0,6.650252342E0
4.331377796E1,1.351944804E-1,7.204789162E0,6.863213539E0
4.336187724E1,1.130608693E-1,7.208378315E0,6.795317173E0
4.340997661E1,2.138585299E-1,7.189833641E0,6.614359856E0
4.345807588E1,1.917249113E-1,7.171289444E0,6.642475605E0
4.350617526E1,2.542374134E-1,7.210771084E0,6.533003807E0
4.355427463E1,1.645065546E-1,7.220641613E0,6.645765781E0
4.360237401E1,1.800599098E-1,7.252645493E0,6.662216663E0
4.365047338E1,2.814557552E-1,7.307082176E0,6.493223190E0
4.369857276E1,4.034897089E-1,7.241279602E0,6.605985165E0
4.374667213E1,4.621138871E-1,7.255636692E0,6.797410965E0
4.379477151E1,3.783650696E-1,7.159026146E0,6.704988003E0
4.384287088E1,2.781656384E-1,7.214659214E0,6.524330139E0
4.389097036E1,1.953141540E-1,7.257730007E0,6.559923172E0
4.393906974E1,1.860419661E-1,7.258627415E0,6.626025200E0
4.398716921E1,2.958126962E-1,7.265506744E0,6.579664230E0
4.403526859E1,3.427718580E-1,7.183552742E0,6.789036274E0
4.408336807E1,2.614158690E-1,7.220641613E0,6.687640190E0
4.413146755E1,2.153540403E-1,7.280162811E0,6.461817741E0
4.417956703E1,2.303091735E-1,7.303493023E0,6.565606117E0
4.422766651E1,2.521436810E-1,7.262516022E0,6.631109715E0
4.427576598E1,4.061816335E-1,7.242475986E0,6.628417969E0
4.432386546E1,4.396811724E-1,7.202994347E0,6.551548481E0
4.437196494E1,2.907279432E-1,7.174280643E0,6.601199627E0
4.442006442E1,2.611167729E-1,7.232007504E0,6.674180508E0
4.446816390E1,1.094716340E-1,7.222435951E0,6.848258495E0
4.451626338E1,7.328019291E-2,7.279564857E0,6.806085110E0
4.456436296E1,7.238288224E-2,7.244569778E0,6.766304016E0
4.461246244E1,1.965105534E-1,7.246962547E0,6.494719028E0
4.466056192E1,2.030908167E-1,7.264310360E0,6.407081604E0
4.470866151E1,2.033899277E-1,7.268198967E0,6.552744865E0
4.475676098E1,3.020938635E-1,7.228118896E0,6.763313293E0
4.480486057E1,1.301097274E-1,7.218547821E0,7.013961315E0
4.485296005E1,-7.477570791E-3,7.308876991E0,6.521338940E0
4.490105963E1,8.075776696E-2,7.335197926E0,6.260521412E0
4.494915921E1,2.985046208E-1,7.236194611E0,6.487839699E0
4.499725869E1,2.356930375E-1,7.151249409E0,6.857829571E0
4.504535828E1,1.477568001E-1,7.196413994E0,6.867999077E0
4.509345786E1,1.256231815E-1,7.304689407E0,6.549155712E0
4.514155734E1,2.946162820E-1,7.334599495E0,6.472884178E0
4.518965692E1,2.781656384E-1,7.225726128E0,6.619145870E0
4.523775651E1,2.970091105E-1,7.174280643E0,6.694220543E0
4.528585609E1,3.182454109E-1,7.256833076E0,6.480959892E0
4.533395567E1,1.417747438E-1,7.246065140E0,6.712166786E0
4.538205526E1,1.944168471E-2,7.255636692E0,6.810571671E0
4.543015484E1,4.336991161E-2,7.301997185E0,6.499803543E0
4.547825432E1,2.039881349E-1,7.301399231E0,6.476174355E0
4.552635390E1,5.114658549E-2,7.253243446E0,6.873981476E0
4.557445348E1,1.734796353E-2,7.208677292E0,6.982256413E0
4.562255307E1,8.973085135E-2,7.231708050E0,6.652645111E0
4.567065265E1,9.182456881E-2,7.303792000E0,6.257829189E0
4.571875224E1,1.752742529E-1,7.297510624E0,6.330810547E0
4.576685182E1,1.615155302E-2,7.219744205E0,6.769893646E0
4.581495151E1,1.929213256E-1,7.282256603E0,6.693622112E0
4.586305109E1,2.542374134E-1,7.309175968E0,6.572485447E0
4.591115067E1,3.427718580E-1,7.294519901E0,6.521039963E0
4.595925026E1,2.703889608E-1,7.210172653E0,6.707680225E0
4.600734984E1,2.135594189E-1,7.140182972E0,6.854240417E0
4.605544942E1,7.716853172E-2,7.203592777E0,6.961917400E0
4.610354901E1,-3.230310604E-2,7.302296638E0,6.658627033E0
4.615164859E1,8.374879509E-2,7.296912670E0,6.467201233E0
4.619974817E1,1.857428551E-1,7.233502865E0,6.546164513E0
4.624784786E1,2.898306549E-1,7.186543941E0,6.582654953E0
4.629594744E1,1.660020649E-1,7.187440872E0,6.870391846E0
4.634404703E1,1.363908947E-1,7.305885792E0,6.562016964E0
4.639214661E1,1.600200087E-1,7.344769001E0,6.524629116E0
4.644024619E1,5.563312769E-2,7.233801842E0,6.775875568E0
4.648834578E1,7.866404206E-2,7.223333359E0,6.696314335E0
4.653644546E1,1.803590059E-1,7.264609337E0,6.580860615E0
4.658454505E1,1.525424421E-1,7.291229725E0,6.500700951E0
4.663264463E1,4.127619043E-2,7.228717327E0,6.794120789E0
4.668074421E1,6.520441920E-2,7.293024540E0,6.643671989E0
4.672884380E1,9.212367237E-2,7.284649372E0,6.512365818E0
4.677694349E1,-3.320041299E-2,7.248457909E0,6.506383896E0
4.682504307E1,-2.931207791E-2,7.235297680E0,6.687041759E0
4.687314265E1,-2.560320199E-1,7.238587379E0,6.811468601E0
4.692124224E1,-3.649054468E-2,7.332805157E0,6.524928093E0
4.696934192E1,-6.669992954E-2,7.255337238E0,6.750451565E0
4.701744151E1,-1.034895778E-1,7.215556622E0,6.879664421E0
4.706554109E1,3.738785535E-2,7.204789162E0,6.569195271E0
4.711364067E1,2.533400953E-1,7.239185810E0,6.399005890E0
4.716174036E1,2.201396823E-1,7.233203888E0,6.540481567E0
4.720983994E1,1.375873089E-1,7.212565422E0,6.711269379E0
4.725793953E1,6.640082598E-2,7.289135933E0,6.753442764E0
4.730603911E1,-2.691925503E-3,7.289734364E0,6.718746662E0
4.735413880E1,9.720841795E-2,7.268796921E0,6.671787739E0
4.740223838E1,1.319043487E-1,7.255038261E0,6.573681831E0
4.745033796E1,1.357926875E-1,7.182655334E0,6.658627033E0
4.749843765E1,1.552343667E-1,7.233801842E0,6.643671989E0
4.754653724E1,-5.653043464E-2,7.202396393E0,6.916453838E0
4.759463682E1,-7.657032460E-2,7.287939548E0,6.616154671E0
4.764273640E1,-3.320041299E-2,7.293024540E0,6.449853420E0
4.769083609E1,9.152546525E-2,7.216753006E0,6.685546398E0
4.773893567E1,1.001994461E-1,7.166503906E0,6.740880489E0
4.778703526E1,1.549352705E-1,7.178767204E0,6.679265499E0
4.783513494E1,1.010967568E-1,7.202994347E0,6.683153629E0
4.788323453E1,1.016949639E-1,7.290930748E0,6.528218269E0
4.793133411E1,6.460621208E-2,7.218547821E0,6.722336292E0
4.797943380E1,1.561316848E-1,7.141977310E0,6.838686943E0
4.802753338E1,9.152546525E-2,7.154240608E0,6.882356167E0
4.807563296E1,8.614161611E-2,7.211369038E0,6.939784050E0
4.812373265E1,6.999006122E-2,7.188338280E0,6.715157509E0
4.817183224E1,2.524427772E-1,7.186543941E0,6.552445889E0
4.821993182E1,2.030908167E-1,7.162316322E0,6.649055958E0
4.826803151E1,1.408774406E-1,7.187740326E0,6.693323135E0
4.831613109E1,9.332008660E-2,7.246962547E0,6.704091072E0
4.836423067E1,1.704886109E-1,7.241578579E0,6.727121830E0
4.841233036E1,1.274178028E-1,7.229315281E0,6.759724140E0
4.846042994E1,1.657029688E-1,7.215855598E0,6.712465763E0
4.850852953E1,8.584251255E-2,7.221538544E0,6.706782818E0
4.855662921E1,1.253240854E-1,7.212266445E0,6.454638958E0
4.860472880E1,1.573280841E-1,7.195516586E0,6.457331181E0
4.865282838E1,4.875376076E-2,7.191030025E0,6.862017155E0
4.870092807E1,6.580262445E-3,7.250850677E0,6.864409924E0
4.874902765E1,1.019940674E-1,7.308278561E0,6.670890331E0
4.879712724E1,1.238285750E-1,7.314858913E0,6.454938412E0
4.884522692E1,-7.238288224E-2,7.195217609E0,6.664908409E0
4.889332651E1,6.640082598E-2,7.144968510E0,6.798008919E0
4.894142609E1,4.725824669E-2,7.256833076E0,6.537789822E0
4.898952578E1,-1.289133132E-1,7.303194046E0,6.524330139E0
4.903762536E1,-8.255238086E-2,7.250850677E0,6.759125710E0
4.908572494E1,7.866404206E-2,7.284948349E0,6.621538639E0
4.913382463E1,2.769692242E-1,7.193423271E0,6.591030121E0
4.918192421E1,2.003988922E-1,7.156633377E0,6.830910206E0
4.923002390E1,1.408774406E-1,7.211070061E0,6.700501442E0
4.927812348E1,8.075776696E-2,7.186244488E0,6.822236538E0
4.932622307E1,8.195417374E-2,7.185646534E0,6.729813576E0
4.937432276E1,4.546362907E-2,7.192226887E0,6.678368092E0
4.942242234E1,3.768695518E-2,7.244868755E0,6.599105835E0
4.947052192E1,5.144568533E-2,7.248457909E0,6.624828815E0
4.951862161E1,-1.148554832E-1,7.210472107E0,6.923333168E0
4.956672119E1,3.260220960E-2,7.249654293E0,6.708577156E0
4.961482088E1,1.878365725E-1,7.255337238E0,6.535097599E0
4.966292046E1,2.811566554E-2,7.186842918E0,6.754639149E0
4.971102015E1,3.888336709E-3,7.241279602E0,6.592226505E0
4.975911974E1,-3.888336709E-3,7.268796921E0,6.486643314E0
4.980721932E1,-8.195417374E-2,7.264011383E0,6.610471725E0
4.985531901E1,3.170489892E-2,7.254439831E0,6.730412006E0
4.990341859E1,1.962114573E-1,7.188637257E0,6.905985355E0
4.995151828E1,1.630110443E-1,7.203293324E0,6.728916168E0
4.999961786E1,1.773679852E-1,7.270890713E0,6.497111797E0
5.004771744E1,1.543370634E-1,7.299305439E0,6.424728870E0
5.009581713E1,2.237289101E-1,7.220641613E0,6.712465763E0
5.014391671E1,1.136590764E-1,7.152146816E0,7.059424877E0
5.019201640E1,9.242277592E-2,7.279564857E0,6.585347176E0
5.024011598E1,6.999006122E-2,7.319943428E0,6.508178711E0
5.028821567E1,9.391828626E-2,7.306783199E0,6.526722908E0
5.033631526E1,2.724826932E-1,7.247859955E0,6.560820580E0
5.038441494E1,1.645065546E-1,7.188637257E0,6.770790577E0
5.043251453E1,2.003988996E-2,7.291827679E0,6.626623154E0
5.048061411E1,2.027917206E-1,7.310372353E0,6.493522644E0
5.052871380E1,8.075776696E-2,7.243073940E0,6.766005039E0
5.057681338E1,-2.153540403E-2,7.295716286E0,6.691827774E0
5.062491307E1,4.725824669E-2,7.253841877E0,6.658627033E0
5.067301265E1,3.296113312E-1,7.265207767E0,6.481558323E0
5.072111234E1,1.770688742E-1,7.204190731E0,6.725028038E0
5.076921192E1,1.052841991E-1,7.192824841E0,6.818647385E0
5.081731161E1,9.511470050E-2,7.292725086E0,6.553941250E0
5.086541130E1,2.093719784E-3,7.312166691E0,6.460022926E0
5.091351088E1,8.195417374E-2,7.294818878E0,6.504290104E0
5.096161057E1,2.392822690E-2,7.199106216E0,6.798906326E0
5.100971015E1,1.040877849E-1,7.247859955E0,6.713961124E0
5.105780984E1,2.602194622E-2,7.266105175E0,6.615556240E0
5.110590942E1,-5.982056609E-4,7.305287361E0,6.670591354E0
5.115400911E1,3.798605874E-2,7.299006462E0,6.618248463E0
5.120210869E1,5.802594870E-2,7.269095898E0,6.609574318E0
5.125020838E1,1.417747438E-1,7.226025105E0,6.674180508E0
5.129830807E1,9.661021084E-2,7.263412952E0,6.563512325E0
5.134640765E1,1.049850956E-1,7.314260483E0,6.535995007E0
5.139450734E1,1.076770201E-2,7.300202847E0,6.599404812E0
5.144260692E1,1.154536903E-1,7.345367432E0,6.485446453E0
5.149070661E1,8.404789865E-2,7.281957626E0,6.540780544E0
5.153880630E1,8.285148442E-2,7.228118896E0,6.748058796E0
5.158690588E1,8.315058798E-2,7.280461788E0,6.713961124E0
5.163500557E1,4.695914313E-2,7.338188648E0,6.485147476E0
5.168310526E1,1.076770201E-2,7.346862793E0,6.514758587E0
5.173120484E1,2.991028363E-3,7.296613693E0,6.621837616E0
5.177930453E1,7.178467698E-3,7.226922512E0,6.677769661E0
5.182740421E1,7.597211748E-2,7.249654293E0,6.622735023E0
5.187550380E1,1.016949583E-2,7.241279602E0,6.667600155E0
5.192360348E1,4.845465720E-2,7.308278561E0,6.591329098E0
5.197170317E1,8.973085321E-3,7.319046497E0,6.628716946E0
5.201980276E1,4.247260094E-2,7.317550659E0,6.660122871E0
5.206790244E1,7.746763527E-2,7.263113976E0,6.611967087E0
5.211600213E1,1.396810263E-1,7.223333359E0,6.643074036E0
5.216410182E1,6.879365444E-2,7.197909832E0,6.664309978E0
5.221220140E1,-5.383851007E-3,7.261319637E0,6.651149750E0
5.226030109E1,-1.615155302E-2,7.292725086E0,6.569494724E0
5.230840078E1,3.649054468E-2,7.279564857E0,6.574878216E0
5.235650046E1,1.483550072E-1,7.208677292E0,6.690631390E0
5.240460005E1,1.142572835E-1,7.208079338E0,6.696613312E0
5.245269974E1,4.187439755E-2,7.265506744E0,6.628417969E0
5.250079942E1,9.720841795E-2,7.289434910E0,6.508477688E0
5.254889911E1,-1.615155302E-2,7.271489143E0,6.750751019E0
5.259699869E1,-1.345962752E-2,7.268796921E0,6.780362129E0
5.264509838E1,-2.632104978E-2,7.251449108E0,6.726523399E0
5.269319807E1,7.058826834E-2,7.214360237E0,6.700501442E0
5.274129776E1,1.241276711E-1,7.226922512E0,6.653542519E0
5.278939734E1,5.742774159E-2,7.240083218E0,6.622735023E0
5.283749703E1,9.990034252E-2,7.264609337E0,6.629913330E0
5.288559671E1,1.055833027E-1,7.211070061E0,6.686742783E0
5.293369640E1,8.793623000E-2,7.220940590E0,6.763911247E0
5.298179609E1,9.272187948E-2,7.230811119E0,6.680162430E0
5.302989567E1,3.140579537E-2,7.266404152E0,6.622735023E0
5.307799536E1,1.256231871E-2,7.294220924E0,6.468697071E0
5.312609505E1,1.645065658E-2,7.250850677E0,6.671189308E0
5.317419474E1,8.225327730E-2,7.236793041E0,6.609574318E0
5.322229442E1,7.866404206E-2,7.269993305E0,6.589534283E0
5.327039401E1,6.610172242E-2,7.231110096E0,6.628716946E0
5.331849369E1,7.417750359E-2,7.258328438E0,6.570391655E0
5.336659338E1,4.576273263E-2,7.245467186E0,6.679265499E0
5.341469307E1,-3.409772366E-2,7.279863834E0,6.667301178E0
5.346279276E1,3.290131316E-2,7.277172089E0,6.599703789E0
5.351089244E1,6.041877344E-2,7.273283482E0,6.573681831E0
5.355899203E1,6.759724021E-2,7.284350395E0,6.713662148E0
5.360709171E1,3.559323773E-2,7.221837997E0,6.723233223E0
5.365519140E1,4.336991161E-2,7.256234646E0,6.699604511E0
5.370329109E1,-1.854437590E-2,7.264908791E0,6.520740986E0
5.375139078E1,-2.273181453E-2,7.226324558E0,6.654140472E0
5.379949046E1,-3.888336709E-3,7.192824841E0,6.747161865E0
5.384759015E1,4.187439755E-2,7.243672371E0,6.730710983E0
5.389568984E1,-2.871387079E-2,7.250850677E0,6.655636311E0
5.394378953E1,-9.272187948E-3,7.282855034E0,6.573382854E0
5.399188921E1,-1.375873014E-2,7.212565422E0,6.698108673E0
5.403998890E1,5.922235921E-2,7.210172653E0,6.665506363E0
5.408808859E1,1.408774406E-1,7.226922512E0,6.714260101E0
5.413618828E1,1.235294715E-1,7.230511665E0,6.723831654E0
5.418428796E1,2.362912335E-2,7.222435951E0,6.799504757E0
5.423238765E1,-2.033899166E-2,7.246962547E0,6.651149750E0
5.428048734E1,-2.303091809E-2,7.249953270E0,6.652645111E0
5.432858703E1,4.127619043E-2,7.228118896E0,6.570990086E0
5.437668671E1,5.084748194E-2,7.200601578E0,6.598806858E0
5.442478640E1,6.011966988E-2,7.220940590E0,6.669394970E0
5.447288609E1,4.247260094E-2,7.222435951E0,6.646364212E0
5.452098578E1,2.691925503E-2,7.232306480E0,6.716054916E0
5.456908546E1,8.015955985E-2,7.252047062E0,6.647859573E0
5.461718515E1,-1.465603895E-2,7.249953270E0,6.755536556E0
5.466528484E1,3.469592705E-2,7.251449108E0,6.671488762E0
5.471338453E1,-4.127619043E-2,7.179365158E0,6.747161865E0
5.476148421E1,5.982056609E-4,7.242774963E0,6.503392696E0
5.480958401E1,-3.858426586E-2,7.204190731E0,6.653841496E0
5.485768369E1,-1.704886183E-2,7.193722248E0,6.647859573E0
5.490578338E1,8.434699476E-2,7.183552742E0,6.768397808E0
5.495388307E1,8.225327730E-2,7.191329479E0,6.740880489E0
5.500198286E1,8.315058798E-2,7.230212688E0,6.618846416E0
5.505008255E1,-4.097708687E-2,7.200900555E0,6.718447685E0
5.509818224E1,-1.052841991E-1,7.211668491E0,6.693921566E0
5.514628192E1,4.935196787E-2,7.219744205E0,6.605087757E0
5.519438171E1,1.387837082E-1,7.213163853E0,6.672386169E0
5.524248140E1,3.020938672E-2,7.215556622E0,6.826124668E0
5.529058109E1,-4.127619043E-2,7.258328438E0,6.830013275E0
5.533868088E1,-1.139581800E-1,7.268796921E0,6.785746098E0
5.538678057E1,-2.021935135E-1,7.333104134E0,6.576074600E0
5.543488036E1,-1.692921966E-1,7.271189690E0,6.768397808E0
5.548298005E1,-7.746763527E-2,7.241279602E0,6.713961124E0
5.553107984E1,7.776673418E-3,7.200302601E0,6.682854652E0
5.557917953E1,1.133599728E-1,7.207779884E0,6.287739754E0
5.562727932E1,2.368894368E-1,7.245167732E0,6.131906986E0
5.567537901E1,2.291127741E-1,7.271788120E0,6.615257263E0
5.572347880E1,1.585244946E-2,7.356733322E0,6.862914562E0
5.577157849E1,3.828516230E-2,7.401897907E0,6.734001160E0
5.581967828E1,-9.511470050E-2,7.379465103E0,6.768996239E0
5.586777796E1,3.918246925E-2,7.346264839E0,6.481857300E0
5.591587776E1,5.892325938E-2,7.191030025E0,6.773183823E0
5.596397755E1,5.473581702E-2,7.173981190E0,6.634100914E0
5.601207724E1,5.204389244E-2,7.260422230E0,6.495018005E0
5.606017703E1,-6.430710852E-2,7.298707485E0,6.512664795E0
5.610827682E1,2.303091809E-2,7.365706444E0,6.437291145E0
5.615637651E1,3.080759197E-2,7.293024540E0,6.621239185E0
5.620447630E1,1.465603858E-1,7.235297680E0,6.771687984E0
5.625257609E1,1.187438220E-1,7.249953270E0,6.591628075E0
5.630067588E1,5.144568533E-2,7.272386074E0,6.501897335E0
5.634877557E1,5.383851007E-3,7.304689407E0,6.487540245E0
5.639687536E1,8.823533356E-2,7.325327396E0,6.567400932E0
5.644497515E1,1.052841991E-1,7.316653252E0,6.587141514E0
5.649307494E1,9.272187948E-2,7.305885792E0,6.595516682E0
5.654117474E1,9.122636169E-2,7.320242882E0,6.675077915E0
5.658927453E1,1.319043487E-1,7.328318596E0,6.620940208E0
5.663737432E1,3.110669367E-2,7.339983463E0,6.570391655E0
5.668547411E1,5.114658549E-2,7.350152969E0,6.427121639E0
5.673357390E1,2.156531364E-1,7.313064098E0,6.469295025E0
5.678167359E1,1.468594968E-1,7.304689407E0,6.539584160E0
5.682977338E1,6.819544733E-2,7.321738243E0,6.564409733E0
5.687787317E1,-2.662015148E-2,7.361219883E0,6.615556240E0
5.692597296E1,-8.763712645E-2,7.370491982E0,6.509375095E0
5.697407276E1,-4.307080805E-2,7.358827114E0,6.390930176E0
5.702217265E1,4.606183618E-2,7.243373394E0,6.754340172E0
5.707027244E1,1.202393398E-1,7.225726128E0,6.719046116E0
5.711837224E1,6.759724021E-2,7.217650414E0,6.599703789E0
5.716647203E1,2.075773627E-1,7.375277519E0,6.400202274E0
5.721457182E1,1.366899908E-1,7.325028419E0,6.780661106E0
5.726267161E1,5.473581702E-2,7.344171047E0,6.731608391E0
5.731077140E1,3.888336942E-2,7.386942387E0,6.509375095E0
5.735887119E1,9.631111473E-2,7.343273640E0,6.572186470E0
5.740697098E1,5.084747914E-3,7.306483746E0,6.620042801E0
5.745507088E1,3.230310604E-2,7.248158932E0,6.644270420E0
5.750317067E1,4.606183618E-2,7.219445229E0,6.495316982E0
5.755127046E1,3.535395563E-1,7.357929707E0,5.998208046E0
5.759937026E1,1.968096644E-1,7.305885792E0,6.447460651E0
5.764747015E1,1.627119333E-1,7.361518860E0,6.629614353E0
5.769556994E1,3.738785535E-2,7.302296638E0,6.956533432E0
5.774366974E1,2.455634177E-1,7.301997185E0,6.777969360E0
5.779176953E1,3.194418252E-1,7.278368473E0,6.490830421E0
5.783986942E1,2.500499785E-1,7.273881912E0,6.600003242E0
5.788796921E1,2.611167729E-1,7.295117855E0,6.468996048E0
5.793606911E1,9.990034252E-2,7.268198967E0,6.822236538E0
5.798416890E1,9.451649338E-2,7.326224804E0,6.517749786E0
5.803226869E1,1.426720470E-1,7.350750923E0,6.548557281E0
5.808036859E1,1.175474152E-1,7.260422230E0,6.667002201E0
5.812846838E1,2.219343036E-1,7.277172089E0,6.642176628E0
5.817656828E1,1.313061416E-1,7.260721207E0,6.644569397E0
5.822466807E1,1.034895778E-1,7.269993305E0,6.620342255E0
5.827276786E1,-5.623133108E-2,7.262814999E0,6.724130630E0
5.832086776E1,-8.973084623E-4,7.299903870E0,6.718447685E0
5.836896755E1,1.244267747E-1,7.374380112E0,6.397510529E0
5.841706744E1,8.015955985E-2,7.297810078E0,6.417849541E0
5.846516724E1,2.003988922E-1,7.257730007E0,6.567101955E0
5.851326713E1,1.920240223E-1,7.209574699E0,6.566204548E0
5.856136692E1,2.042872310E-1,7.250850677E0,6.667002201E0
5.860946682E1,6.640082598E-2,7.306783199E0,6.750751019E0
5.865756661E1,-7.866404206E-2,7.353742123E0,6.710371971E0
5.870566651E1,-1.193420291E-1,7.335197926E0,6.653841496E0
5.875376640E1,1.375873089E-1,7.302296638E0,6.595217228E0
5.880186619E1,2.090728730E-1,7.238886833E0,6.719046116E0
5.884996609E1,1.561316848E-1,7.284350395E0,6.495915413E0
5.889806588E1,1.465603858E-1,7.326224804E0,6.505486488E0
5.894616578E1,7.986045629E-2,7.321139812E0,6.634698868E0
5.899426567E1,-2.841476910E-2,7.297510624E0,6.693622112E0
5.904236546E1,3.619144112E-2,7.332805157E0,6.600003242E0
5.909046536E1,-2.273181453E-2,7.258328438E0,6.689733982E0
5.913856515E1,8.075776696E-2,7.319046497E0,6.430411816E0
5.918666505E1,2.123630047E-1,7.305885792E0,6.461219311E0
5.923476494E1,1.555334777E-1,7.351648331E0,6.486942291E0
5.928286474E1,4.247260094E-2,7.350152969E0,6.444469452E0
5.933096463E1,1.668993831E-1,7.345367432E0,6.458527565E0
5.937906442E1,-1.555334684E-2,7.269993305E0,6.778866768E0
5.942716432E1,-5.054837838E-2,7.344769001E0,6.449554443E0
5.947526421E1,-7.597211748E-2,7.325327396E0,6.490232468E0
5.952336411E1,3.409772366E-2,7.332206726E0,6.496214390E0
5.957146390E1,2.961117961E-2,7.311568737E0,6.593123913E0
5.961956380E1,2.051845491E-1,7.310073376E0,6.611967087E0
5.966766359E1,1.277169138E-1,7.284051418E0,6.711867332E0
5.971576349E1,1.097707376E-1,7.335496902E0,6.634100914E0
5.976386338E1,3.918246925E-2,7.327421188E0,6.605386734E0
5.981196328E1,3.649054468E-2,7.351947784E0,6.510272026E0
5.986006307E1,9.690931439E-2,7.268198967E0,6.483652115E0
