"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.814037740E1,-1.695149764E-2,-1.107192412E-2,1.954767294E-2
1.818847480E1,6.337722298E-3,-1.450803829E-3,1.320995111E-2
1.823657219E1,8.017600514E-3,-2.115119249E-2,1.504254527E-2
1.828466948E1,-8.781181648E-3,-6.032289471E-3,-6.948587019E-3
1.833276688E1,1.466075517E-2,1.901316643E-2,-1.916588284E-2
1.838086417E1,4.581485991E-4,9.315688163E-3,-2.649625950E-2
1.842896157E1,2.061668551E-3,6.108647678E-3,-1.091920771E-2
1.847705896E1,1.030834299E-2,-1.527161920E-3,-1.030834299E-2
1.852515625E1,9.697478265E-3,-3.283398226E-3,9.850194678E-3
1.857325365E1,-4.352411721E-3,-6.414080039E-3,1.672242396E-2
1.862135104E1,-1.672242396E-2,-3.817904973E-3,9.010255337E-3
1.866944834E1,-4.352411721E-3,1.030834299E-2,-1.320995111E-2
1.871754573E1,-2.519817324E-3,1.298087649E-3,-1.649334840E-2
1.876564302E1,-8.704823442E-3,5.497782957E-3,-2.474002354E-2
1.881374042E1,5.497782957E-3,3.894262947E-3,-1.061377581E-2
1.886183782E1,1.084284950E-2,3.741546767E-3,-1.649334840E-2
1.890993511E1,-1.221729559E-3,-8.017600514E-3,9.544761851E-3
1.895803250E1,-3.283398226E-3,2.367100911E-3,1.275180187E-2
1.900612990E1,2.825249685E-3,-1.550069358E-2,3.130682046E-3
1.905422719E1,6.490438245E-3,2.061668551E-3,-1.481347065E-2
1.910232459E1,2.519817278E-2,-1.527161949E-4,-1.832594350E-2
1.915042188E1,2.290742937E-3,-3.168861195E-2,-1.771507785E-2
1.919851927E1,1.634063199E-2,1.916588284E-2,-9.544761851E-3
1.924661667E1,-2.153298259E-2,-1.145371422E-2,2.122755162E-2
1.929471396E1,3.054323897E-4,-6.185005885E-3,1.939495653E-2
1.934281136E1,9.010255337E-3,-2.290742937E-3,7.635809743E-5
1.939090875E1,1.252272818E-2,1.901316643E-2,-9.086613543E-3
1.943900605E1,7.330377586E-3,6.948587019E-3,-9.621120058E-3
1.948710344E1,2.901607659E-3,-1.504254527E-2,-5.955931731E-3
1.953520084E1,1.206457894E-2,8.475748822E-3,-7.330377586E-3
1.958329813E1,-2.802342176E-2,-6.872228812E-3,1.259908639E-2
1.963139552E1,-1.374445762E-2,9.086613543E-3,-4.505127668E-3
1.967949292E1,1.252272818E-2,-3.665188793E-3,-1.069013379E-3
1.972759021E1,1.481347065E-2,-2.084576152E-2,3.054323839E-3
1.977568761E1,1.985310577E-2,5.421424750E-3,-5.039634649E-3
1.982378500E1,-2.367101051E-2,-1.046105940E-2,2.977965865E-3
1.987188230E1,-5.421424750E-3,-1.221729559E-3,1.145371469E-3
1.991997969E1,7.177661173E-3,7.406735327E-3,-6.948587019E-3
1.996807709E1,-1.695149764E-2,-4.886918236E-3,6.108647794E-4
2.001617459E1,4.428769462E-3,-5.192350596E-3,4.963276442E-3
2.006427177E1,9.697478265E-3,-1.153007243E-2,8.399390616E-3
2.011236917E1,-3.817904973E-3,3.588830587E-3,-1.450803829E-3
2.016046646E1,-8.399390616E-3,1.565340906E-2,6.490438245E-3
2.020856386E1,-1.603520103E-2,-1.214093715E-2,6.566796452E-3
2.025666125E1,6.719512399E-3,-2.672533505E-3,-5.726857111E-3
2.030475865E1,8.246674202E-3,2.825249685E-3,-1.733328775E-2
2.035285594E1,-2.657261863E-2,1.527161949E-4,-5.955931731E-3
2.040095334E1,-3.191768378E-2,7.941242307E-3,-1.038470119E-2
2.044905073E1,-3.817904799E-4,8.781181648E-3,-2.748891478E-3
2.049714802E1,1.175914705E-2,-1.122464053E-2,-2.214384731E-3
2.054524542E1,2.321286127E-2,1.091920771E-2,-6.414080039E-3
2.059334282E1,-4.810560029E-3,-4.963276442E-3,2.519817324E-3
2.064144021E1,2.596175298E-3,2.344193682E-2,-1.588248461E-2
2.068953750E1,3.207040019E-3,1.267544460E-2,-1.206457894E-2
2.073763490E1,-1.175914705E-2,-3.436114406E-3,-9.697478265E-3
2.078573230E1,-5.803215317E-3,5.192350596E-3,-5.421424750E-3
2.083382969E1,-1.237001177E-2,-2.397644334E-2,4.886918236E-3
2.088192698E1,1.198822167E-2,1.756236190E-3,-1.450803876E-2
2.093002438E1,2.015853859E-2,1.427896414E-2,-1.275180187E-2
2.097812177E1,-1.748600416E-2,-1.970038936E-2,-2.596175298E-3
2.102621907E1,1.267544460E-2,2.367101051E-2,-8.246674202E-3
2.107431646E1,-7.483093534E-3,9.010255337E-3,-1.000291109E-2
2.112241386E1,5.345067009E-3,-1.397353224E-2,1.527161920E-3
2.117051125E1,1.695149764E-2,2.367100911E-3,-7.101302966E-3
2.121860855E1,-8.170315996E-3,6.719512399E-3,9.315688163E-3
2.126670594E1,-5.574141163E-3,3.741546767E-3,1.527161920E-3
2.131480334E1,1.374445739E-3,2.107483521E-2,-1.145371469E-3
2.136290073E1,-9.162971750E-3,-1.809686981E-2,5.115992390E-3
2.141099802E1,1.221729536E-2,-1.107192412E-2,3.054323839E-3
2.145909542E1,-1.069013402E-2,-3.817904799E-4,-1.046105940E-2
2.150719282E1,1.374445739E-3,1.595884189E-2,-1.603520010E-3
2.155529021E1,4.581485991E-4,-9.850194678E-3,-6.032289471E-3
2.160338750E1,2.153298259E-2,-8.323032409E-3,8.399390616E-3
2.165148490E1,-3.359756246E-2,-1.183550525E-2,-1.893680729E-2
2.169958230E1,-1.275180187E-2,2.596175298E-2,-2.206749097E-2
2.174767969E1,-1.679878100E-3,-1.343902480E-2,-1.832594350E-2
2.179577698E1,2.122755162E-2,-9.315688163E-3,7.635809743E-5
2.184387438E1,-2.977965865E-3,1.458439697E-2,3.817904799E-4
2.189197177E1,-1.664606482E-2,6.872228812E-3,2.725984156E-2
2.194006917E1,-5.879573524E-3,-1.076649129E-2,1.504254527E-2
2.198816646E1,2.138026804E-2,4.123337101E-3,-4.352411721E-3
2.203626386E1,-1.679878100E-3,-1.939495653E-2,-3.054323897E-4
2.208436125E1,1.565340906E-2,1.244636998E-2,-8.781181648E-3
2.213245865E1,-4.428769462E-3,4.199695308E-3,-2.138026757E-3
2.218055594E1,-8.933897130E-3,-5.421424750E-3,4.963276442E-3
2.222865334E1,-1.145371422E-2,1.618791744E-2,-1.450803829E-3
2.227675073E1,-8.017600514E-3,-1.221729559E-3,1.160643063E-2
2.232484813E1,-1.908952487E-3,-5.955931731E-3,-2.290742996E-4
2.237294542E1,1.137735695E-2,-2.367100911E-3,4.581485875E-3
2.242104282E1,-9.926552884E-4,-5.879573524E-3,-4.199695308E-3
2.246914021E1,-3.817904973E-3,-3.283398226E-3,8.399390499E-4
2.251723761E1,-8.857538924E-3,-2.061668551E-3,-3.894262947E-3
2.256533490E1,1.908952487E-3,-3.054323897E-4,1.130099874E-2
2.261343230E1,4.963276442E-3,7.635809743E-5,-2.290742937E-3
2.266152969E1,3.512472380E-3,5.726857111E-3,-1.908952487E-3
2.270962709E1,-4.428769462E-3,-6.948587019E-3,6.261364091E-3
2.275772438E1,-6.872228812E-3,-7.635809947E-3,-2.672533505E-3
2.280582177E1,4.734201822E-3,1.664606482E-2,-1.137735695E-2
2.285391917E1,-6.719512399E-3,-1.611155830E-2,7.254019380E-3
2.290201657E1,1.374445739E-3,-1.114828233E-2,-5.268708803E-3
2.295011386E1,5.955931731E-3,2.191477455E-2,-2.443459118E-3
2.299821125E1,-2.840521187E-2,-1.771507785E-2,1.847865991E-2
2.304630865E1,2.367100911E-3,-9.850194678E-3,6.643154658E-3
2.309440605E1,1.924224012E-2,4.657844082E-3,-3.436114406E-3
2.314250334E1,-1.061377581E-2,-1.473711245E-2,-3.283398226E-3
2.319060073E1,-1.053741761E-2,9.162971750E-3,-1.374445739E-3
2.323869813E1,-1.832594397E-3,5.268708803E-3,-2.367100911E-3
2.328679552E1,3.512472380E-3,-7.406735327E-3,-9.162971983E-4
2.333489282E1,1.817322709E-2,1.259908639E-2,-1.198822167E-2
2.338299021E1,-4.428769462E-3,1.756236190E-3,1.908952487E-3
2.343108761E1,-3.741546767E-3,-8.552107029E-3,2.977965865E-3
2.347918500E1,9.162971983E-4,1.000291109E-2,-7.559451740E-3
2.352728240E1,7.635809598E-4,-3.817904799E-4,-2.672533505E-3
2.357537969E1,9.926552884E-3,-1.466075517E-2,4.581485875E-3
2.362347709E1,8.628465235E-3,-1.122464053E-2,1.259908639E-2
2.367157448E1,-1.588248461E-2,0.000000000E0,1.519526169E-2
2.371967188E1,-1.076649129E-2,6.337722298E-3,1.656970754E-2
2.376776927E1,-4.428769462E-3,-1.534797717E-2,1.588248461E-2
2.381586667E1,2.168569900E-2,-7.330377586E-3,-8.170315996E-3
2.386396407E1,1.695149764E-2,8.704823442E-3,-2.138026804E-2
2.391206146E1,-1.145371422E-2,-1.023198478E-2,5.345066893E-4
2.396015886E1,3.817904799E-4,5.345066893E-4,-1.069013379E-3
2.400825615E1,4.886918236E-3,9.850194678E-3,3.054323897E-4
2.405635365E1,-1.641699113E-2,7.635809743E-5,1.107192412E-2
2.410445104E1,-6.872228812E-3,2.290742996E-4,1.061377581E-2
2.415254844E1,3.512472380E-3,-1.191186346E-2,6.795870606E-3
2.420064584E1,3.054323839E-3,-3.588830587E-3,-2.519817324E-3
2.424874323E1,-5.955931731E-3,-3.817904799E-4,-1.030834299E-2
2.429684063E1,6.719512399E-3,-1.756236190E-3,-2.290742937E-3
2.434493813E1,-1.069013379E-3,-1.664606482E-2,3.054323897E-4
2.439303552E1,3.817904973E-3,1.191186346E-2,-4.276053514E-3
2.444113292E1,-1.267544460E-2,-2.214384731E-3,5.268708803E-3
2.448923042E1,-5.268708803E-3,-2.290742937E-3,1.030834299E-2
2.453732782E1,3.130682046E-3,1.374445739E-3,6.795870606E-3
2.458542532E1,-1.267544460E-2,5.345066893E-4,5.574141163E-3
2.463352282E1,4.123337101E-3,7.177661173E-3,-2.367100911E-3
2.468162021E1,2.596175298E-3,-8.017600514E-3,-4.199695308E-3
2.472971771E1,-3.054323839E-3,-1.206457894E-2,-5.039634649E-3
2.477781521E1,2.443459118E-3,1.397353224E-2,2.977965865E-3
2.482591271E1,-1.305723470E-2,-3.054323897E-4,6.414080039E-3
2.487401021E1,-3.894262947E-3,-4.734201822E-3,1.450803829E-3
2.492210771E1,3.130682046E-3,-1.725693047E-2,1.305723470E-2
2.497020521E1,1.007926930E-2,-9.010255337E-3,7.483093534E-3
2.501830282E1,-1.038470119E-2,7.712167688E-3,-1.153007243E-2
2.506640032E1,-1.175914705E-2,1.603520103E-2,-1.450803829E-3
2.511449792E1,-6.566796452E-3,-2.405280061E-2,2.825249685E-3
2.516259542E1,2.840521187E-2,9.315688163E-3,-1.275180187E-2
2.521069302E1,-2.099847607E-2,-7.941242307E-3,3.436114406E-3
2.525879052E1,-1.023198478E-2,3.359756200E-3,1.496618707E-2
2.530688813E1,-3.359756200E-3,-4.276053514E-3,1.985310577E-3
2.535498573E1,9.850194678E-3,-8.704823442E-3,2.138026757E-3
2.540308334E1,8.704823442E-3,-1.450803829E-3,-4.810560029E-3
2.545118094E1,-1.809686981E-2,1.244636998E-2,-9.544761851E-3
2.549927855E1,-1.267544460E-2,8.933897130E-3,-3.665188793E-3
2.554737625E1,1.710421406E-2,-1.076649129E-2,1.832594397E-3
2.559547386E1,1.290451828E-2,-8.323032409E-3,-9.544761851E-3
2.564357146E1,1.069013379E-3,-4.734201822E-3,8.857538924E-3
2.569166917E1,-1.725693047E-2,-8.628465235E-3,-8.399390499E-4
2.573976688E1,-6.872228696E-4,2.076940238E-2,3.283398226E-3
2.578786448E1,-1.336266659E-2,-2.183841541E-2,8.933897130E-3
2.583596219E1,2.832885459E-2,1.756236190E-3,-1.099556591E-2
2.588405990E1,1.084284950E-2,-1.374445739E-3,4.505127668E-3
2.593215761E1,-8.704823442E-3,-3.588830587E-3,6.108647678E-3
2.598025532E1,-8.399390616E-3,6.643154658E-3,3.130682046E-3
2.602835302E1,-5.574141163E-3,-4.428769462E-3,-4.657844082E-3
2.607645073E1,5.955931731E-3,-3.588830587E-3,-2.443459118E-3
2.612454844E1,3.207040019E-3,-4.657844082E-3,-3.283398226E-3
2.617264625E1,6.108647678E-3,-4.046979360E-3,4.352411721E-3
2.622074396E1,-2.519817324E-3,-7.254019380E-3,6.795870606E-3
2.626884177E1,8.093958721E-3,6.719512399E-3,3.741546767E-3
2.631693948E1,5.955931731E-3,-2.825249545E-2,8.704823442E-3
2.636503730E1,1.672242396E-2,-1.550069358E-2,-1.908952487E-3
2.641313500E1,-3.588830587E-3,6.261364091E-3,-3.283398226E-3
2.646123282E1,-1.756236330E-2,9.315688163E-3,-1.359174121E-2
2.650933063E1,5.497782957E-3,3.741546767E-3,-4.734201822E-3
2.655742844E1,-5.345066893E-4,-1.649334840E-2,-1.756236330E-2
2.660552625E1,1.290451828E-2,2.122755162E-2,-3.665188793E-3
2.665362407E1,-1.481347065E-2,-8.093958721E-3,1.290451828E-2
2.670172188E1,-1.069013379E-3,-5.039634649E-3,4.428769462E-3
2.674981969E1,1.130099874E-2,1.244636998E-2,3.741546767E-3
2.679791761E1,-1.672242396E-2,-1.695149764E-2,9.850194678E-3
2.684601542E1,1.107192412E-2,5.421424750E-3,-2.290742937E-3
2.689411323E1,-3.817904799E-4,-3.588830587E-3,-1.618791744E-2
2.694221115E1,-4.505127668E-3,2.977965865E-3,-1.000291109E-2
2.699030896E1,-7.941242307E-3,2.588539571E-2,-1.588248461E-2
2.703840688E1,-2.596175298E-3,3.382663801E-2,-2.138026757E-3
2.708650480E1,2.061668551E-3,-2.237292193E-2,7.864884101E-3
2.713460261E1,4.734201822E-3,-1.252272818E-2,-8.399390499E-4
2.718270052E1,-4.657844082E-3,-7.635809743E-5,9.086613543E-3
2.723079844E1,2.367100911E-3,-1.542433538E-2,3.436114406E-3
2.727889636E1,4.123337101E-3,1.229365356E-2,-9.010255337E-3
2.732699427E1,-1.550069358E-2,7.864884101E-3,3.741546767E-3
2.737509219E1,3.054323897E-4,-1.443168055E-2,-2.290742996E-4
2.742319011E1,3.535379842E-2,1.504254527E-2,-4.046979360E-3
2.747128802E1,-1.290451828E-2,-1.259908639E-2,6.643154658E-3
2.751938594E1,-1.145371469E-3,5.115992390E-3,7.483093534E-3
2.756748386E1,5.726857111E-3,-4.581485991E-4,-1.756236190E-3
2.761558177E1,-5.268708803E-3,-1.023198478E-2,8.857538924E-3
2.766367980E1,2.290742937E-3,1.374445739E-3,-2.519817324E-3
2.771177771E1,-1.191186346E-2,-6.566796452E-3,-5.192350596E-3
2.775987563E1,-7.635809598E-4,1.748600416E-2,-9.010255337E-3
2.780797365E1,-7.483093534E-3,6.261364091E-3,3.817904973E-3
2.785607157E1,1.259908639E-2,1.985310577E-3,-4.428769462E-3
2.790416959E1,1.832594397E-3,7.941242307E-3,2.519817324E-3
2.795226750E1,-3.115410358E-2,1.145371469E-3,6.795870606E-3
2.800036552E1,2.443459118E-3,6.948587019E-3,6.566796452E-3
2.804846354E1,5.345066893E-4,-8.323032409E-3,-1.985310577E-3
2.809656157E1,-1.320995111E-2,-1.221729559E-3,-3.970621154E-3
2.814465948E1,1.069013379E-3,1.626427472E-2,-1.130099874E-2
2.819275750E1,-1.626427472E-2,-2.237292193E-2,4.046979360E-3
2.824085552E1,1.038470119E-2,1.145371469E-3,-7.635809743E-5
2.828895355E1,-7.101302966E-3,2.061668551E-3,5.726857111E-3
2.833705157E1,-7.483093534E-3,9.239329956E-3,1.137735695E-2
2.838514959E1,2.504545636E-2,-1.450803829E-3,4.428769462E-3
2.843324761E1,-4.276053514E-3,-3.123046272E-2,4.505127668E-3
2.848134563E1,-8.399390616E-3,1.084284950E-2,-2.367100911E-3
2.852944365E1,-2.321286127E-2,6.108647678E-3,-1.458439697E-2
2.857754167E1,-1.710421406E-2,-1.412624773E-2,4.352411721E-3
2.862563969E1,1.069013402E-2,-1.473711245E-2,-2.672533505E-3
2.867373782E1,1.091920771E-2,9.926552884E-4,-1.832594397E-3
2.872183584E1,-2.939786762E-2,-6.032289471E-3,1.771507785E-2
2.876993386E1,-1.832594397E-3,2.390008420E-2,-4.581485991E-4
2.881803198E1,2.061668597E-2,-1.259908639E-2,2.367100911E-3
2.886613000E1,2.725984156E-2,-1.183550525E-2,-1.710421406E-2
2.891422813E1,1.122464053E-2,8.933897130E-3,-1.427896414E-2
2.896232615E1,-2.565632015E-2,-6.643154658E-3,-1.527161920E-3
2.901042427E1,3.588830587E-3,3.894262947E-3,-6.948587019E-3
2.905852240E1,1.267544460E-2,2.977965865E-3,8.628465235E-3
2.910662052E1,-4.657844082E-3,5.345066893E-4,9.010255337E-3
2.915471854E1,2.672533505E-3,1.336266659E-2,-2.061668551E-3
2.920281667E1,-1.679878100E-3,-1.809686981E-2,6.872228696E-4
2.925091480E1,1.237001177E-2,-6.948587019E-3,8.399390499E-4
2.929901292E1,-2.069304511E-2,-4.046979360E-3,-1.061377581E-2
2.934711105E1,-6.948587019E-3,1.336266659E-2,-5.879573524E-3
2.939520917E1,-6.643154658E-3,-1.374445762E-2,7.024944760E-3
2.944330740E1,5.345067009E-3,-6.872228812E-3,-3.665188793E-3
2.949140552E1,-9.086613543E-3,7.254019380E-3,2.825249685E-3
2.953950365E1,-2.031125315E-2,-4.581485991E-4,1.015562657E-2
2.958760177E1,7.635809947E-3,-6.948587019E-3,-2.290742996E-4
2.963570000E1,8.170315996E-3,-8.246674202E-3,-5.115992390E-3
2.968379813E1,-6.185005885E-3,4.810560029E-3,-3.283398226E-3
2.973189636E1,-4.123337101E-3,3.512472380E-3,1.603520010E-3
2.977999448E1,-2.443459118E-3,-7.788525894E-3,5.574141163E-3
2.982809271E1,-3.283398226E-3,4.810560029E-3,-5.345067009E-3
2.987619084E1,-9.086613543E-3,5.879573524E-3,9.621120058E-3
2.992428907E1,-2.290742937E-3,-1.534797717E-2,6.719512399E-3
2.997238730E1,3.298669681E-2,5.268708803E-3,-1.756236190E-3
3.002048552E1,-1.404988952E-2,-1.099556591E-2,1.084284950E-2
3.006858365E1,-1.466075517E-2,2.596175298E-3,6.108647678E-3
3.011668188E1,-3.741546767E-3,1.397353224E-2,-1.702785492E-2
3.016478011E1,-4.428769462E-3,4.199695308E-3,-4.123337101E-3
3.021287834E1,8.628465235E-3,-1.580612548E-2,-7.177661173E-3
3.026097657E1,2.099847607E-2,3.359756200E-3,-2.977965865E-3
3.030907490E1,-2.611446939E-2,3.054323897E-4,1.122464053E-2
3.035717313E1,-1.572976820E-2,1.779143699E-2,4.428769462E-3
3.040527136E1,4.352411721E-3,-1.107192412E-2,4.428769462E-3
3.045336959E1,1.656970754E-2,-1.328630932E-2,-9.850194678E-3
3.050146782E1,6.261364091E-3,-6.185005885E-3,-8.399390616E-3
3.054956615E1,-9.697478265E-3,7.177661173E-3,-5.268708803E-3
3.059766438E1,-7.864884101E-3,-1.527161949E-4,5.345066893E-4
3.064576271E1,1.519526169E-2,-6.872228696E-4,-2.138026757E-3
3.069386094E1,-1.030834299E-2,-3.588830587E-3,9.010255337E-3
3.074195927E1,-3.054323839E-3,5.574141163E-3,-8.399390499E-4
3.079005750E1,6.948587019E-3,-3.283398226E-3,4.046979360E-3
3.083815584E1,1.527161949E-4,-3.054323839E-3,3.817904799E-4
3.088625407E1,-1.237001177E-2,4.581485875E-3,-1.107192412E-2
3.093435240E1,9.621120058E-3,2.061668551E-3,-6.337722298E-3
3.098245073E1,6.719512399E-3,-2.244928107E-2,3.894262947E-3
3.103054907E1,3.817904973E-3,9.162971750E-3,-9.162971750E-3
3.107864730E1,-2.611446939E-2,4.199695308E-3,1.137735695E-2
3.112674563E1,-1.939495653E-2,-4.428769462E-3,6.490438245E-3
3.117484396E1,1.626427472E-2,2.367100911E-3,2.825249685E-3
3.122294230E1,-1.527161949E-4,-2.229656465E-2,2.519817324E-3
3.127104063E1,3.359756200E-3,-2.672533505E-3,-5.574141163E-3
3.131913896E1,-1.595884189E-2,1.450803829E-3,-4.581485991E-4
3.136723730E1,-1.389717404E-2,2.519817324E-3,-1.145371469E-3
3.141533563E1,3.665188793E-3,5.115992390E-3,-8.246674202E-3
3.146343396E1,2.290742996E-4,-7.406735327E-3,2.214384731E-3
3.151153230E1,-1.145371469E-3,8.552107029E-3,-9.621120058E-3
3.155963073E1,1.527161949E-4,2.672533505E-3,2.519817324E-3
3.160772907E1,-4.123337101E-3,-9.010255337E-3,9.010255337E-3
3.165582740E1,-6.872228812E-3,3.588830587E-3,-3.894262947E-3
3.170392573E1,-8.246674202E-3,1.038470119E-2,3.512472380E-3
3.175202417E1,1.374445739E-3,-2.046396956E-2,3.359756200E-3
3.180012250E1,1.824958436E-2,-1.527161920E-3,-1.221729536E-2
3.184822094E1,-1.023198478E-2,6.643154658E-3,1.603520010E-3
3.189631927E1,-1.114828233E-2,-4.352411721E-3,1.450803876E-2
3.194441761E1,7.254019380E-3,1.214093715E-2,-9.315688163E-3
3.199251605E1,3.130682046E-3,-6.490438245E-3,1.175914705E-2
3.204061438E1,1.603520103E-2,-1.305723470E-2,-5.115992390E-3
3.208871282E1,1.382081583E-2,1.756236190E-3,-4.963276442E-3
3.213681125E1,-1.351538301E-2,-4.657844082E-3,3.817904799E-4
3.218490959E1,5.650499370E-3,1.847865991E-2,-5.726857111E-3
3.223300802E1,3.817904799E-4,8.781181648E-3,4.352411721E-3
3.228110646E1,-2.061668551E-3,5.879573524E-3,-3.894262947E-3
3.232920480E1,1.404988952E-2,3.359756200E-3,-2.367100911E-3
3.237730323E1,2.825249685E-3,-3.970621154E-3,2.138026757E-3
3.242540167E1,-2.672533505E-3,8.399390616E-3,-4.657844082E-3
3.247350011E1,-3.436114406E-3,2.290742996E-4,-8.246674202E-3
3.252159854E1,6.643154658E-3,-2.901607659E-3,-1.954767294E-2
3.256969698E1,7.406735327E-3,1.603520010E-3,-1.336266659E-2
3.261779542E1,3.817904799E-4,5.421424750E-3,-2.054032870E-2
3.266589386E1,-1.504254527E-2,3.817904799E-4,1.122464053E-2
3.271399230E1,-7.635809598E-4,-2.519817324E-3,1.175914705E-2
3.276209073E1,3.512472380E-3,4.810560029E-3,-3.359756200E-3
3.281018917E1,1.481347065E-2,-3.894262947E-3,-6.872228812E-3
3.285828761E1,9.010255337E-3,-7.712167688E-3,-5.039634649E-3
3.290638605E1,-3.894262947E-3,-3.130682046E-3,-1.634063199E-2
3.295448448E1,5.955931731E-3,1.947131567E-2,-1.229365356E-2
3.300258292E1,-1.710421406E-2,-2.359465137E-2,8.323032409E-3
3.305068146E1,1.992946304E-2,2.290742996E-4,-4.276053514E-3
3.309877990E1,-2.367100911E-3,-1.298087649E-3,2.519817324E-3
3.314687834E1,-1.351538301E-2,-2.061668551E-3,6.490438245E-3
3.319497677E1,-3.359756200E-3,-6.108647678E-3,2.519817324E-3
3.324307532E1,-4.963276442E-3,1.908952487E-3,-9.621120058E-3
3.329117375E1,-6.948587019E-3,1.336266659E-2,-8.552107029E-3
3.333927219E1,-1.603520103E-2,-9.697478265E-3,-2.061668551E-3
3.338737073E1,9.162971983E-4,-1.298087649E-3,3.588830587E-3
3.343546917E1,-1.038470119E-2,-3.283398226E-3,6.643154658E-3
3.348356771E1,-4.581485875E-3,2.138026757E-3,1.832594350E-2
3.353166615E1,1.527161949E-4,-1.122464053E-2,1.145371469E-3
3.357976469E1,1.664606482E-2,-6.185005885E-3,4.963276442E-3
3.362786313E1,-2.290742937E-3,-1.931859925E-2,-1.298087649E-3
3.367596167E1,-3.207040019E-3,1.435532235E-2,-5.574141163E-3
3.372406011E1,-1.740964688E-2,1.664606482E-2,4.505127668E-3
3.377215865E1,4.581485991E-4,-9.010255337E-3,-1.298087649E-3
3.382025719E1,2.527453005E-2,4.428769462E-3,-9.239329956E-3
3.386835563E1,-1.771507785E-2,-1.511890348E-2,1.595884189E-2
3.391645417E1,-1.985310577E-3,4.581485991E-4,1.389717404E-2
3.396455271E1,-6.261364091E-3,3.817904973E-3,3.130682046E-3
3.401265125E1,-1.878409274E-2,2.222020552E-2,3.894262947E-3
3.406074969E1,-6.261364091E-3,-8.628465235E-3,-5.345066893E-4
3.410884823E1,1.970038936E-2,-3.665188793E-3,-1.153007243E-2
3.415694677E1,-5.345066893E-4,4.123337101E-3,2.214384731E-3
3.420504532E1,-1.550069358E-2,-1.175914705E-2,1.916588284E-2
3.425314375E1,1.382081583E-2,1.756236330E-2,-1.527161920E-3
3.430124230E1,7.177661173E-3,5.955931731E-3,4.657844082E-3
3.434934084E1,-4.734201822E-3,-1.473711245E-2,3.665188793E-3
3.439743938E1,1.679878100E-3,-5.879573524E-3,1.298087649E-3
3.444553782E1,-2.901607659E-3,1.519526169E-2,7.559451740E-3
3.449363636E1,-1.023198478E-2,-4.657844082E-3,2.519817324E-3
3.454173490E1,1.656970754E-2,9.162971750E-3,-2.061668551E-3
3.458983344E1,-8.093958721E-3,-7.788525894E-3,9.239329956E-3
3.463793198E1,-1.069013379E-3,7.864884101E-3,1.130099874E-2
3.468603052E1,-7.406735327E-3,-2.901607659E-3,-4.123337101E-3
3.473412896E1,-2.596175298E-3,-2.977965865E-3,-3.130682046E-3
3.478222750E1,1.374445739E-3,-2.748891478E-3,-1.366809942E-2
3.483032604E1,-2.290742996E-4,5.497782957E-3,-4.963276442E-3
3.487842459E1,-9.468403645E-3,-1.672242396E-2,-5.115992390E-3
3.492652313E1,1.038470119E-2,1.542433538E-2,-8.781181648E-3
3.497462157E1,-1.695149764E-2,-6.185005885E-3,4.657844082E-3
3.502272011E1,7.635809598E-4,-8.933897130E-3,3.283398226E-3
3.507081865E1,0.000000000E0,-1.435532235E-2,3.130682046E-3
3.511891719E1,-3.436114406E-3,7.406735327E-3,-4.428769462E-3
3.516701563E1,-9.621120058E-3,7.864884101E-3,5.268708803E-3
3.521511417E1,-5.955931731E-3,-1.275180187E-2,-3.283398226E-3
3.526321271E1,2.916879393E-2,9.086613543E-3,-1.634063199E-2
3.531131125E1,-5.497782957E-3,-1.931859925E-2,6.032289471E-3
3.535940969E1,-7.406735327E-3,-9.773836471E-3,2.290742937E-3
3.540750823E1,3.130682046E-3,1.153007243E-2,-1.756236190E-3
3.545560677E1,-1.114828233E-2,-7.864884101E-3,-1.298087649E-3
3.550370521E1,2.977965865E-3,-1.137735695E-2,-1.985310577E-3
3.555180375E1,1.320995111E-2,-7.788525894E-3,-9.544761851E-3
3.559990219E1,-1.435532235E-2,-7.635809598E-4,-1.527161920E-3
3.564800073E1,-1.824958436E-2,1.572976820E-2,1.473711245E-2
3.569609927E1,-1.695149764E-2,-4.581485875E-3,1.107192412E-2
3.574419771E1,1.374445739E-3,8.399390499E-4,4.123337101E-3
3.579229625E1,-1.366809942E-2,-1.870773360E-2,1.641699113E-2
3.584039469E1,-1.275180187E-2,-3.894262947E-3,7.101302966E-3
3.588849313E1,-7.254019380E-3,3.894262947E-3,2.214384731E-3
3.593659167E1,-7.254019380E-3,-2.977965865E-3,-7.559451740E-3
3.598469011E1,2.771798894E-2,-6.185005885E-3,-1.557705179E-2
3.603278865E1,2.290742996E-4,-1.786779426E-2,3.054323839E-3
3.608088709E1,-2.290742844E-2,2.176205814E-2,3.283398226E-3
3.612898552E1,-3.695731983E-2,8.781181648E-3,2.107483521E-2
3.617708407E1,-1.389717404E-2,-2.779434808E-2,2.443459071E-2
3.622518250E1,1.817322709E-2,2.290742937E-3,-4.199695308E-3
3.627328094E1,-1.481347065E-2,-4.581485991E-4,3.054323839E-3
3.632137938E1,-4.810560029E-3,-6.108647794E-4,-3.054323897E-4
3.636947792E1,6.872228812E-3,-3.436114406E-3,6.108647678E-3
3.641757636E1,-5.345066893E-4,-1.076649129E-2,3.207040019E-3
