"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.532853441E0,-3.672982752E-1,5.822335720E0,7.968697548E0
1.582853441E0,-3.260220885E-1,5.857629776E0,7.898109436E0
1.632853441E0,-4.103690982E-1,5.837889194E0,8.035696983E0
1.682853441E0,-3.409772217E-1,5.852245808E0,7.930412292E0
1.732853441E0,-3.732803464E-1,5.824130535E0,7.907082558E0
1.782853441E0,-3.080759048E-1,5.848058701E0,7.987242222E0
1.832853441E0,-4.145565331E-1,5.882754326E0,7.911269665E0
1.882853441E0,-4.067798555E-1,5.825924873E0,7.892725468E0
1.932853441E0,-2.566302419E-1,5.853442192E0,7.963313580E0
1.982853441E0,-3.852444589E-1,5.849853039E0,7.883752346E0
2.032853441E0,-3.320041299E-1,5.877370834E0,7.914859295E0
2.082853441E0,-3.589234054E-1,5.842076302E0,7.926225185E0
2.132853441E0,-4.115654826E-1,5.855237007E0,7.930412292E0
2.182853441E0,-4.115654826E-1,5.855237007E0,7.930412292E0
2.232853441E0,-3.505485058E-1,5.830710411E0,7.920242786E0
2.282853441E0,-3.391826153E-1,5.843272686E0,7.902296543E0
2.332853441E0,-3.768695593E-1,5.819942951E0,7.957331657E0
2.382853441E0,-4.127618968E-1,5.840281963E0,7.950153351E0
2.432853441E0,-3.684946895E-1,5.848656654E0,8.044670105E0
2.482853441E0,-3.804588020E-1,5.812764645E0,7.915457249E0
2.532853441E0,-3.643072546E-1,5.836692810E0,7.888537884E0
2.582853441E0,-4.091726840E-1,5.861218929E0,7.958528042E0
2.632853441E0,-3.212364316E-1,5.826523304E0,7.954340458E0
2.682853441E0,-3.403790295E-1,5.831906796E0,7.882555962E0
2.732853441E0,-3.631108403E-1,5.849255085E0,7.868198872E0
2.782853441E0,-3.726821244E-1,5.840281963E0,7.919046402E0
2.832853441E0,-3.726821244E-1,5.840281963E0,7.919046402E0
2.882853441E0,-3.661018610E-1,5.833701611E0,7.966304779E0
2.932853441E0,-3.930211067E-1,5.854638577E0,7.917252064E0
2.982853441E0,-3.607180119E-1,5.807978630E0,7.935198307E0
3.032853441E0,-3.924229145E-1,5.853442192E0,7.865806103E0
3.082853441E0,-3.631108403E-1,5.857031822E0,7.975875854E0
3.132853441E0,-3.708875179E-1,5.824728489E0,7.918448448E0
3.182853441E0,-3.810569942E-1,5.837290764E0,7.889734268E0
3.232853441E0,-3.864408433E-1,5.833701611E0,8.015357971E0
3.282853441E0,-4.031906128E-1,5.841478348E0,7.942974567E0
3.332853441E0,-4.031906128E-1,5.841478348E0,7.942974567E0
3.382853441E0,-3.768695593E-1,5.845665932E0,7.922635555E0
3.432853441E0,-3.816552162E-1,5.843272686E0,7.978867054E0
3.482853441E0,-3.696911037E-1,5.848656654E0,7.883752346E0
3.532853441E0,-3.750749528E-1,5.822933674E0,8.010572433E0
3.582853441E0,-3.750749528E-1,5.822933674E0,8.010572433E0
3.632853441E0,-3.750749528E-1,5.822933674E0,8.010572433E0
3.682853441E0,-3.750749528E-1,5.839085579E0,7.921439171E0
3.732853441E0,-4.037888348E-1,5.825924873E0,7.950751305E0
3.782853441E0,-3.978067636E-1,5.894718647E0,7.864609718E0
3.832853441E0,-3.978067636E-1,5.894718647E0,7.864609718E0
3.882853441E0,-4.073780477E-1,5.872584820E0,7.912466049E0
3.932853441E0,-3.649054468E-1,5.843272686E0,7.890332699E0
3.982853441E0,-3.690928817E-1,5.872584820E0,7.862216949E0
4.032853441E0,-4.372883439E-1,5.846263885E0,8.020143509E0
4.082853441E0,-4.857429862E-1,5.885147095E0,7.996214867E0
4.132853441E0,-4.857429862E-1,5.885147095E0,7.996214867E0
4.182853441E0,-3.661018610E-1,5.833103180E0,7.936992645E0
4.232853441E0,-4.103690982E-1,5.882156372E0,7.963313580E0
4.282853441E0,-4.103690982E-1,5.882156372E0,7.963313580E0
4.332853441E0,-4.103690982E-1,5.882156372E0,7.963313580E0
4.332853441E0,-4.283152521E-1,5.892923832E0,7.947760582E0
4.432853441E0,-5.102694035E-1,5.935396671E0,7.752147198E0
4.482853441E0,-5.102694035E-1,5.935396671E0,7.752147198E0
4.532853441E0,-5.551348329E-1,5.930012703E0,7.846065521E0
4.582853441E0,-5.551348329E-1,5.930012703E0,7.846065521E0
4.632853441E0,-4.971089065E-1,5.944369793E0,7.840681553E0
4.682853441E0,-4.336991012E-1,5.935396671E0,7.833503246E0
4.732853441E0,-4.336991012E-1,5.935396671E0,7.833503246E0
4.782853441E0,-4.372883439E-1,5.989234924E0,7.876574039E0
4.832853441E0,-4.594219327E-1,5.906084538E0,7.895118237E0
4.882853441E0,-3.254238665E-1,5.909075737E0,7.746763229E0
4.932853441E0,-3.661018610E-1,5.896512985E0,7.751548767E0
4.982853441E0,-3.337987661E-1,5.895316601E0,8.018348694E0
5.032853441E0,-3.014956415E-1,5.852844238E0,7.980661869E0
5.082853441E0,-3.924229145E-1,5.905486107E0,7.764709473E0
5.132853441E0,-2.679961324E-1,5.927619934E0,7.968099594E0
5.182853441E0,-3.661018610E-1,5.874977589E0,7.872984886E0
5.232853441E0,-3.631108403E-1,5.894718647E0,7.853842258E0
5.282853441E0,-2.991028428E-1,5.874977589E0,7.937591076E0
5.332853441E0,-3.792623878E-1,5.858826160E0,7.990232944E0
5.382853441E0,-2.650051117E-1,5.887540340E0,7.899305820E0
5.432853441E0,-2.901297510E-1,5.869594097E0,7.830512047E0
5.482853441E0,-1.537388563E-1,5.896512985E0,7.920242786E0
5.532853441E0,-3.535395563E-1,5.853442192E0,8.036892891E0
5.582853441E0,-2.285145670E-1,5.873781204E0,7.875377655E0
5.632853441E0,-2.584248483E-1,5.864210129E0,7.878368378E0
5.682853441E0,-2.392822653E-1,5.866602898E0,7.930412292E0
5.732853441E0,-2.333002090E-1,5.882156372E0,7.895118237E0
5.782853441E0,-2.727817893E-1,5.886343479E0,7.826324463E0
5.832853441E0,-2.829512656E-1,5.854638577E0,7.840681553E0
5.882853441E0,-2.368894368E-1,5.799603939E0,8.115258217E0
5.932853441E0,-2.249253243E-1,5.830112457E0,8.081160545E0
5.982853441E0,-2.189432681E-1,5.899504185E0,7.759325504E0
6.032853441E0,-2.285145670E-1,5.870192051E0,7.928617954E0
6.082853441E0,-2.297109663E-1,5.877968788E0,7.899305820E0
6.132853441E0,-2.033899277E-1,5.923432350E0,7.942974567E0
6.182853441E0,-5.024927482E-2,5.837290764E0,7.831110477E0
6.232853441E0,-1.776670814E-1,5.837290764E0,7.858029366E0
6.282853441E0,-1.292124242E-1,5.829514027E0,7.907082558E0
6.332853441E0,-2.303091735E-1,5.883352757E0,8.105687141E0
6.382853441E0,-2.368894368E-1,5.854040623E0,7.834699631E0
6.432853441E0,-1.369891018E-1,5.912066460E0,7.800003529E0
6.482853441E0,-1.770688742E-1,5.803791523E0,8.055437088E0
6.532853441E0,-3.409772366E-2,5.849853039E0,7.995018482E0
6.582853441E0,-1.992024779E-1,5.792425632E0,7.954938889E0
6.632853441E0,-2.446661144E-1,5.921039581E0,7.913662910E0
6.682853441E0,-2.961117923E-1,5.859424591E0,8.039285660E0
6.732853441E0,-2.051845491E-1,5.810969830E0,8.024331093E0
6.782853441E0,-1.525424421E-1,5.909673691E0,7.800601959E0
6.832853441E0,-1.818545163E-1,5.830112457E0,7.985447407E0
6.882853441E0,-1.148554832E-1,5.813362598E0,8.030911446E0
6.932853441E0,-1.477568001E-1,5.834897995E0,7.948956966E0
6.982853441E0,-1.537388563E-1,5.812764645E0,7.908278942E0
7.032853441E0,-7.836493850E-2,5.799005508E0,7.876574039E0
7.082853441E0,-1.070788130E-1,5.815157413E0,8.094321251E0
7.132853441E0,-1.052841991E-1,5.819344521E0,7.871190071E0
7.182853441E0,-2.297109663E-1,5.815157413E0,7.950153351E0
7.232853441E0,-1.483550072E-1,5.851647854E0,7.904091358E0
7.282853441E0,-2.033899277E-1,5.833103180E0,7.988438606E0
7.332853441E0,-4.905286431E-2,5.762515068E0,7.963912010E0
7.382853441E0,-8.315058798E-2,5.836094379E0,7.996214867E0
7.432853441E0,-1.758724600E-1,5.780461311E0,7.962117195E0
7.482853441E0,-8.853443712E-2,5.822335720E0,8.015955925E0
7.532853441E0,-8.853443712E-2,5.822335720E0,8.015955925E0
7.582853441E0,-8.374879509E-2,5.796014786E0,7.859225750E0
7.632853441E0,-4.666004330E-2,5.836094379E0,8.005187988E0
7.682853441E0,-1.603191197E-1,5.781657696E0,8.087141991E0
7.732853441E0,-1.369891018E-1,5.785246849E0,7.966903210E0
7.782853441E0,-1.082752272E-1,5.837889194E0,7.896314621E0
7.832853441E0,-2.141576260E-1,5.831308842E0,8.021938324E0
7.882853441E0,-5.862415582E-2,5.839085579E0,7.948956966E0
7.932853441E0,-1.567298770E-1,5.801398277E0,7.895716667E0
7.982853441E0,-1.615155302E-2,5.818148136E0,7.874181271E0
8.032853441E0,-1.800599098E-1,5.811567783E0,8.029116631E0
8.082853441E0,-3.409772366E-2,5.803193092E0,7.928019524E0
8.132853441E0,-1.304088384E-1,5.848656654E0,7.919644833E0
8.182853441E0,-1.513460279E-1,5.804987907E0,7.919046402E0
8.232853441E0,-1.220339537E-1,5.792425632E0,7.992625713E0
8.282853441E0,-1.399801224E-1,5.783452511E0,7.998608112E0
8.332853441E0,-1.668993831E-1,5.823532104E0,7.981259823E0
8.382853441E0,-7.896314561E-2,5.742176056E0,7.920841217E0
8.432853441E0,-1.244267747E-1,5.816353798E0,7.960322857E0
8.482853441E0,-2.027917206E-1,5.799603939E0,8.200202942E0
8.532853441E0,-1.196411322E-3,5.782256126E0,7.894520283E0
8.582853441E0,-4.187439755E-2,5.864808083E0,7.786843300E0
8.632853441E0,-1.645065546E-1,5.760122299E0,8.039285660E0
8.682853441E0,-8.255238086E-2,5.819344521E0,8.127222061E0
8.732853441E0,-1.172483116E-1,5.791827202E0,7.898109436E0
8.782853441E0,-1.172483116E-1,5.791827202E0,7.898109436E0
8.782853441E0,-2.368894368E-1,5.861817360E0,7.868797302E0
8.882853441E0,-4.725824669E-2,5.779264927E0,7.942974567E0
8.932853441E0,-2.327020019E-1,5.760122299E0,8.011768341E0
8.982853441E0,-7.716853172E-2,5.778666496E0,7.974679470E0
9.032853441E0,-7.537391037E-2,5.781657696E0,7.973483086E0
9.082853441E0,-1.100698411E-1,5.802595139E0,7.992027760E0
9.132853441E0,-1.764706671E-1,5.815157413E0,8.049455643E0
9.182853441E0,-1.692921966E-1,5.789434433E0,7.910671711E0
9.232853441E0,-1.130608693E-1,5.824728489E0,7.893323898E0
9.282853441E0,-8.434699476E-2,5.782256126E0,7.998608112E0
9.332853441E0,-9.631111473E-2,5.815157413E0,8.005785942E0
9.382853441E0,-1.405783296E-1,5.784648895E0,8.020143509E0
9.432853441E0,-1.477568001E-1,5.788238049E0,7.860422611E0
9.482853441E0,-2.069791555E-1,5.796612740E0,8.086544037E0
9.532853441E0,-4.366901144E-2,5.758327484E0,8.130212784E0
9.582853441E0,-1.417747438E-1,5.818148136E0,7.875975609E0
9.632853441E0,-6.460621208E-2,5.812764645E0,7.882555962E0
9.682853441E0,-1.603191197E-1,5.758925915E0,7.996813297E0
9.732853441E0,-1.226321608E-1,5.813961029E0,8.065607071E0
9.782853441E0,-1.316052526E-1,5.806184292E0,8.073383331E0
9.832853441E0,-1.800599098E-1,5.824728489E0,7.882555962E0
9.882853441E0,-1.692921966E-1,5.824728489E0,7.958528042E0
9.932853441E0,-1.136590764E-1,5.791827202E0,7.953742504E0
9.982853441E0,-1.196411327E-1,5.782256126E0,7.986045361E0
1.003285344E1,-1.262213886E-1,5.791827202E0,8.094321251E0
1.008285344E1,-1.585244983E-1,5.802595139E0,7.934599876E0
1.013285344E1,-9.152546525E-2,5.813362598E0,7.872984886E0
1.018285344E1,-1.292124242E-1,5.813362598E0,8.019545555E0
1.023285344E1,-1.034895778E-1,5.825326920E0,8.007580757E0
1.028285344E1,-7.477571070E-2,5.782854080E0,7.943572998E0
1.033285344E1,-9.032905847E-2,5.815755367E0,7.922037601E0
1.038285344E1,-2.273181453E-2,5.785246849E0,7.965706348E0
1.043285344E1,-1.555334777E-1,5.772684574E0,8.023732185E0
1.048285344E1,-9.212367237E-2,5.805585861E0,7.978867054E0
1.053285344E1,-1.639083475E-1,5.832505226E0,8.073982239E0
1.058285344E1,-1.956132501E-1,5.790630817E0,7.948956966E0
1.063285344E1,-1.369891018E-1,5.848058701E0,7.930412292E0
1.068285344E1,-7.298108935E-2,5.787639618E0,7.862815380E0
1.073285344E1,-1.956132501E-1,5.763113499E0,8.073383331E0
1.078285344E1,-1.034895778E-1,5.861218929E0,8.112266541E0
1.083285344E1,-1.034895778E-1,5.861218929E0,8.112266541E0
1.088285344E1,-1.411765367E-1,5.769095421E0,7.854440212E0
1.093285344E1,-1.112662554E-1,5.912066460E0,7.788039684E0
1.098285344E1,-1.830509305E-1,5.908477306E0,7.862216949E0
1.103285344E1,3.290131316E-2,5.740979671E0,8.054839134E0
1.108285344E1,4.307080805E-2,5.682355404E0,7.938787460E0
1.113285344E1,-6.460621208E-2,5.718846321E0,8.190631866E0
1.118285344E1,7.896314561E-2,5.833701611E0,7.863413334E0
